微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxY0YiUyH,【国家卫健委：#湖北以外省份连续3日无本土新增确诊病例#】国务院联防联控机制3月10日召开新闻发布会。国家卫生健康委新闻发言人、宣传司副司长米锋介绍，国内疫情防控形势继续向好，3月9日武汉新增确诊病例首次降至20例以下；湖北除武汉外，已连续5日无新增确诊病例；湖北以外省份，已连续3日无本土新增确诊病例。各地正按照要求抓好分区分级精准防控，逐步推动复工复产复学，恢复生产生活秩序。（上官云）（@中国新闻社 ）                原图                            ,http://wx1.sinaimg.cn/large/8d90f0bbly1gcovpl2gvxj20rs0rsq73.jpg,无,无,2020-03-10 15:47,微博 weibo.com,28,9,3
IxXVvps00,【最新数据：#109个国家地区32555例新冠肺炎#】截至北京时间3月10日12时，除中国外，109个国家和地区累计确诊32555例新冠肺炎，累计死亡878例。转发关注#新冠肺炎疫情全球走势#。 （@人民日报 ） 原图,http://wx2.sinaimg.cn/large/8d90f0bbly1gcovbn5crkj20j6165jy1.jpg,无,无,2020-03-10 15:33,微博 weibo.com,17,18,9
IxXSx1j7g,【韩国，中国的500万只口罩来了！】据中国驻韩国大使馆网站消息，3月9日，中国驻韩国大使馆新闻发言人表示，中方即日宣布将向韩国出口首批500万只口罩，这是中国政府作出的决定。目前中国国内口罩需求仍处于高位，存在供应缺口。疫情无情人有情，中方愿在克服自身困难的同时，支持近邻韩国抗疫，携手打赢防疫阻击战。发言人说，中国政府已指示河南、山东、辽宁、河北、上海、江苏、福建、江西、深圳、天津等10省市积极调剂保障向韩国首批500万只口罩的出口，争取尽快分批运抵韩国。有关信息已通报韩国政府主管部门，具体事宜将由两国企业进行对接落实。                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcov3tvuknj210q0aiwu6.jpg,无,无,2020-03-10 15:26,微博 weibo.com,821,59,122
IxXLkuiiG,【输入性确诊病例，为啥甘肃出现那么多？】根据国家卫健委最新通报，截至3月9日24时，累计报告境外输入确诊病例69例，其中，有33例来自甘肃。为什么大部分确诊病例会出现在甘肃？输入性病例还会不会持续增加？《新闻1+1》白岩松连线甘肃省卫生健康委员会主任郭玉芬，带来最新消息。连续16天零新增，为何被打破？从这张甘肃省近一个月新增病例的数据变化图可以看出，从2月18日到3月4日，甘肃新增病例连续16天零增长，但到了3月5日和3月6日，连续两天出现了较多的新增病例，分别达到了11例和17例。根据当地卫健委的通报，这些新增病例都是输入性病例，为什么会出现这样的情况呢？这和近期从伊朗集中回国的300多人有关。3月2日，有2名中国公民从伊朗回到兰州；3月4日，146名中国公民从伊朗乘机抵达兰州；3月5日，又有163名中国公民从伊朗乘机抵达兰州。而这几天，甘肃确诊的病例，正是来自近期回国的这311人。据甘肃省卫生健康委员会主任郭玉芬介绍，经过专家的分析，这33例确诊病例中，2例重症病人，17例普通型，14例轻型，没有危重症病人。专家制定了综合的治疗方案，现在这些病例正在定点医院进行救治。近期集中回国人员都是甘肃人吗？此外，郭玉芬还介绍，近期回国的311人中，有255名是在伊朗上学的中国留学生，占82%左右。此外，还有13名教师、26名儿童，以及其他人员。从人员所属地来看，他们分别来自全国24个省份，其中只有59人来自甘肃。是否有能力救治确诊患者？目前，已有33人确诊感染。当地的救治措施如何？郭玉芬介绍，在抗击新冠肺炎的过程中，甘肃省已经储备了100多家定点医院6000多张床位，仅兰州市就有10家定点医院1000多张床位，同时还组织了两千多名医护人员，做好了相应的准备。此外，目前已经对所有人进行筛查，只要是有症状的，比如胸片异常、血项检查异常或者出现呼吸道症状等，均采用一对一专用负压救护车送到定点医院进行进一步的检测。目前，在定点医院留观进行医学观察的有60人，正在进行严密的医学观察，同时给予一些预防性的治疗。疫情是否会进一步扩大、传染周边居民？郭玉芬介绍，隔离点离兰州市区有70多公里，距离较远，不会对兰州市民造成影响。同时，隔离点在兰州新区比较偏僻的地方，周边没有居民居住，对兰州新区的影响也很小。从疫情发生以来到现在，甘肃没有发生医务人员感染、院内交叉感染事件。据甘肃省卫健委最新消息，3月8日20时至3月9日20时，集中回国的311人中，无新增新冠肺炎确诊病例。311人中，33例确诊，60人在省级定点医院隔离留观，218人在集中隔离点隔离，正在进一步进行医学检测检查。（新闻联播）                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcoujwus0cj210o0l67wh.jpg,无,无,2020-03-10 15:08,微博 weibo.com,5290,308,316
IxXHQudpu,【英媒观点：新冠病毒或能引发一场新工业革命】英国《泰晤士报》网站：当供应链崩溃、家家户户被隔离时，第四次工业革命看上去更具吸引力了。当现金正在传播病毒时，使用电子货币似乎要明智得多。当出行和人员聚集存在风险时，远程办公可能成为常态，而非反常现象。这一切都将有助于减少碳排放，这是一个额外的好处。 英媒观点：新冠病毒或能引发一场新工业革命                                ,无,无,无,2020-03-10 15:00,微博 weibo.com,58,36,19
IxXxS49We,#习近平抵武汉考察新冠肺炎疫情防控工作#【#习近平深入武汉社区#，看望居民群众和防控一线工作人员】10日中午，离开火神山医院，习近平赶赴武汉市东湖新城社区，看望居家隔离的社区群众，实地了解社区疫情防控、群众生活保障等情况，对社区群众和防控一线工作人员表示慰问和感谢。（记者张晓松、朱基钗） (@新华视点 )                原图                            ,http://wx1.sinaimg.cn/large/8d90f0bbly1gcotn24t8dj20rs0rsq73.jpg,无,无,2020-03-10 14:35,微博 weibo.com,94,7,8
IxXts9X5N,#国际疫情动态#【轻信酒精可防新冠肺炎 伊朗西南部发生假酒中毒事件致20人丧生】伊朗卫生部9日证实，在该国西南部胡齐斯坦省，日前有民众因轻信酒精可有效预防新冠肺炎而饮用非法贩售酒，从而导致中毒，现已有20人丧生。　　伊朗卫生部发言人基亚努什·贾汉普尔9日介绍最新疫情时证实此事。他说，共有331人中毒。　　据伊朗卫生部统计，伊朗9日新增新冠肺炎病例595例，累计确诊病例7161例，新增死亡病例43例，累计死亡病例237例。伊朗全国31个省均有确诊病例。　　伊朗媒体援引胡齐斯坦省首府阿瓦士检方负责人的话报道说，当地民众被网络传言所误导，认为酒精对新冠肺炎具有疗效而饮用假酒，导致中毒。　　据报道，在伊朗北部厄尔布尔士地区，有7人同样因轻信酒精可有效预防新冠肺炎而饮用非法贩售酒，中毒后不治身亡。（@新华视点 ）                原图                            ,http://wx1.sinaimg.cn/large/8d90f0bbly1gcotb503dmj20j60d4763.jpg,无,无,2020-03-10 14:24,微博 weibo.com,20,7,11
IxXotBimx,【#上海新增2例境外输入病例#】3月10日0—12时，上海市排除新型冠状病毒肺炎疑似病例6例；新增治愈出院4例；新增2例确诊病例，是通过联防联控机制发现的境外输入型病例。2例确诊病例均为中国福建籍，在意大利工作生活，均自意大利博洛尼亚出发，经俄罗斯莫斯科转机后于3月8日抵达上海浦东国际机场，因有症状，入关后即被送至指定医疗机构留观。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。（@央视新闻 ）                原图                            ,http://wx1.sinaimg.cn/large/8d90f0bbly1gcosyx7kuvj20rs0rswoo.jpg,无,无,2020-03-10 14:12,微博 weibo.com,55,13,19
IxXjzfDL5,【如何让免疫系统更好抵御新冠病毒？英媒：这有13个建议】英国《每日电讯报》网站：英国萨塞克斯大学免疫学家詹娜·马乔基博士恰逢其时的新书《免疫学：保持健康的科学》将于4月16日出版，马乔基博士说，“这是一种严重的感染，无论对生活方式进行多少干预都无法让你变得强大无敌。但是，有许多小事可以做，也许会增强免疫系统”。详情 如何让免疫系统更好抵御新冠病毒？英媒：这有13个建议                                ,无,无,无,2020-03-10 14:00,微博 weibo.com,46,222,20
IxX7dFNry,【境外媒体关注中国医疗队赴伊拉克协助抗疫】香港《南华早报》网站：中国周末向伊拉克派遣医疗专家组，并决定向世界卫生组织捐款2000万美元，为全球遏制新冠病毒疫情工作提供援助。国家通讯社新华社8日援引专家组领队陶中权的话说，由中国疾控中心专家、钟南山院士团队骨干力量等7名专家组成的专家组于7日晚抵达巴格达，预计将在伊拉克停留一个月，帮助做好新冠肺炎检测、治疗及后续工作。伊拉克卫生部副部长贾西姆·法拉希说：“中方专家组和中方援助的检测设备将有助提升伊拉克防控疫情的能力建设。”中国红十字会总会表示，一批核酸检测试剂盒等医疗用品和设备、中成药等也被送到了伊拉克。http://t.cn/A6zwk2EZ                原图                            ,http://wx3.sinaimg.cn/large/8d90f0bbly1gcooxm50rvj20dw07tdgo.jpg,无,无,2020-03-10 13:30,微博 weibo.com,1403,379,174
IxWYC1aio,#领航中国#【习近平考察火神山医院，看望慰问患者和医务工作者】10日上午，习近平一下飞机就专程前往火神山医院，了解医院建设运行、患者收治、医务人员防护保障、科研攻关等情况，亲切看望正在接受治疗的患者，关心慰问日夜奋战在抗击疫情第一线的医务工作者，勉励大家坚定信心，战胜疫情。（@新华视点 ）                原图                            ,http://wx3.sinaimg.cn/large/8d90f0bbly1gcor4nsu3bj20rs0rswoo.jpg,无,无,2020-03-10 13:08,微博 weibo.com,125,13,9
IxWW0mI6W,#国际疫情动态#【#日本新冠肺炎病例增至524例#】据日本广播协会（NHK）电视台10日统计，截至东京时间10时30分（北京时间9时30分），日本过去24小时内新增新冠肺炎确诊病例30例，累计确诊524例（含包机归国14例）。　　此外，“钻石公主”号邮轮确诊病例数为696例，其中不包括各国接回船上人员后确诊的病例，也不包括船上隔离期满回家后被确诊的日本人。　　截至目前，在日本确诊的患者中有16人死亡（含邮轮7人），56人重症（含邮轮），346人出院（含邮轮）。　　日本47个都道府县已有34个出现确诊病例。目前确诊病例较多的地区为北海道（108例）、爱知县（86例）、东京都（64例）、大阪府（55例）和神奈川县（41例）。　　据日本共同社10日报道，日本内阁会议当天出台《新型流感等对策特别措施法》修正案，在新冠肺炎疫情下，授权日本首相在必要时发布“紧急事态宣言”，可宣布日本进入紧急状态。该修正案同日将提交国会审议，预计13日通过。日本政府针对新冠肺炎疫情发布“紧急事态宣言”时，各都道府县知事可依法要求居民停止外出或学校停课等。（@新华视点 ）                原图                            ,http://wx3.sinaimg.cn/large/8d90f0bbly1gcoqxzhyb2j20j60csjtb.jpg,无,无,2020-03-10 13:02,微博 weibo.com,20,3,3
IxWV5jdKX,【外媒聚焦：意大利民众淡定开启“隔离模式”】法新社：8日，太阳照耀在米兰空无一人的广场以及威尼斯空荡荡的贡多拉上，四分之一的意大利人开始与该国其他地方隔离，因为新规定严格限制进出新的隔离区——“红区”。虽然有些人收拾行李逃走了，但意大利北部的大部分人仍留了下来，勇敢面对政府实施的封锁措施。随着加强对新型冠状病毒的应对措施，政府对约1500万人实施了封锁。 外媒聚焦：意大利民众淡定开启“隔离模式”                                ,无,无,无,2020-03-10 13:00,微博 weibo.com,40,17,13
IxWIREGvn,【外媒关注武汉方舱医院陆续休舱：最后两家力争今日“关门大吉”】法新社：随着中国新感染病例数量创下历史新低，中国关闭了大多数为收治新型冠状病毒感染者而开设的临时医院。湖北省报告的新感染病例数周来呈下降趋势。据武汉市新冠肺炎疫情防控指挥部3月9日介绍，武汉共有16家方舱医院，已累计休舱14家。近几周来，由于中国的防疫措施起了作用，中国的新感染病例总体呈下降趋势。http://t.cn/A6zwR813                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcomotajq4j20dw07tt9l.jpg,无,无,2020-03-10 12:30,微博 weibo.com,155,20,30
IxWApuNHn,#新型冠状病毒感染肺炎#【应急管理部：湖北省各级119报警服务台已接报处理相关任务6700多起】10日，应急管理部党组成员、消防救援局局长琼色在#国务院联防联控机制#新闻发布会上说，在湖北省境内，涉疫求助可以拨打119，其受理范围主要为人员转送、物资转运、洗消杀毒、排水排涝、紧急送水、高空救助等。截至目前，湖北省各级119报警服务台已接报处理相关任务6700多起，并在邻近的安徽、江西、湖南、重庆、河南等10个省市消防救援队伍当中，特别组建了10支共500人的防疫消毒机动编队，随时增援湖北。（@新华视点 ）                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcopea6kbbj20rs0rswoo.jpg,无,无,2020-03-10 12:09,微博 weibo.com,26,7,1
IxWkziNZZ,【新冠病毒会在夏天自行消失？专家提醒：不能做这种假设】香港《南华早报》网站：一项新研究表明，引发新冠肺炎的病毒可能有一个实现最快传播的最佳温度。但专家说，人们应避免陷入这样的陷阱，即认为它像感冒或流感的病原体一样，对季节变化的反应完全相同。 新冠病毒会在夏天自行消失？专家提醒：不能做这种假设 ,无,无,无,2020-03-10 11:30,微博 weibo.com,61,24,12
IxWh5fhYi,【习近平抵武汉考察新冠肺炎疫情防控工作】10日上午，习近平乘飞机抵达湖北省武汉市，考察湖北和武汉新冠肺炎疫情防控工作，看望慰问奋战在一线的广大医务工作者、解放军指战员、社区工作者、公安干警、基层干部、下沉干部、志愿者和患者群众、社区居民。（记者张晓松、朱基钗） （@新华视点 ）                原图                            ,http://wx3.sinaimg.cn/large/8d90f0bbly1gcoo0z70umj20j60j6jt2.jpg,无,无,2020-03-10 11:21,微博 weibo.com,273,144,58
IxW8l3Du6,【外媒：塞浦路斯首现新冠肺炎患者 欧盟27国均通报确诊病例】新加坡《联合早报》：塞浦路斯卫生部长约安努9日说，塞浦路斯首次确诊新冠肺炎病例，共两例，均为输入型病例。约安努在记者会上说，其中一起病例为自英国返回的64岁医务人员，另一起病例是从意大利旅行回国的25岁男子。一个实验室在对约50名疑似病例进行检测后，确诊了两例。约安努说，被确诊的医务人员本月3日从英国返回，当天出现症状，直到8日才通知卫生部。有关部门正在追踪所有与他有过接触的人。另一确诊男子2月26日从意大利返回后按照医务人员建议进行自我隔离，3月5日通知医疗机构自己出现了症状。塞浦路斯为欧盟成员国。至此，欧盟27个成员国均出现了新冠肺炎确诊病例。http://t.cn/A6zwMXiu                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcomtosgl4j20dl07nwfu.jpg,无,无,2020-03-10 11:00,微博 weibo.com,18,8,2
IxW2I3PEi,#国际疫情动态#【#德国新冠肺炎病例达1139例#】德国疾控机构罗伯特·科赫研究所公布的数据显示，截至当地时间9日15时，德国累计确诊新冠肺炎病例达1139例，比前一日增长237例。其中北莱茵－威斯特法伦州疫情最为严重，累计确诊484例。　　德国9日报告两例新冠肺炎死亡病例。这是德国本土自疫情暴发以来首次报告死亡病例。　　德国总理默克尔当日在柏林一场演讲中表示，尽管疫情仍在全球传播，但打破传染链、阻止疫情扩散的各种措施并非徒劳，而是为人们赢得了宝贵的时间。（@新华视点 ）                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcon08qjnvj20j60cpjt6.jpg,无,无,2020-03-10 10:46,微博 weibo.com,31,9,3
IxVJYu7y0,当前，疫情防控已到了关键时刻。扬子江药业正和全国人民一道，大力弘扬英雄抗疫精神，以“护佑众生”的使命担当，为坚决打赢抗疫最终决胜之战贡献力量。 [组图共7张]原图,"http://ww2.sinaimg.cn/large/8d90f0bbly1gcnlr22t6cj218y0u0x6w.jpg,http://ww2.sinaimg.cn/large/8d90f0bbly1gcnlr21ezej218y0u0b2h.jpg,http://ww1.sinaimg.cn/large/8d90f0bbly1gcnlqzpj64j218y0u04qs.jpg,http://ww4.sinaimg.cn/large/8d90f0bbly1gcnlr0vtyoj21900u0he0.jpg,http://ww4.sinaimg.cn/large/8d90f0bbly1gcnlr1u7uzj21900u0u11.jpg,http://ww4.sinaimg.cn/large/8d90f0bbly1gcnlr0xtodj21930u0qvb.jpg,http://ww1.sinaimg.cn/large/8d90f0bbly1gcnlqwgwmpj20m80citi7.jpg",无,无,2020-03-10 10:00,微博 weibo.com,42,5,2
IxVHGorJZ,【美三大股指收盘跌幅均超7% 创2008年金融危机以来最糟表现】台湾“中央社”：美国股市3大指数跌幅都超过7%，创2008年全球金融海啸暴发以来最糟表现，延续11年的牛市濒临终结。新冠肺炎全球疫情不断恶化，沙特阿拉伯与俄罗斯又因减少产油谈不拢而打起价格战，投资人恐慌加剧，全球多地股市暴跌。美股早盘一度因标准普尔500指数跌幅达7%而暂停交易15分钟，23年来首度触发熔断机制。美股恢复交易后卖压依旧沉重，道琼工业指数终场狂泻2013.76点，跌幅7.79%，收在23851.02点。标普500指数大跌225.81点，跌幅7.6%，收在2746.56点。以科技股为主的纳斯达克综合指数重挫624.94点，跌幅7.29%，收在7950.68点。其中，道琼指数史上首度单日暴跌逾2000点，创2008年10月15日崩跌7.87%以来最糟表现。链接：http://t.cn/A6zwGxs5                原图                            ,http://wx3.sinaimg.cn/large/8d90f0bbly1gcomnrxvtej20hf09s75h.jpg,无,无,2020-03-10 09:54,微博 weibo.com,36,12,7
IxVCgmgEG,【2020年#2月份居民消费价格同比上涨5.2%#】2020年2月份，全国居民消费价格同比上涨5.2%。其中，城市上涨4.8%，农村上涨6.3%；食品价格上涨21.9%，非食品价格上涨0.9%；消费品价格上涨7.9%，服务价格上涨0.6%。1—2月平均，全国居民消费价格比去年同期上涨5.3%。        2月份，全国居民消费价格环比上涨0.8%。其中，城市上涨0.8%，农村上涨0.9%；食品价格上涨4.3%，非食品价格下降0.2%；消费品价格上涨1.4%，服务价格下降0.2%。（国家统计局网站）（@新华网 ）                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcol4gr13rj20rs0rswoo.jpg,无,无,2020-03-10 09:41,微博 weibo.com,11,15,5
IxVAtB03z,【#蒙古国境内出现首例新冠肺炎#】据蒙古国家通讯社10日报道，蒙古国紧急情况委员会主席、副总理恩赫图布辛在今晨6时召开会议上说，蒙古国确诊首例新冠肺炎病例。该患者为3月2日乘莫斯科至乌兰巴托航班抵达蒙古国的法国公民。蒙古国卫生部长萨仁格日勒在会上通报说，该法国公民于3月7日出现发热症状，第一次检测确诊感染新冠肺炎，不久将进行二次检测。目前该患者在东戈壁省隔离治疗，身体状况平稳。蒙古国家传染病防治中心已派专家工作组前往东戈壁省。据蒙古国紧急情况委员会官员介绍，该患者出现发热症状后，蒙卫生部门立即建议其自行隔离14天，但该患者并未听从，期间有外出情况；对该患者密切接触的2人提出建议和应注意事项，但此2人并未听从，之后离开了东戈壁省。鉴此，蒙相关部门将追究2名密切接触者的法律责任。蒙古国紧急情况委员会在会议决定，责成强力部门迅速查询患者同行人员、在工作区密切接触人员以及宾馆同住人员等相关信息。并决定，自10日7时至16日7时，暂时停止首都乌兰巴托至地方省份的交通运输，包括各省私人汽车出入、城际长途公交车及国内航班和火车等各类交通工具。（@人民日报 ）                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcokv5kytzj20rs0rswoo.jpg,无,无,2020-03-10 09:36,微博 weibo.com,23,13,4
IxVynfnbY,#全球抗疫第一线#【#韩国新冠肺炎确诊升至7513例#】据韩国卫生部门消息，截至当地时间10日0时，韩国累计确诊新型冠状病毒感染者7513例。（@央视新闻 ） 原图,http://wx2.sinaimg.cn/large/8d90f0bbly1gcokugfhhzj20rs0rswoo.jpg,无,无,2020-03-10 09:31,微博 weibo.com,8,5,5
IxVs953gL,#全球疫情扫描#【马克龙敦促欧洲协调抗疫 法国文化部长确诊】法国9日新增新冠肺炎确诊病例286例，全国确诊病例升至1412例。马克龙9日敦促欧洲国家紧急协调行动，遏制新冠肺炎疫情。欧盟成员国领导人10日将举行视频会议。另据当地媒体报道，法国文化部长弗兰克·里斯特也确诊感染。里斯特9日出现明显症状并确诊。他此前曾多次参加国民议会会议，目前已有议员确诊感染。（@新华国际 ）                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcokehuxjrj20rs0rswoo.jpg,无,无,2020-03-10 09:16,微博 weibo.com,28,14,7
IxVnepOth,截至目前，@格力电器 募集近600万元用于疫情防控。向武汉捐赠2465台价值1540万元的空调和杀病毒空气净化器。此外，陆续向湖北等十五个省区的疾控中心、一线医疗机构捐赠价值1000万元的杀病毒空气净化器等抗疫物资。复工后，格力电器经过正式申请和报备，已经加班生产防疫所需的双向换气新风空调、体温检测仪、口罩生产设备、护目镜等产品。http://t.cn/A6zZuqrp            [组图共8张]    原图                            ,"http://ww2.sinaimg.cn/large/8d90f0bbly1gcojytz8o0j20zk0qoadi.jpg,http://ww3.sinaimg.cn/large/8d90f0bbly1gcojzdwmnrj20u00k1tbm.jpg,http://ww2.sinaimg.cn/large/8d90f0bbly1gcojzemeeej21400u0jv4.jpg,http://ww3.sinaimg.cn/large/8d90f0bbly1gcojzixsmtj21400u0gom.jpg,http://ww3.sinaimg.cn/large/8d90f0bbly1gcojzngkytj21400u0ag3.jpg,http://ww4.sinaimg.cn/large/8d90f0bbly1gcojzrjp5wj21gg0skdo9.jpg,http://ww3.sinaimg.cn/large/8d90f0bbly1gcojzwtxxdj21400u0wma.jpg,http://ww3.sinaimg.cn/large/8d90f0bbly1gcojzzd9c3j20zk0qon4h.jpg",无,无,2020-03-10 09:04,微博 weibo.com,180,43,23
IxVndvBLG,#全球疫情扫描#【#至尊公主号邮轮抵达旧金山湾区# 开始乘客转运】出现新冠肺炎疫情的“至尊公主”号邮轮于当地时间9日中午抵达美国旧金山湾区奥克兰码头，并开始进行乘客转运工作。　　加利福尼亚州州长加文·纽瑟姆8日在奥克兰举行的新闻发布会上说，邮轮停靠后，需要紧急救治的乘客将首先离船。随后离船的是约1000名加州居民，他们将被送往北加州特拉维斯空军基地和南加州圣迭戈附近一处海军陆战队航空站接受检测和隔离。非加州居民将被送往其他州接受检测和隔离。外国乘客将被送往得克萨斯州莱克兰空军基地和佐治亚州。　　据悉，乘客转运全过程将持续2至3天，由联邦政府和加州政府负责，不会要求港口工作人员参与。所有乘客下船后也不会在奥克兰停留，将直接转运至相应隔离地点。转运工作完成后，现场将进行彻底清理消毒，邮轮随即驶离旧金山湾区。　　“至尊公主”号邮轮所属的公主邮轮公司8日确认，邮轮船员将留在船上，船员的隔离计划尚未最终确定。　　据公主邮轮公司介绍，“至尊公主”号邮轮上共有3533人，包括2422名乘客和1111名船员以及工作人员，来自54个国家和地区。（@新华国际 ）                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcok1w0xnbj20rs0rswoo.jpg,无,无,2020-03-10 09:03,微博 weibo.com,11,10,4
IxVgFeOYL,#全球疫情扫描#【#西班牙新冠肺炎病例增至1204例#】西班牙卫生部9日发布的最新数据显示，截至当天18时，西班牙新冠肺炎确诊病例累计已达1204例，死亡28例，目前有74人在重症监护室接受治疗。马德里地区确诊病例增至578例，死亡病例增至17例。当地政府9日宣布，将从11日开始暂时关闭当地所有公立及私立幼儿园、中小学及大学。当地卫生部门还建议人们减少不必要的旅行、各大企业尽可能远程办公。（@新华国际 ）                原图                            ,http://wx4.sinaimg.cn/large/8d90f0bbly1gcojl3ubtjj20rs0rswoo.jpg,无,无,2020-03-10 08:47,微博 weibo.com,16,17,4
IxV6boskx,#新型冠状病毒感染肺炎#【新华社推出创意音乐视频《因为我们在一起》】因为我们在一起，才有了这张特殊的《武汉“月相”图》。（@新华视点 ）新华视点的微博视频 ,无,"http://f.video.weibocdn.com/ArxZxyTelx07BA8tf0YM01041200LA4B0E010.mp4?label=mp4_hd&template=856x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585015600&ssig=Fxf4k1GH1i&KID=unistore,video",无,2020-03-10 08:22,微博 weibo.com,35189,5809,3026
IxV2Waypw,【#31省区市新增19例新冠肺炎#，#31省区市累计报告80754例新冠肺炎#】3月9日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例19例，新增死亡病例17例（湖北17例），新增疑似病例36例。　　当日新增治愈出院病例1297例，解除医学观察的密切接触者4148人，重症病例减少317例。　　截至3月9日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例17721例（其中重症病例4794例），累计治愈出院病例59897例，累计死亡病例3136例，累计报告确诊病例80754例，现有疑似病例349例。累计追踪到密切接触者675338人，尚在医学观察的密切接触者16982人。　　湖北新增确诊病例17例（武汉17例），新增治愈出院病例1152例（武汉896例），新增死亡病例17例（武汉16例），现有确诊病例17151例（武汉15732例），其中重症病例4701例（武汉4471例）。累计治愈出院病例47585例（武汉31829例），累计死亡病例3024例（武汉2404例），累计确诊病例67760例（武汉49965例）。新增疑似病例13例（武汉12例），现有疑似病例246例（武汉230例）。　　3月9日0—24时，新增报告境外输入确诊病例2例（北京1例，广东1例）。截至3月9日24时，累计报告境外输入确诊病例69例。　　累计收到港澳台地区通报确诊病例170例：香港特别行政区115例（出院60例，死亡3例），澳门特别行政区10例（出院10例），台湾地区45例(出院15例，死亡1例)。（@人民日报 ）                原图                            ,http://wx2.sinaimg.cn/large/8d90f0bbly1gcoil3l3yvj20rs0rswoo.jpg,无,无,2020-03-10 08:14,微博 weibo.com,23,7,8
IxV0jpC0Q,网络出错,http://wx3.sinaimg.cn/large/8d90f0bbly1gcoif5soyfj20rs0rswoo.jpg,无,无,2020-03-10 08:07,微博 weibo.com,31,12,4
IxUVvfZ0s,"【#美国确诊病例增至687#，#美国多所大学升级应对措施#】据美国有线电视新闻网统计，截至美东时间9日傍晚，全美已确诊至少687例新冠肺炎病例，其中包括死亡病例22例。疫情迅速蔓延至全美34个州和首都华盛顿特区，#美国至少10个州宣布进入紧急状态#，以调动更多应急资源。9日下午，此前引发较多关注的“至尊公主”号邮轮已在加州奥克兰港停靠。美国副总统彭斯在9日傍晚举行的白宫记者会上确认，船上25名儿童都很健康，21名被确诊的船员和乘客正在接受隔离治疗，后续将把船上的加州居民转移至该州特拉维斯空军基地，剩下的乘客将于10日被转移至乔治亚州和得克萨斯州的军事基地。彭斯还表示，美方已与加拿大和英国达成协议，将安排船上的加拿大和英国乘客乘包机回国。鉴于乘坐邮轮的感染风险，CDC近日已发出警告，建议美国民众，特别是有潜在健康问题的民众，推迟乘坐邮轮旅行的计划。CDC提醒称，当前邮轮乘客感染新冠病毒的风险增高，老年人应避开拥挤场所，避免不必要的长途旅行，特别是避免乘坐邮轮。在9日的白宫记者会上，美国公共卫生局局长杰罗姆·亚当斯指出，新冠肺炎死亡病例的平均年龄为80岁。CDC下属国家免疫和呼吸系统疾病中心主任南希·梅索尼耶9日在媒体电话会上引用中国数据指出，80%的新冠病毒感染者为轻症。她强调，60岁以上人群感染新冠病毒的风险较高，其中80岁以上的老年人感染后发展成重症的风险最高。梅索尼耶补充说，没有证据表明美国大部分地区已出现社区传播。在上周发布的指导意见中，CDC鼓励高风险人群准备物资，并尽可能呆在家里。纽约州州长库莫9日表示，纽约和新泽西港务局执行董事瑞克·科顿新型冠状病毒检测结果呈阳性，他的团队成员正在接受检测。目前纽约州的病例数量超过华盛顿州，为全美最多。在首都华盛顿，已有5名共和党国会议员表示，自己被告知曾在保守派政治行动会议上与确诊与会者有过接触，其中4人表示将进行自我隔离。另有1名民主党国会议员表示自己接触过1名确诊的选民，也将进行自我监控。不过，国会众议院议长南希·佩洛西表示，美国国会无需因新冠肺炎疫情而关闭。受疫情影响，美国多所知名高等院校也采取了停课等应对措施。哥伦比亚大学宣布取消本周一和周二的课程，并表示本周剩余时间将开展远程授课。普林斯顿大学要求从3月23日起，所有讲座和研讨会均在网上举行。伯克利音乐学院宣布，春假期间前往某些州和国家旅行的学生，返校后必须进行14天的自我隔离。加州大学伯克利分校宣布将从周二起开始暂停大多数面对面授课，直至3月29日春假结束再做评估, 超过150人的校园活动将被取消或推迟。CDC已敦促全美各高校考虑取消学生的出国交流和其他国际旅行计划。（@人民日报 ）                原图                            ",http://wx2.sinaimg.cn/large/8d90f0bbly1gcoi2l3vbrj20rs0rswoo.jpg,无,无,2020-03-10 07:55,微博 weibo.com,187,30,38
