微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Iws9ma15U,【耳朵痛眼镜起雾怎么办？一文解决戴口罩9大困扰】新型冠状病毒肺炎疫情已经到控制扩散的关键时刻，张文宏教授近日建议，大家对疫情还要保持高度警惕性，并且这样回应口罩还要戴多久↓↓同时也有不少网友反映戴口罩会耳朵痛，眼镜起雾，脸上冒痘痘……一文解决这些烦恼↓↓耳朵痛眼镜起雾怎么办？一文解决戴口罩9大困扰 ,无,无,无,2020-02-29 16:49,专业版微博平台,589,115,81
Iws13oKfZ,【#北京新冠肺炎患者死亡率约1.9%#】2月29日，在北京市新型冠状病毒肺炎防控工作新闻发布会上，北京市卫生健康委新闻发言人高小俊介绍了北京市新冠肺炎确诊病例的医疗救治情况。高小俊说，截至2月28日24时，北京市累计报告确诊病例411例，已治愈出院病例271例，治愈率65.9%；死亡病例8例，死亡率约1.9%。其中60岁及以上病例110例，治愈出院64例，治愈率58.2%，死亡病例7例；18岁（含）以下病例29例，治愈出院25例，治愈率86.2%，无死亡病例。北京市现有危重型患者9例，重型患者8例。北京收治的确诊病例中，5岁以下儿童和80岁以上高龄老人的比例明显偏高，许多老年人伴有严重的心脑血管疾病、糖尿病和恶性肿瘤，增加了救治难度，延长了住院时间，给医疗护理工作提出了更高要求。北京新冠肺炎确诊患者死亡率约1.9%                原图                            ,http://wx4.sinaimg.cn/large/78ed3187ly1gcdcqafvckj20fa08iwew.jpg,无,无,2020-02-29 16:29,专业版微博平台,154,24,46
IwrTqAgKH,#新冠肺炎最新海外动态#【快讯！#韩国新增219例确诊病例# 累计确诊3150例新冠肺炎】韩国中央防疫对策本部29日通报，截至当地时间29日下午4时，韩国较上午9时新增 219例新冠肺炎确诊病例，累计确诊病例达3150例，累计死亡病例17例。与前一天下午4时相比，一天内新增确诊病例813例。 原图,http://wx3.sinaimg.cn/large/78ed3187ly1gcdc6qvadzj20nu0e4ncg.jpg,无,无,2020-02-29 16:10,专业版微博平台,197,29,115
IwrRgq9h1,【人民直播：#湖北疫情防控工作发布会#】2月29日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第35场新闻发布会，介绍情况并回答记者提问。#疫情防控发布会#人民日报的微博视频 ,无,"http://f.video.weibocdn.com/2vaZBxRZlx07BuiaPi9G01041203g7AZ0E020.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584951822&ssig=EDPdv1UiPx&KID=unistore,video",无,2020-02-29 16:05,专业版微博平台,51,6,29
IwrIf7Bhd,【最新消息！#北京昨日新冠肺炎新发病例活动小区#公布】2月28日，北京市新发新冠肺炎1例，为确诊病例的密切接触者。北京市疾病预防控制中心发布昨日新发病例活动过的小区或场所：朝阳区安贞街道裕民路甲3号。#新型冠状病毒肺炎最新情况# 了解周边确诊信息 ,无,无,无,2020-02-29 15:43,专业版微博平台,73,18,29
IwryUxEkP,#疫情暖心闻#【致敬！#全国共派出2.86万名护士支援湖北#】国家卫健委医政医管局监察专员郭燕红介绍：全国派出42000人医护支援湖北，其中共派出护士2.86万名，占医疗队总数的68%，护士队伍在对患者的医治过程中发挥了重要的作用。老话说“三分治疗，七分护理。”支援护士是最可爱的人！致敬！人民网的微博视频                                ,无,无,无,2020-02-29 15:20,专业版微博平台,324,52,66
Iwrpj94OZ,【#台湾新增5例新冠肺炎# #台湾累计39例新冠肺炎#例】29日，据台湾流行疫情指挥中，岛内新增5例新冠肺炎确诊病例。其中，有4例为昨日公布的第34例患者确诊前于台湾北部某医院的接触者，分别为1名清洁人员及3名护理人员。@央视新闻关注新浪新闻，你所在城市当前疫情一览，最新数据更新中分享疫情实时数据                                ,无,无,无,2020-02-29 14:56,专业版微博平台,215,20,70
Iwrg3y3No,#新冠肺炎最新海外动态#【一日激增447人确诊 #韩国大邱医院病床和医护告急# 多名医护感染】#韩国新增594例新冠肺炎# 韩媒28日报道，大邱确诊患者于昨日激增447名，死亡病例3例，达到本月出现首例后的最高值。医院病床和医护人员全面告急，有一半以上确诊患者在家隔离，还有一名69岁女性在家等待病床过程中死亡，医护人员中另新增5例确诊。时差视频的微博视频                                ,无,无,无,2020-02-29 14:33,专业版微博平台,785,37,215
Iwr81DTtd,【黄某某事件背后：刑释者由警车持出入证送离武汉】近日，武汉女子监狱刑释人员离开武汉返回北京后确诊一事引发关注；但据报道，黄某某并非武汉1月23日封城后离开武汉的唯一刑满释放人员↓↓女子到底是谁，有何背景？封城期间，她是怎么从武汉返京的？黄某某事件背后:刑释者由警车持出入证送离武汉 ,无,无,无,2020-02-29 14:13,专业版微博平台,1946,246,415
IwqZlzKPF,【#孙杨律师发布声明# ：30日内提起上诉】29日，@孙杨 委托律师就“世界反兴奋剂机构（WADA）诉孙杨、国际泳联（FINA）”裁决结果发表声明，称孙杨坚信自身清白，并将依照司法程序维权到底，对国际体育仲裁院（CAS）在审理本案过程中存在的一系列程序性错误，孙杨将依照法律程序在30日内向瑞士联邦最高法院提起上诉。孙杨律师声明:将在30日内向瑞士联邦最高法院上诉            [组图共2张]    原图                            ,"http://ww4.sinaimg.cn/large/78ed3187ly1gcd86z5f5cj20c80ha75p.jpg,http://ww1.sinaimg.cn/large/78ed3187ly1gcd86z7vgvj20c80hat9v.jpg",无,无,2020-02-29 13:52,专业版微博平台,793,29,233
IwqQWyQrX,【#民间救援队长双脚磨出4个大水泡#：这就是最大的奖章】2月28日，河南开封，红豹救援队正在进行义务消杀作业，他们持续工作已有一个月时间。据悉，队长郭金磊曾参与过 2003年非典时期的消杀活动，所有消毒用品及防护装备，均是队员自己凑钱购买。郭金磊称，目前50斤的消毒液已经用了60多桶，一共对110多个地方进行了义务消杀，双脚磨出了4个大水泡，“但这就是最大的奖章。” @时间视频 时间视频的微博视频                                ,无,无,无,2020-02-29 13:31,专业版微博平台,485,26,62
IwqGM1FeM,【#你见过凌晨4点的方舱嘛#？医护人员累了就靠在椅子上休息】2月28日，芜湖市第三批驰援武汉医疗队的医护人员记录下了方舱医院凌晨四点的珍贵的画面。当所有病人都已入睡，医护人员依旧坚守岗位守护着病人，累了就靠在椅子上休息一会儿。向所有奋战在一线的医护人员致敬，愿你们平安归来！沸点国际的秒拍视频                                ,无,无,无,2020-02-29 13:06,专业版微博平台,1907,115,178
IwqxywyFG,【#中国世卫组织联合考察报告发布#：新冠病毒是一种动物源性病毒】《中国-世界卫生组织新型冠状病毒肺炎（COVID-19）联合考察报告》发布。新冠肺炎病毒是一种动物源性病毒。目前的全基因组基因序列系统进化分析结果显示，蝙蝠似乎是该病毒的宿主，但中间宿主尚未查明。而中国已经在此次疫情动物溯源的三个重要领域开展工作：对武汉2019年12月发病病例开展早期调查；对华南海鲜批发市场及其他市场进行环境采样；对华南海鲜批发市场售卖的野生动物的来源和种类以及市场关闭后这些动物的去向开展详细调查。全文↓↓中国-世卫组织联合考察报告:新冠病毒是一种动物源性病毒            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/78ed3187ly1gcd67qtkyoj20fa0ll74e.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gcd67qwbkvj20ku0kutba.jpg",无,无,2020-02-29 12:43,专业版微博平台,266,29,124
Iwqq5f2bf,#治愈春天#【#2岁萌娃因疫情学做饭#：会做花卷、擀面条 最爱包饺子】家住新疆2岁4个月的小雯欣，因疫情“宅”在家里跟着妈妈学做面食。据小雯欣妈妈说，儿子学东西很快，两个月时间先后学会了做花卷、擀饺子皮等，最喜欢包饺子，还经常洗衣服。妈妈介绍，小雯欣是早产儿，刚生下来时只有1公斤，她感叹抚养儿子不容易，希望小雯欣健健康康成长。时间视频的微博视频                                ,无,无,无,2020-02-29 12:25,专业版微博平台,3676,471,393
IwqfHjSKT,#美食时刻#【照烧鸡腿】浓郁咸香的酱汁包裹着嫩滑的鸡腿肉，再来一碗热腾腾的米饭，简直不要太满足了！大厨教你学做菜的微博视频 ,无,"http://f.video.weibocdn.com/3Lc3HAZnlx07BkmxUgus01041200eNLd0E010.mp4?label=mp4_hd&template=544x960.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1584951838&ssig=K%2F1Wz3OUSe&KID=unistore,video",无,2020-02-29 12:00,专业版微博平台,1314,908,100
Iwq8ktpin,【首例！韩国一监狱囚犯确诊！首尔疫情升级】韩国庆尚北道金泉市监狱1名囚犯29日确诊感染新冠肺炎，这是韩国首次有监狱犯人感染↓↓此前韩国一名狱警被确诊，先后去过青松郡的餐厅、超市、网吧，导致至少37名囚犯被隔离；狱警行动轨迹曝光↓↓韩国最新通报：#韩国新增594例新冠肺炎# ↓↓韩国一监狱囚犯确诊首例！首尔疫情升级                                ,无,无,无,2020-02-29 11:41,专业版微博平台,5989,136,367
IwpZcBgKv,【武汉女孩留学定居韩国：之前担心家人，现在被担心】#从担心家人到被担心#湖北武汉人绷带(化名) 现定居韩国，她之前因疫情很担心武汉的家人，现在韩国疫情爆发，变成家人更担心她。绷带介绍，韩国政府每天会强制推送疫情信息，目前她所在的大田疫情不算严重，商店饭店的人还是很多，但已加强卫生消毒。@一手Video 一手video的秒拍视频                                ,无,无,无,2020-02-29 11:19,专业版微博平台,669,35,150
IwpPnmjaD,【#中国夫妇隐瞒行程被起诉# 出庭时面对镜头一言不发】2月28日，涉嫌向新加坡卫生部提供假信息而遭指控的中国籍夫妻出庭。该夫妇妨碍新加坡疫情追踪工作，被控触犯传染病法令。将于3月20日重新开庭。若罪名成立，他们将面临最多6个月监禁以及最多1万新币的罚款。@时差视频 时差视频的微博视频 ,无,"http://f.video.weibocdn.com/001kAQicgx07BjCX1iQf01041200dPVj0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1584951851&ssig=ZUVYV6Cbd5&KID=unistore,video",无,2020-02-29 10:55,专业版微博平台,3057,129,650
IwpFOhZLH,【教育部再发最新通知！这些人可先返校】临近3月初，大家都非常关心何时开学；2月28日晚，教育部再发最新通知，通知明确疫情没有得到基本控制前不开学、学校基本防控条件不具备不开学、师生和校园公共卫生安全得不到切实保障不开学；不过这些人可先返校↓↓全国最新公布的中小学幼儿园开学时间↓↓关于开学 教育部再发最新通知！这些人可先返校                                ,无,无,无,2020-02-29 10:31,专业版微博平台,1784,214,288
IwpwE1tlO,【#韩国监狱出现首例新冠肺炎#！ 当局调查感染途径】韩联社报道，韩国庆尚北道金泉市监狱1名囚犯29日确诊感染新冠肺炎，这是韩国首次有监狱犯人感染，先前已有狱警感染的病例出现。金泉市监狱60岁的囚犯出现呼吸道症状后，随即由当地卫生机构采样，并确诊患上新型冠状病毒。当局将对其进行流行病学调查，以厘清囚犯的感染途径与接触路线。@中国日报网 韩国首例监狱囚犯确诊！当局调查感染途径                原图                            ,http://wx2.sinaimg.cn/large/78ed3187ly1gcd1qh0ivzj20ku0kutba.jpg,无,无,2020-02-29 10:08,专业版微博平台,105315,848,2266
IwpnXo9pI,【医院床位告急！#意大利火神山医院#长这样：4小时建成700平】截至28日，意大利新冠病毒疫情感染数已达888例，21人死亡。为应对医院床位告急和大量患者不断涌入的现状，意大利各地医院外搭建临时充气帐篷，方便分流、诊断和隔离。但即使如此，部分医院还是床位不够。时差视频的微博视频 ,无,"http://f.video.weibocdn.com/8oJORoY1lx07BkfMSJ9e01041200jusW0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1584951853&ssig=8%2BNbk6DMxv&KID=unistore,video",无,2020-02-29 09:47,专业版微博平台,149435,1721,5468
IwpeGAo6G,#新冠肺炎最新海外动态#【#韩国新增594例新冠肺炎# #韩国累计2931例新冠肺炎#】据人民日报，韩国中央防疫对策本部29日通报，截至当天上午9时，韩国较前一天下午4时新增新冠肺炎确诊病例594例，累计确诊病例达2931例，共出现16例死亡病例。 @人民日报 [组图共2张]原图,"http://ww4.sinaimg.cn/large/78ed3187ly1gcd0ggejn5j20fa0apq40.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gcd0gghlsvj20ku0kutba.jpg",无,无,2020-02-29 09:24,专业版微博平台,13787,141,773
IwpczreYF,【#东京奥运会首次使用动态图标#】 东京奥组委26日公布了东京奥运会和残奥会项目的动态图标，这是奥运会和残奥会历史上第一次以动画的方式制作运动项目图标。奥运会图标一共50幅，涉及33个项目；残奥会图标23幅，涉及22个项目。动态图标将每个项目分解为三个部分：亮相、展示动作和消失。人们已经熟悉的奥运会运动项目图标，也是日本人开创的先河。1964年东京奥运会上，组委会首次推出了项目图标，不过当时只有20种。设计青年的微博视频                                ,无,无,无,2020-02-29 09:19,专业版微博平台,847,350,131
Iwp2D2nAy,【#霍顿回应孙杨禁赛8年# 游泳要作为一项干净的运动】日前CAS宣布孙杨“暴力抗检”案结果，正式裁定WADA胜诉#孙杨遭禁赛8年#，孙杨无缘东京奥运会；从2018年9月“药检事件”到世锦赛的“霍顿事件”，孙杨都经历了什么？孙杨被禁赛8年后，#霍顿#接受采访这样回应↓↓霍顿回应孙杨遭禁赛 游泳要作为一项干净的运动 ,无,无,无,2020-02-29 08:55,专业版微博平台,1089,65,458
IwoU5d6I6,#新型冠状病毒肺炎最新情况#【#湖北新增423例新冠肺炎# #湖北累计确诊66337例新冠肺炎#】湖北新增确诊病例423例（武汉420例），新增治愈出院病例2492例（武汉1726例），新增死亡病例45例（武汉37例），现有确诊病例34715例（武汉28836例），其中重症病例7370例（武汉6585例）。累计治愈出院病例28895例（武汉17552例），累计死亡病例2727例（武汉2169例），累计确诊病例66337例（武汉48557例）。新增疑似病例159例（武汉114例），现有疑似病例1171例（武汉788例）。@人民日报关注新浪新闻，疫情期间的相关教育信息，你想知道的都在这里↓↓教育系统在行动                                ,无,无,无,2020-02-29 08:34,专业版微博平台,101,21,54
IwoPe84IZ,"【男子出院半个月“复阳” 社区曾为其举办欢迎仪式】近日，已治愈出院半个月的徐州首例确诊人员王某因复检时发现核酸检测再度呈阳性；据了解，社区人员、志愿者和邻居曾为其举办了“欢迎回家”仪式，王某所在单元共31户共65人，目前全部再次居家隔离↓↓出院后复阳有传染性吗？国家卫健委回应↓↓男子出院半个月""复阳"" 社区曾为其举办欢迎仪式                                ",无,无,无,2020-02-29 08:22,专业版微博平台,1444,175,294
IwoFebIcA,【韩国#新天地教会删1762名成员资料# 大邱市长报警：其中有感染者】2月28日，韩国大邱市长称，要向警方报告“新天地”教会妨碍防疫。政府发现教会在交出的名单中删除掉1762名成员的资料。政府称，被删除的人有部分已感染新冠病毒。大邱当日新增确诊182例，累计确诊1314例，绝大部分新冠肺炎感染者都和教会有关。世面的秒拍视频                                ,无,无,无,2020-02-29 07:57,专业版微博平台,1159,93,210
IwouTxFPJ,【拾荒老人被推到在地拖拽殴打 街道回应】2月28日，有网友爆料一段天津红桥区彰武楼小区拾荒老人被推搡殴打的视频；视频显示：老人被直接推搡到地上，还被人强行拖拽殴打；29日凌晨，天津红桥区咸阳北路街道回应↓↓究竟因何起冲突？事情又如何解决？现场视频曝光↓↓拾荒老人被推到在地拖拽殴打 街道回应 ,无,无,无,2020-02-29 07:31,专业版微博平台,23436,670,2058
IwolvaITI,#新冠肺炎最新海外动态# 【#冰岛确诊首例新冠肺炎病例#】冰岛当地时间2月28日，当地媒体报道，从意大利北部度假返回的50岁冰岛男子被确诊新冠肺炎。这是冰岛首例新冠肺炎患者。（@央视新闻）  关注新浪新闻，立即了解你所在的小区有无确诊病例、最近的疫情小区距你有多远，实时信息更新中↓↓了解周边确诊信息                                ,无,无,无,2020-02-29 07:08,专业版微博平台,5959,170,374
IwohYs6GJ,#早鸟分享#【教育部：做好湖北高校及湖北籍毕业生就业工作】受疫情影响，湖北籍学生返校复学预计会更晚一些，全国各高校将更人性化的做好工作，为他们精准创造条件。教育部出台政策，转发分享，为湖北籍学生加油。 [组图共9张]原图,"http://ww2.sinaimg.cn/large/78ed3187ly1gccw9wowa7j20u00u0q66.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccw9wuhe0j20u00u0whv.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gccw9x0aicj20u00u0add.jpg,http://ww1.sinaimg.cn/large/78ed3187ly1gccw9x4y2cj20u00u0q6j.jpg,http://ww1.sinaimg.cn/large/78ed3187ly1gccw9xfiv3j20u00u0q6k.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccw9xkgavj20u00u0tc5.jpg,http://ww3.sinaimg.cn/large/78ed3187ly1gccw9xpcfqj20u00u0wh6.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gccw9xtoy9j20u00u0acy.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccw9xycpuj20u00u0n00.jpg",无,无,2020-02-29 07:00,专业版微博平台,144,32,33
IwlxE98RK,世界卫生组织总干事谭德塞28日宣布将新冠肺炎疫情全球风险级别由此前的“高”上调为“非常高”。（新华国际） 原图,http://wx3.sinaimg.cn/large/78ed3187ly1gcck5567pvj20ku0ku41g.jpg,无,无,2020-02-29 00:00,无,403,59,140
IwleVuT13,双休日又要到啦，分享你的周末，一起#治愈春天#吧！@i奥特曼奶奶 日记写下疫情中的感悟；@LIN-AT @水墨画家白大妞 宅在家，仍可以用镜头和画笔感受、记录；@大卫行摄 @肖大维 @花草夕颜 晒出各地的春日，@深林栗子 @一箩筐蒲公英 给家里添加生机春意；@潘之琳 小姐姐的分享有治愈你吗？#治愈春天#，我们通过分享传递温暖~@i奥特曼奶奶 http://t.cn/A6757HAZ@LIN-AT  http://t.cn/A6757HwF@水墨画家白大妞 http://t.cn/A6757HAv@大卫行摄 http://t.cn/A67bIMrE@肖大维 http://t.cn/A6757HAw@花草夕颜 http://t.cn/A6757Hwk@深林栗子 http://t.cn/A6757HA7@一箩筐蒲公英 http://t.cn/A6757HAP@潘之琳 http://t.cn/A6757HwD            [组图共9张]    原图                            ,"http://ww1.sinaimg.cn/large/78ed3187ly1gccine30hyj20ku2hpnbr.jpg,http://ww1.sinaimg.cn/large/78ed3187ly1gccinvl8wwj20ku14978a.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gcciogs9wjj20ku1y9gwt.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gccioznb3qj20ku4nphdt.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gcciqg5udej20ku6y07ws.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccirbp3eej20ku6keu15.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gccis0augrj20ku7mfx6x.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gccita8hdlj20ku73kx70.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccit6vds0j20ku18f788.jpg",无,无,2020-02-28 23:14,微博 weibo.com,122,14,52
Iwl96pkNf,#深夜大明白#【科普：当我们谈论焦虑时我们在谈论什么】最近一段时间，你肯定和我们一样焦虑，或许你还曾体会过更深刻难熬的焦虑感。那么，你有焦虑症吗？临床上的焦虑症有哪些症状？当焦虑感陡然而至时，正确的处理方式到底是什么？这支关于焦虑症的视频，也有助于你应对如影随形的焦虑情绪：柴知道的微博视频                                ,无,无,无,2020-02-28 23:00,科学科普 · 视频社区,195,107,49
IwkXnsNdj,【开学又推迟？速看这份中小学开学最新通知】临近3月初，大家都非常关心何时开学。截至目前，已有多个省市对开学做出了最新部署：#陕西继续推迟各级各类学校开学时间#，内蒙古中小学幼儿园不早于3月15日开学……点击查看最新开学时间统计与各类考试安排↓↓开学又推迟？速看这份中小学开学最新通知 ,无,无,无,2020-02-28 22:31,专业版微博平台,8894,255,534
IwkRv9Rdf,【女模特将眼球染黑 结果整个世界慢慢完全变黑】波兰一名女子找纹身师将眼球染成黑色，手术过程令她疼痛难忍，更不幸的是术后该女子的右眼失明了，医生表示，损伤无法弥补，她很快也会失去左眼的视力↓↓纹身师也或因此被判入狱，更多细节↓↓女模特将眼球染黑 结果整个世界慢慢完全变黑 ,无,无,无,2020-02-28 22:16,专业版微博平台,1418,72,371
IwkGKuGUi,【南医大女生被害案嫌犯身份曝光 更多细节披露】1992年3月一雨夜，南医大女学生自习后失踪。四天后，她的尸体在学校教学楼天井内的窨井中被发现，头部被按在下水道里↓↓嫌犯麻继钢作案时26岁，潜逃了28年，终在南京市中心一条幽静的死胡同内落网，案件更多细节细思极恐，详情↓↓南医大女生被害案嫌犯身份曝光 更多细节披露 ,无,无,无,2020-02-28 21:50,专业版微博平台,1415,136,184
Iwky9aXCC,#疫情日记#【#武汉90后护士Vlog# 真实记录战疫最前线的一天】当全国各地的人们正有序复工时，战疫一线的医护人员仍然坚守在岗位，没有丝毫放松。晚上9点，武汉大学人民医院的护士朱庭萱刚刚结束一个班次的工作，回到家中，准备吃从医院带回来的盒饭…戳视频，看武汉90后护士的一日Vlog↓央视网快看的微博视频                                ,无,无,无,2020-02-28 21:28,日常 · 视频社区,575,48,85
Iwket4hKK,【#专家回应宠物狗检测呈弱阳性#：需确定狗是“感染受害者”还是“病毒传播者”】2月28日，香港渔护署发公告称，对一只新冠肺炎确诊者家中的狗的口腔、鼻腔及肛门抽取样本进行新冠病毒测试，结果呈弱阳性。中科院生物学博士李雷称，这只狗到底是“感染受害者”还是“病毒传播者”，仍需进一步的流行病学调查。紧急呼叫的秒拍视频                                ,无,无,无,2020-02-28 20:40,专业版微博平台,4631,177,525
Iwk5YsSCp,【#孙杨发图和视频回应暴力抗检#】2月28日，国际体育仲裁法庭（CAS）公布世界反兴奋剂机构（WADA）起诉#孙杨#和国际泳联（FINA）一案的仲裁结果：孙杨暂停比赛八年。宣判后，双方可以在15天之内上诉。随后，@孙杨 在微博发文回应遭禁赛8年，他表示已经委托律师依法向瑞士联邦最高法院提起上诉，并称“我坚信自己的清白！坚信事实必定战胜谎言！”            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/78ed3187ly1gccdrfq5uaj20et0a17bk.jpg,http://ww2.sinaimg.cn/large/78ed3187ly1gccdrfuy91j20eq06z3zz.jpg,http://ww4.sinaimg.cn/large/78ed3187ly1gccdrg49erj20el08qq3l.jpg",无,无,2020-02-28 20:19,专业版微博平台,1737,71,503
IwjWf4S3X,【#新冠肺炎最新海外动态# #韩国一幼儿园4名教职工确诊#】据KBS2月28日报道，釜山新增5名新冠肺炎确诊者，其中有2名是一所幼儿园的教师。该幼儿园在此前已有1名教师和1名行政人员确诊，该名教师去过大邱后仍正常上课，市教育厅让幼儿园的教职员和学生等70多人自行隔离。时差视频的微博视频 ,无,"http://f.video.weibocdn.com/000HPE4Rgx07BjmZyftK01041200kSCr0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584951868&ssig=uWNoNYx5LZ&KID=unistore,video",无,2020-02-28 19:55,专业版微博平台,244,44,84
IwjIp012U,【#防住姚明保安发声#：我当然认识他，但不符合规定就不能进】#姚明被保安拦截#27日，中国篮协主席姚明在一处防疫检查站和一名身着保安制服的男子对话，引发网友热议，视频显示，姚明当日想要进到小区里，但在小区门口遭遇了保安的拦截，两人在交流了几句后，保安最终还是摆摆手，拒绝为姚明放行。28日，记者找到了这名“地表最强保安”王师傅。他表示：认识姚明，但不符合规定就不能进。青流视频的秒拍视频                                ,无,无,无,2020-02-28 19:21,专业版微博平台,1852,58,196
IwjBJ0z1g,@新浪新闻×@科普中国×@科界SciMall 联合推出#复工防护指南# 之办公&饮食篇全面消毒多通风，吃饭之前先洗手戳链接看指南→复工防护指南办公&饮食篇：上班、吃饭、坐车…到底该如何防护？ 原图,http://wx1.sinaimg.cn/large/78ed3187ly1gccblwy72jj20u018z1kx.jpg,无,无,2020-02-28 19:05,专业版微博平台,59,6,16
Iwjwncpv0,【542天12个重要节点 #孙杨仲裁案回顾#】日前CAS宣布孙杨“暴力抗检”案结果，正式裁定WADA胜诉孙杨遭禁赛8年，孙杨无缘东京奥运会。从2018年9月“药检事件”到世锦赛的“霍顿事件”、十多小时的听证会，孙杨都经历了什么？100秒视频回顾孙杨事件↓↓孙杨现状又如何，刚刚#孙杨回应遭禁赛8年#↓↓CAS宣布孙杨遭禁赛8年 孙杨回应                                ,无,无,无,2020-02-28 18:51,专业版微博平台,3631,138,584
IwjqgkzVy,【国家卫健委：#专车接送在武汉医务人员上下班#】国务院新闻办公室于2月28日在湖北武汉举行新闻发布会。国家卫生健康委医政医管局副局长焦雅辉介绍，国家卫健委采取一系列措施保护、关心爱护医务人员。在薪酬待遇方面，对于在湖北的一线医务人员，包括医疗队的医务人员，临时性工作补助的标准要提高一倍，薪酬待遇要提高两倍，扩大卫生防疫津贴的发放范围，确保覆盖所有在一线的医务人员。同时严厉打击在疫情防控期间涉医违法犯罪行为，为医务人员提供安全的职业环境。在生活保障方面，为医务人员，特别是医疗队的队员发放必要的生活用品，包括洗护用品、卫生用品等。国家卫健委还会同武汉市政府就近安排医务人员住宿的宾馆和酒店，专门安排车辆接送医务人员上下班。                原图                            ,http://wx3.sinaimg.cn/large/78ed3187ly1gccasj62rfj20j60crt9h.jpg,无,无,2020-02-28 18:36,专业版微博平台,535,34,85
IwjeS94ky,【#100秒视频回顾孙杨事件# 据理力争仍难逃禁赛处罚】国际体育仲裁法庭（CAS）公布了案件裁决：#孙杨遭禁赛8年# 即日起生效。100秒视频回顾整个事件经过。新浪体育视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/8ynvDkzolx07BjeVr0bK01041200ld2i0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584951871&ssig=05D7uXq7nB&KID=unistore,video",无,2020-02-28 18:08,专业版微博平台,1790,122,319
Iwj8nkBMd,#中国泳协回应#【#中国泳协支持孙杨维护合法权益#】对国际体育仲裁法庭（CAS）就世界反兴奋剂机构（WADA）上诉国际泳联反兴奋剂小组和孙杨一案做出的裁决，我们深表遗憾。中国游泳协会一贯坚持对使用兴奋剂“零容忍”，一贯重视加强运动员反兴奋剂教育。我们了解，2018年9月4日，国际泳联（FINA）授权的样本采集机构——国际兴奋剂检查管理公司（IDTM）对孙杨实施赛外检查时，使用了未经专业培训、不具备法定资质人员采集运动员样本，活动是非法和无效的。我们支持孙杨继续以法律手段维护自己的合法权益。同时希望世界反兴奋剂机构、体育组织、兴奋剂检查代理机构改进、完善规则，严格执行规则包括兴奋剂检查人员资证要求，不能忽视运动员个人合法权利，不能让任何人都可以去从事与运动员切身利益密切相关的兴奋剂检查工作。#中国泳协回应孙杨遭禁赛#（人民日报）                原图                            ,http://wx4.sinaimg.cn/large/78ed3187ly1gcc9iojmqkj20j60b340v.jpg,无,无,2020-02-28 17:52,专业版微博平台,1965,306,352
IwiYzyMdG,【孙杨案结果宣判：#孙杨禁赛8年# 可以在15天之内上诉】2月28日体育仲裁法庭公布孙杨听证会结果，#孙杨遭禁赛8年#据悉，双方可以在15天之内上诉↓↓去年11月，CAS召开公开的听证会，对孙杨案进行审理。之后因翻译不准的理由，将宣判结果拖至今日才宣布。多段现场视频曝光↓↓120秒回顾孙杨药检事件始末↓↓孙杨被禁赛八年 将无缘东京奥运会                                ,无,无,无,2020-02-28 17:28,专业版微博平台,4823,254,1074
IwiSpaQRY,【#孙杨遭禁赛8年# 542天内孙杨经历了什么？】国际体育仲裁法庭今天宣布，孙杨“抗检”指控成立，遭8年禁赛，即日起生效。从2018年9月4日“药检事件”到WADA仍然持疑继续向CAS提起上诉，再到世锦赛的“霍顿事件”、十多小时的听证会，孙杨都经历了什么？3分钟回顾孙杨案542天，视频↓↓#孙杨无缘东京奥运会# 孙杨辉煌战绩难被抹去:奥运首金 自由泳金满贯                                ,无,无,无,2020-02-28 17:13,专业版微博平台,9702,576,1184
