微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IyRQqhVpv,【#昭通回应部分医护放弃补助#：将整改】日前，云南昭通。媒体报道，彝良县人民医院150余名医护表示自愿放弃共30万元疫情临时工作补助，引发热议。16日，昭通发文称，将责成院方整改工作中存在的问题。@澎湃新闻 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/002caC7Ogx07BK0wfFC801041200gddt0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585005999&ssig=WYTF7ACQe2&KID=unistore,video",无,2020-03-16 13:55,微博 weibo.com,263,26,46
IyQrMfKFL,【#伊朗完成1000万人疫情排查# 21万人出现头痛、发热，3万人症状严重】伊朗卫生部副部长表示，伊朗启动的国家动员计划完成了1000万人的疫情排查工作。1000万人接受排查后，发现有21万人出现了至少一种疑似症状，其中3万人由于症状严重被送往医疗中心。伊朗已完成1000万人的疫情排查工作 其中21万人出现头痛、发热 ,无,无,无,2020-03-16 10:21,微博 weibo.com,44,13,13
IyPFC0kCs,【除对乘务员撒谎隐瞒病情外 #美国来京确诊女子还有更多问题# 】近日，北京市通报一例美国输入性病例：黎某，在美国高烧39℃，#在美3次申请核酸检测被拒# 后乘机返京，落地后被确诊。15日下午，北京市新冠肺炎疫情防控发布会上，#国航通报美国输入北京病例详情# ：黎某登机前服用大量退烧药，并对乘务人员隐瞒病情，临近落地前2小时才吐露真相。一份聊天记录显示，美国当地有华人称黎某在美国已经、被“确诊”，但她“不满意”美国的医疗手段，所以违反隔离要求，坐飞机回到中国，却撒谎称美国没给她做检测。#北京战疫##美国来京确诊病例曾对乘务员撒谎# 美国回京确诊女子隐瞒病情 同机乘客：希望她被制裁 微博            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/76c4df26ly1gcvgkfll05j20ea08pmxt.jpg,http://ww3.sinaimg.cn/large/76c4df26ly1gcvgkihsuaj20hs0blwf9.jpg,http://ww1.sinaimg.cn/large/76c4df26ly1gcvgknhu0ej20i10cljty.jpg",无,无,2020-03-16 08:23,微博 weibo.com,704,73,175
IyLRLi9QS,【医生擅自收治发热病人致3人确诊数百人隔离，被立案侦查】安徽霍邱县周集镇某村卫生室医生吴某德擅自收治发热病人，并安排妻子王某进行输液治疗，造成3人确诊。同时，吴某德所在村卫生室还作为快递代收点，在新冠肺炎疫情防控期间，数百名群众到卫生室取件。现已查明，因吴某德和王某在诊所内接触致隔离人员达数百名。目前，因吴某德被医学隔离，霍邱县公安局暂对其采取监视居住强制措施，案件正在进一步侦查中。#安徽一医生擅自收治发热病人致3人确诊# 安徽一医生擅自收治发热病人，致3人确诊数百人隔离                原图                            ,http://wx3.sinaimg.cn/large/76c4df26ly1gcuzsi18y5j20dm08g42c.jpg,无,无,2020-03-15 22:42,微博 weibo.com,179,28,41
IyLgMeU27,【“武汉感谢你们”！ #武汉居民楼挂横幅答谢河南医生#】 3月14日，武汉。趁休整时间，河南援鄂医疗队在酒店外拍照合影。这时，对面高楼上一户居民举出一幅大字，写着“武汉感谢你们”。医疗队队员姚凯医生称，这是武汉人民颁发给我们最好的奖状，希望疫情能早日结束。一手video的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/dUiV552tlx07BIwK0Cow01041200g1U50E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006001&ssig=5zysXAh0%2Bf&KID=unistore,video",无,2020-03-15 21:10,微博 weibo.com,151,17,15
IyKztqSW7,【#英国将自我隔离70岁以上老人# 】据BBC当地时间15日报道，英国卫生大臣确认，计划在未来几周内采取行动隔离70岁以上的老人，保护他们免受新冠病毒感染。报道称，英国卫生大臣马特汉考克称，这项政策是为了保护老年人及弱势群体的身体健康。英媒：英国将隔离70岁以上老人 防止他们被新冠病毒感染 原图,http://wx1.sinaimg.cn/large/76c4df26ly1gcuu2rkcsrj20e60n475u.jpg,无,无,2020-03-15 19:24,微博 weibo.com,46,14,25
IyJUN79vR,【境外输入确诊，谁买单？北京上海：未参加医保的，药费自己承担】#上海未参加医保境外输入病例自费治疗# 输入型病例猛增，连续两天增长翻倍。针对大家关心的境外回国人员新冠肺炎输入病例医疗费用支付问题，3月15日下午，上海现将有关政策明确如下：一是境外回国人员输入病例中参加基本医疗保险的人员，在基本医保、大病保险、医疗救助等按规定支付医疗费用后，个人负担部分财政给予补助。二是境外回国人员输入病例中未参加基本医疗保险的人员，医疗费用原则上由患者个人负担。参加了商业健康保险的人员，由商业保险公司按合同支付。对境外回国人员输入病例中未参加基本医疗保险、确有困难的人员，经认定符合条件的，可按照法律法规给予医疗救助。此前，北京市也明确了类似的规定。#境外输入确诊未参加医保需自费# 境外输入确诊，谁买单？上海刚出新政策！首都、浦东两机场“放大招”            [组图共3张]    原图                            ,"http://ww4.sinaimg.cn/large/76c4df26ly1gcur56ch03j20g7088q3r.jpg,http://ww3.sinaimg.cn/large/76c4df26ly1gcur518sh6j20j60eewfq.jpg,http://ww3.sinaimg.cn/large/76c4df26ly1gcur53rvzgj20m813gwhx.jpg",无,无,2020-03-15 17:44,微博 weibo.com,278,32,46
IyJpAwgoW,【浙江#官方回应男子隔离14天收14000元#：私自从湖北出来，按酒店价格收费】3月13日，湖北咸宁一男子称到浙江慈溪后被要求到酒店隔离，开了2间房一天1000元，隔离14天收取14000元。慈溪市防疫指挥部工作人员回应，男子私自带几个孩子从湖北出来，无任何手续进村，若有手续就不会收费，没手续则按酒店标准收费。一手video的秒拍视频                                ,无,无,无,2020-03-15 16:27,微博 weibo.com,806,48,176
IyIMffCO6,【#新加坡女子戴口罩晕倒无人敢扶#，店员隔半米给她测温】日前，新加坡一名女子晕倒在金文泰商场地上，由于她戴着口罩，所以旁边的人都不敢靠近，商场管理员也交待保安和其他人不要靠近，事情被人拍下来后，传上网后引发争议。星视频的微博视频 ,无,"http://f.video.weibocdn.com/001HqwxMgx07BImJl7Is010412006gmE0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006003&ssig=4hSW2FwsMM&KID=unistore,video",无,2020-03-15 14:50,微博 weibo.com,75,20,35
IyHAryyRa,【世卫组织与科学家齐发声，质疑英政府抗疫措施与“群体免疫”】英国首相推出的抗疫政策，以及英政府首席科学顾问关于“群体免疫”原则的论述，在国际社会引发巨大争议。世界卫生组织发言人称“我们可以讨论理论，但目前我们面临的是一个现实的情况，我们必须考虑采取行动。”而英国政府也收到两封来自科学团体的公开信，对“群体免疫”与英国政府的抗疫措施提出质疑。#世卫组织质疑英国群体免疫方法# 世卫组织与科学家齐发声，质疑英政府抗疫措施与“群体免疫”                原图                            ,http://wx4.sinaimg.cn/large/76c4df26ly1gcugsvrmf8j20by082k00.jpg,无,无,2020-03-15 11:48,专业版微博,58,20,27
IyGUwDUmj,【#武汉回应用殡葬车送物资#：区殡葬管理所所长被免职】昨日，武汉市黄陂区委、区纪委发现江岸区海赋社区微信群反映“社区用殡仪馆车辆运送团购物资”，立即组织核实处理。经查，黄陂区乡镇殡葬车辆社会承包人吕某违规用所承包经营的殡葬用车，给家住江岸区海赋江城小区的亲戚陈某运送生活物资，所送生活物资系殡葬用车承包人吕某个人购买，不是社区团购物资。目前，涉事殡葬管理所所长被免职，区民政局副局长被立案。武汉回应“殡葬车运送团购物资”：所长免职副局长被立案                                ,无,无,无,2020-03-15 10:05,专业版微博,101,25,41
IyGdx2IE1,【昨日全国31省区市新增新冠肺炎20例：武汉4例，境外输入16例】3月14日0—24时，全国31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例20例，新增死亡病例10例（湖北10例）；新增确诊病例中，武汉新增4例，境外输入16例。 http://t.cn/A6zaJLTR ,无,无,无,2020-03-15 08:19,专业版微博,19,3,7
IyFMDBdoX,【快讯！西班牙首相妻子感染新冠病毒】据外媒报道，西班牙首相桑切斯妻子感染新冠病毒。#西班牙政府宣布将封锁全国# 西班牙首相妻子感染新冠病毒 ,无,无,无,2020-03-15 07:12,专业版微博,32,18,14
IyBBo3iJ2,【俄罗斯总统普京签署俄联邦宪法修正案】当地时间3月14日，俄罗斯总统普京签署俄联邦宪法修正案。宪法修正案将提交至俄联邦宪法法院审议合法性。此前，俄国家杜马、俄联邦委员会和85个联邦主体的议会分别审议通过了宪法修正案。按照计划，俄宪法修正案全民投票将于4月22日举行。俄罗斯总统普京签署俄联邦宪法修正案 ,无,无,无,2020-03-14 20:34,微博 weibo.com,73,8,22
IyAHx8cJB,【#孝感通报社区一幼儿死亡事件#：其母亲已被警方带走调查】据@孝感发布 ，3月14日12：40许，孝感市高新区理丝社区某楼栋发现一幼儿死亡。据初步了解，该幼儿一岁半左右，由其母邓某某（29岁）独自抚养。社区干部上门排查发现并报案，公安机关已对现场开展勘查，并将其母邓某某带走调查。 孝感一幼儿在家中死亡 母亲被警方带走调查                                ,无,无,无,2020-03-14 18:16,微博 weibo.com,23,3,13
IyzHvAzx5,【#湖北除武汉外治愈出院比例92.7%#】确诊和疑似病例数近一周均持续下降，武汉72.9%治愈出院，湖北除武汉外治愈出院比例92.7%，湖北以外省份为97.3%，人民日报的微博视频 ,无,"http://f.video.weibocdn.com/Le7updzzlx07BGZUDhvy0104120023E60E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006007&ssig=3mjG%2Bwvtaj&KID=unistore,video",无,2020-03-14 15:43,微博 weibo.com,24,4,7
IyyWfey72,【#英国一婴儿出生几分钟后确诊新冠肺炎# 系全球最小感染者】英国伦敦一名婴儿在出生几分钟之后被确诊感染新冠病毒，成为全世界最小的感染者。据英国《太阳报》报道，几天前，英国一名怀孕的母亲因疑似感染新冠肺炎被紧急送往伦敦一家医院接受检测，并于日前生产。在婴儿出生后，这位母亲的检测结果才出炉，检测结果呈阳性。在婴儿出生几分钟后，医护人员对婴儿进行了新冠病毒检测，结果显示呈阳性。英国一婴儿出生几分钟后确诊新冠肺炎 系全球最小感染者                原图                            ,http://wx2.sinaimg.cn/large/76c4df26gy1gcteo7j4nwj20l40d3n36.jpg,无,无,2020-03-14 13:47,微博 weibo.com,31,9,17
IyyfayKYg,【大学生开学涉及大量跨省流动  #大学开学要继续后延#】教育部应对疫情工作领导小组王登峰：大学生开学涉及相当多跨省流动的学生，如果加上中小学，整个学校开学就是3个多亿的人口在全国范围内流动。在中小学基本开学或者疫情得到更进一步控制的前提下，再考虑大学的开学。央视新闻的微博视频 ,无,"http://f.video.weibocdn.com/acIcLEGNlx07BGwUouzm010412007u430E010.mp4?label=mp4_hd&template=640x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006008&ssig=V02ODldFn4&KID=unistore,video",无,2020-03-14 12:01,微博 weibo.com,69,27,39
IyxCc2p88,【#全国新增新冠肺炎11例 湖北新增4例# 】3月13日0-24时，全国报告昨新增确诊病例11例（湖北4例），境外输入7例；新增死亡病例13例（湖北13例），新增疑似病例17例。全国现存确诊12094例，累计治愈出院病例65541例，累计死亡病例3189例。现有疑似病例115例。累计追踪到密切接触者678935人，尚在医学观察的密切接触者10879人。截至3月13日24时新型冠状病毒肺炎疫情最新情况                                ,无,无,无,2020-03-14 10:25,微博 weibo.com,18,4,3
Iyxgep9IB,【#意大利首席医务官因新冠肺炎去世#】据报道，意大利首席医务官、意大利北部瓦雷兹市医学协会主席罗伯托·斯特拉当地时间周二因感染新冠肺炎导致呼吸衰竭，于3月10日在科莫市去世，享年67岁。意大利医疗界正为罗伯托·斯特拉的逝世默哀。意大利全国医生联合会在一份声明中表示，他们希望政府能对意大利医护人员正面临的危险予以重视。“罗伯托·斯特拉的病逝表明，所有医护同仁到今天仍没有得到足够的自我保护措施。”意大利首席医务官感染新冠肺炎去世                原图                            ,http://wx4.sinaimg.cn/large/76c4df26ly1gct7adxugxj20c8084q3b.jpg,无,无,2020-03-14 09:31,微博 weibo.com,39,15,24
IysKHsc4X,【外媒：#巴西总统博索纳罗确诊# ，系全球首位感染新冠病毒国家首脑】据《镜报》报道，巴西总统博索纳罗的新冠病毒检测呈阳性，他成为全球首位被确诊患新冠肺炎的国家首脑。另据美国广播公司12日报道，巴西总统府当天宣布其媒体事务部门负责人法比奥·瓦恩加滕（Fabio Wajngarten）新冠病毒检测呈阳性。他曾随博索纳罗赴美，并和特朗普合影。外媒：巴西总统博索纳罗确诊，系全球首位感染新冠病毒国家首脑                                ,无,无,无,2020-03-13 22:02,微博 weibo.com,34,28,27
IysbJudoi,【武汉一女子家中身亡 居委会：嫌疑人穿防护服去过她家】#冒充志愿者穿防护服入室行凶#3月11日，武汉洪山区一女子被发现在家中身亡。该小区居委会回应称，有人身穿防护服翻墙进入小区，“我们给死者打电话一直打不通，所以我们就上门了，结果发现了异常”。网上有传言称，该嫌疑人冒充小区志愿者入室抢劫。对此洪山派出所否认称，案件尚未定性，盗窃嫌疑人已被抓获。http://t.cn/A6zM4Oxl                                ,无,无,无,2020-03-13 20:36,微博 weibo.com,99,18,26
IyruedW5n,【#求生欲满满的查尔斯王子#：刚准备握手秒缩回 改行合十礼】当地时间3月11日，英国查尔斯王子出席活动 。他与现场嘉宾打招呼时，下意识地伸手准备握手，随后立刻把手缩了回来，双手合十打招呼。随后在活动中 ，他也多次用合十礼代替握手。目前新冠病毒仍在英国蔓延，英国累计确诊新冠肺炎590例。时间视频的微博视频                                ,无,无,无,2020-03-13 18:49,微博 weibo.com,203,32,53
IyqeRdPHI,【#特朗普称确诊美国人不能上飞机回国# 彭斯：没有，回国没阻碍】3月12日，美国总统特朗普与爱尔兰总理会面时，向记者解释旅行禁令称，感染新冠病毒的美国人不能上飞机。同日，美国副总统彭斯接受福克斯新闻采访称，美国家庭和他们的孩子回国没有阻碍，无论他们的情况如何。时差视频的微博视频 ,无,"http://f.video.weibocdn.com/003WQiJDgx07BF5xLlxJ01041200fLht0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585006021&ssig=L5BV%2FKAzDe&KID=unistore,video",无,2020-03-13 15:38,微博 weibo.com,73,11,27
IypM4ouj0,【#河南省公安厅提郭某鹏事件#：一人之行为，造成一城的不安】一个“王炸”，惹怒众多网友！3月11日，郑州男子郭某鹏确诊新冠肺炎，他从境外返回郑州后隐瞒境外旅居史，乘坐地铁等公共交通工具上下班，除单位以外还到过多处公共场所，已被立案侦查。3月12日，河南省公安厅副厅长范玉龙提到郑州郭某鹏事件时说，他造成多人被隔离的严重后果，一人之行为，造成一城的不安，害人害己。有媒体称，此前#郭某鹏密切接触者近4万人系误读# 。一手video的秒拍视频                                ,无,无,无,2020-03-13 14:27,微博 weibo.com,292,32,66
IyoIVjRdT,【#大学生瞒父母游13国回国发热被隔离#】3月11日，一则消息在网上迅速传开：深圳某高校应用外语学院郭姓学生于2020年1月下旬隐瞒父母独自出国，到达土耳其、法国、瑞士、冰岛等13个国家。3月3日郭某某回国后，在珠海口岸出现发热症状，被送往珠海中西医结合医院进行隔离，3月4日、5日，其核酸检测结果均呈阴性。目前，郭某某因违反学校防控规定被记过处分。深圳一大学女生瞒着父母独自游遍13国，回国发热被隔离，学校给了记过处分                                ,无,无,无,2020-03-13 11:47,微博 weibo.com,123,7,49
Iyo1HwnFC,【#特鲁多妻子确诊感染新冠肺炎#】加拿大总理特鲁多妻子的检测结果出炉：冠状病毒检测结果呈阳性。据悉，加拿大总理特鲁多将隔离14天，目前身体健康。 原图,http://wx1.sinaimg.cn/large/76c4df26ly1gcs2j3ymj5j20nm0gywfh.jpg,无,无,2020-03-13 10:00,微博 weibo.com,66,18,28
Iyn0JdLFy,【华人晒“蝙蝠干”被举报！市长带队封锁了整条街】尴尬了，#晾晒腌鸡翅被邻居举报晒蝙蝠干#！近日，在意大利特拉尼市，有民众发现一户人家阳台的架子上晾晒着类似蝙蝠的生物。警方和卫生部门迅速出动，查后发现原来只是这户华人在腌鸡翅。环视频的微博视频 ,无,"http://f.video.weibocdn.com/heq6F40Rlx07BEr4hwVO01041200gqIw0E010.mp4?label=mp4_hd&template=856x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006023&ssig=hh3PFKUhx6&KID=unistore,video",无,2020-03-13 07:25,微博 weibo.com,298,53,60
Iyivrm0Cb,【#西班牙女部长确诊感染新冠病毒#，副首相丈夫被隔离，曾参加12万人游行】#西班牙副首相妻子确诊新冠肺炎# 当地时间12日，西班牙政府发布声明称，平等部部长艾琳·蒙特罗确诊感染新冠病毒，其丈夫、西班牙副首相巴勃罗·伊格莱西亚斯被隔离。西班牙内阁所有成员将接受新冠病毒检测。3月8日，该部长参加了12万女性平等大游行。西班牙女部长确诊，老公是副首相，这几天才和国王握过手… 时差视频的微博视频                                ,无,无,无,2020-03-12 19:57,微博 weibo.com,76,20,44
IyhttwK7h,【#湖北一SUV失控冲上人行道# 致4人身亡2人轻伤】3月11日，湖北荆州监利县朱河镇一辆SUV失控冲上人行道，撞上正在行走的路人，多人躺倒在花坛里。视频显示，路边隔离带多颗树被撞断，宝马车停在花坛泥地上，路过市民参与救援。据监利县委宣传部，事故造成4人身亡，2人受伤。湖北荆州一SUV失控冲上人行道，致4人身亡2人受伤 新京报我们视频的秒拍视频                                ,无,无,无,2020-03-12 17:19,微博 weibo.com,83,28,42
Iyh0eqO2i,【#意大利演员与染新冠姐姐尸体共处36小时#，发视频求助】3月7日，43岁意大利男演员卢卡·弗朗泽塞47岁的姐姐特蕾莎在家中死亡。次日，卢卡上传视频求助称无人收殓尸体，而自己要在家隔离。视频在网络引发关注，随后其姐尸体被收殓，并确诊感染新冠肺炎。3月11日，卢卡再次上传视频称家中又有3人确诊。#意大利男子控诉殡仪馆拒收妹妹遗体# 时差视频的微博视频                                ,无,无,无,2020-03-12 16:07,微博 weibo.com,429,45,92
Iyf5VEZDY,【泉州坍塌酒店最后一名受困者找到，共29人遇难】#泉州欣佳酒店# 12日11点05分，在泉州欣佳酒店楼体坍塌事故发生111个小时后，最后一名受困者被找到，已经没有生命体征，消防救援队员在现场为遗体默哀。至此泉州坍塌酒店71名被困者全部搜救完成，共29人遇难，27人救出时已无生命体征，2人送医抢救无效死亡。泉州坍塌酒店搜救完成 71人中29人遇难                原图                            ,http://wx3.sinaimg.cn/large/76c4df26ly1gcqz22u6m8j20j60b376n.jpg,无,无,2020-03-12 11:16,微博 weibo.com,136,26,36
Iyeur5UWR,【#NBA暂停本赛季比赛# 】据NBA官方报道，NBA将暂停本赛季的比赛。此前，爵士中锋戈贝尔的新冠检测呈阳性。官方：NBA暂停本赛季比赛 原图,http://wx4.sinaimg.cn/large/76c4df26ly1gcqwfya2g5j20iw0ge75b.jpg,无,无,2020-03-12 09:43,微博 weibo.com,20,14,9
IyepM5PD4,【#汤姆·汉克斯夫妇确诊新冠肺炎# 】曾出演《阿甘正传》、《费城故事》等，著名影星汤姆·汉克斯和其妻子丽塔·威尔逊向媒体发布声明，称他们在澳洲拍摄新片时确诊感染新冠肺炎。汤姆表示，他将遵守协议，他的家人也将接受病毒检测。汤姆说，为了公众健康和安全，他被观察和隔离多久都可以。据悉，这将是好莱坞第一起名人感染新冠肺炎病例。汤姆·汉克斯夫妇在澳洲被确诊新冠肺炎            [组图共4张]    原图                            ,"http://ww4.sinaimg.cn/large/76c4df26ly1gcqw2txf87j20c806wq3f.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gcqw8u8n06j20qa0goq4c.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gcqw8u7yrrj20jz0dc0te.jpg,http://ww4.sinaimg.cn/large/76c4df26ly1gcqw8u7r7bj20u00mh0uu.jpg",无,无,2020-03-12 09:32,微博 weibo.com,58,16,22
Iye6q4ABf,【全国新增新冠肺炎15例 #湖北新增确诊首次降至个位数# 】31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例15例，新增死亡病例11例（湖北10例，陕西1例），新增疑似病例33例，现有确诊病例14831例（其中重症病例4257例）。新增报告境外输入确诊病例6例（广东3例，甘肃2例，河南1例）。截至3月11日24时，累计报告境外输入确诊病例85例。湖北新增确诊病例8例（武汉8例），首次降至个位数。 全国新增新冠肺炎15例：湖北8例 境外输入6例                                ,无,无,无,2020-03-12 08:44,微博 weibo.com,31,4,17
IydoM0VAo,【世卫组织：#新冠肺炎疫情已具有大流行特征# 】世界卫生组织总干事谭德塞11日表示，疫情的传播程度和严重性令人深感担忧，新冠肺炎疫情从特征上可称为大流行。他说“我们以前从未见过冠状病毒引发的大流行。也从未见过得到控制的大流行”。世卫组织再次敦促那些有少量病例的国家加强排查，以防止出现聚集性感染甚至发展成社区传播，而已出现社区传播或大范围聚集性感染的国家同样可以扭转趋势。谭德塞强调：“对于许多正在应对大规模聚集性感染或社区传播的国家来说，挑战不在于它们能否做到这一点，而在于它们有多大意愿去这样做。” 世界卫生组织总干事：新冠疫情已具有大流行特征                原图                            ,http://wx1.sinaimg.cn/large/76c4df26ly1gcqre4959aj20oz0iqtaw.jpg,无,无,2020-03-12 06:57,微博 weibo.com,38,10,14
Iy9yUeTXL,【#钟南山全程英语分享中国经验#】近日，国家卫健委高级别专家组组长钟南山与欧洲呼吸学会候任主席安妮塔·西蒙斯博士视频连线，介绍中国抗击疫情的成果和经验。轻症感染者如何护理？如果新冠肺炎疫情在未来2或5年内再次发生，应注意什么？所有问题，钟南山院士都用英语详细解答↓(央视新闻)央视新闻的微博视频                                ,无,无,无,2020-03-11 21:11,微博 weibo.com,226,52,37
Iy98vwQR3,【酒店坍塌，#泉州一家五口确认遇难# ：妈妈护着女儿 爸爸护着妈妈】截止3月11日15时30分，泉州欣佳酒店坍塌事故现场共救出8人，均无生命体征，来自湖北黄石的一家五口确认遇难，5人中有2位成年人3位小孩，分别是7岁、5岁、2岁半，按照原计划，3月8日他们一家就解除隔离可以回家了。(燃新闻)燃新闻的秒拍视频                                ,无,无,无,2020-03-11 20:06,微博 weibo.com,148169,7549,14132
Iy8HBrXA3,【#多地明确开学时间#】近日，多地部署错峰开学，逐渐恢复正常的教学秩序。①贵州省高三、初三年级3月16日正式开学；②山西决定全省高三年级按3月25日开学准备，高校应届毕业生按4月初开学准备；③青海普通高中、中等职业学校原则上3月9日至13日陆续开学，初中原则上3月16日至20日陆续开学…看图↓ (央视新闻)多地明确开学时间                原图                            ,http://wx2.sinaimg.cn/large/76c4df26ly1gcq6w4ehdjj20j60j6mzw.jpg,无,无,2020-03-11 18:59,微博 weibo.com,33,5,10
Iy8qHo15d,【#泉州酒店坍塌事故相关责任人被采取强制措施# 】下午17点50分，泉州市政府召开新闻发布会，通报事故救援情况。发布会上，福建泉州市政府常务副市长洪自强介绍，目前已有2000人投入事故救援。国家、省、市派出42名专家，821名医护人员全力救治伤员。昨天出院10人，今天出院10人。此外，洪自强介绍，经初步调查，欣佳酒店在建设、改造和审批等方面存在严重问题。现已经将相关证据收集固化，对相关责任人员采取强制措施、财产保全措施。初步调查情况将上交上级调查组。泉州酒店坍塌事故相关责任人员被采取强制措施                原图                            ,http://wx4.sinaimg.cn/large/76c4df26ly1gcq5oitnr4j20co09ijrk.jpg,无,无,2020-03-11 18:18,微博 weibo.com,416,16,68
Iy7O69p41,【与死神赛跑！#医护1.5万次胸外按压救活猝死男子#，用掉84瓶肾上腺素】2月24日，广东广州，一名28岁男子照顾住院父亲时，突发心源性猝死，医护坚持抢救2个多小时。医生称按照每分钟120次按压标准计算，给该男子不间断胸外按压了2个多小时，约1.5万次，用掉84支肾上腺素，最终用ECMO救回。28日，男子撤掉ECMO。胸外按压造成男子胸骨骨折，目前正在恢复中。一手video的秒拍视频                                ,无,无,无,2020-03-11 16:43,微博 weibo.com,314,31,63
Iy7nf6d6o,【#男子返回河南后被查出隐瞒境外行程# ：现已确诊，警方立案】2020年3月11日12时40分，郑州市确诊1例境外输入新冠肺炎病例。患者郭某鹏，男，30岁，其返回郑州后隐瞒境外旅居史，多次乘坐公共交通上下班，现已确诊，截至3月11日12时，经流调初步判定密切接触者24人，均已采取集中隔离医学观察措施。郭某鹏涉嫌妨害传染病防治罪，公安机关已立案侦查。男子返回河南后被查出隐瞒境外行程：现已确诊，警方立案                原图                            ,http://wx2.sinaimg.cn/large/76c4df26ly1gcq0zygp9kg20hs0tdacz.gif,无,无,2020-03-11 15:37,微博 weibo.com,573,27,131
Iy6XUw78Y,【#泉州搜救犬贝贝已穿上犬鞋# 它曾15分钟救出3人】泉州酒店搜救犬贝贝因连续工作致四肢感染。据悉，目前贝贝已经穿上了犬鞋。消防人员表示，之前没穿犬鞋是因为地形太陡峭，穿犬鞋上不去，现在已经转为平面搜索了。3月7日，贝贝进入现场不到15分钟，就救出3个人，截至3月10日它已救出6人。燃新闻的秒拍视频                                ,无,无,无,2020-03-11 14:34,微博 weibo.com,225,19,30
Iy6p5njCH,【#警校生硬核网课撂倒老爸# 家人“无奈”成格斗练习对象】近日，这段警校生在家上网课的视频引网友关注。孙炬卓是辽宁警察学院大二学生，他称疫情期间，他们需自主在家上格斗实训课。同学们便只能拉自己的家人当格斗练习对象。网友们调侃，这下可以光明正大把老爸撂倒了。人民视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/jQiG29YClx07Bzp6Q3jW010412007qlZ0E013.mp4?label=mp4_hd&template=408x720.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006035&ssig=4lxKebbmO3&KID=unistore,video",无,2020-03-11 13:08,微博 weibo.com,65,21,15
Iy5w83R3r,【#潜江撤回“将全面恢复生产生活秩序”通报#】今日，湖北潜江发布第27号通告称，对市新冠肺炎疫情防控指挥部发布的第26号通告予以取消，全市继续实行严格交通管制、人员管控。湖北潜江取消26号通告：继续实行严格交通管制、人员管控 ,无,无,无,2020-03-11 10:53,微博 weibo.com,49,10,29
Iy4xQn8CR,【#傻狍子的真实演绎#：跑下山先卡栅栏后撞玻璃】近日，黑龙江大兴安岭呼中区，有一只#傻狍子钻栅栏被卡急得骂人#，随后有人安慰它：放心，没人削你。狍子被警方救下后立即跑走，可就在当天晚上6点，又有人发现狍子撞到了居民家的窗户上…梨视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/yeLX1SUblx07Bz2d7TDi01041200dP8e0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585006035&ssig=fVxSAgw0HI&KID=unistore,video",无,2020-03-11 08:24,微博 weibo.com,83,22,26
IxZUmyqhx,【#湖北潜江市将全面恢复生产生活秩序#】今天上午 ，湖北潜江市新型冠状病毒肺炎疫情防控指挥部召开专题会议，会议决定，在做好疫情防控的前提下，潜江市将于近日全面恢复正常生产生活秩序，#潜江市市域内所有交通卡口将解除#，所有公共交通将恢复，所有企业将全面复工复产。湖北潜江将全面恢复生产生活秩序：公交恢复 企业复工复产 原图,http://wx3.sinaimg.cn/large/76c4df26ly1gcp42gifq3j20c80a4dgh.jpg,无,无,2020-03-10 20:36,微博 weibo.com,62,5,9
IxYQT6hOD,【#泉州倒塌酒店被困及遇难人员名单公布#】截至16时38分，泉州倒塌酒店现场已搜救出62人(其中42人受伤、20人遇难)，目前仍有9人受困。被困及遇难人员名单公布。泉州宾馆坍塌事故遇难者和被困者名单公布 原图,http://wx3.sinaimg.cn/large/76c4df26ly1gcozeqdoi4j20gv19kgpo.jpg,无,无,2020-03-10 17:55,微博 weibo.com,73,18,37
