微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxGgPBtl2,【蔡卫平：这次病毒大概率会长期活下来】笔者认为，这次抗疫最坏的结果就是长期共存，如果长期共存就说明病毒能适应自然界活下来，特别是它能跨季度地活下来，比如说夏天它也能隐藏活下来，到了冬天才出来致病，就好像流感一样。在没有有效的疫苗之前，我们很难把一个在自然界形成的、长期流行的病毒消灭掉，从这次病毒的聪明程度来看，我觉得它能够长期活下来是大概率的事情，也就是未来长期共存的可能性大，我们要做好心理准备。全文：新冠疫情七问                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcmjwlv9ruj20u00k0gnz.jpg,无,无,2020-03-08 18:37,微博 weibo.com,34,28,21
IxF5M1ynw,【“227”事件背后的反思】或许，一个“227”事件远远不能带来娱乐偶像圈层的彻底革命，但至少抛出了两点值得我们反思：其一，饭圈生态应该矫正，在独立人格和法律的框架之内，重塑粉丝与偶像、与自身的存在关系。其二，正确看待文学与现实的边界。尊重创作自由，正视创作与个人权益的关系，而不要让平台变成群众情绪对无辜之人的暴力舞台。全文：肖战的粉丝什么时候才能知道自己错了                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcmjwdm494j20u00iq4qp.jpg,无,无,2020-03-08 15:37,微博 weibo.com,223,39,58
IxEcdsEAA,樱花已经盛开，桃花也在喧闹。在盼望春天的日子里，谢谢你，武汉人。谢谢你一直在坚守，这一城从未放弃过的身边人。 谢谢你，武汉人 ,无,无,无,2020-03-08 13:20,微博 weibo.com,50,18,6
Ixx6YBjbg,【武汉买菜的最后一公里问题】买菜的问题，不断地被提出、被解决，又有新的问题出现。2月18日，武汉的商超不接待散客零售，解决了大家在超市拥挤、交叉感染的问题。但2月22日，“武汉嫂子”一骂，又发现配送里的“阴阳套餐”的弊端。“武汉嫂子”火了之后，某小区又炸出一个武汉“爹爹”，一位70多岁的老人买草纸，却因为捆绑销售，不得已和卫生巾搭配在一起买。“爹爹”打电话给市长热线投诉，社区人员却也哭笑不得，只能再次反复强调超市方面限于人力，城区配送区域太多等。全文：武汉大爷：我只要草纸，就别捆绑卫生巾了吧                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gckhq2g8alj20u00k0qv5.jpg,无,无,2020-03-07 19:18,微博 weibo.com,46,5,8
IxvZEnQO2,【#给滇池的海鸥叫外卖#城市的温暖，在云喂鸥的外卖订单里找到了】前几日，从西伯利亚千里迢迢赶来的海鸥，恐怕怎么也没想到，自己会被“放鸽子”！3月3日海埂大坝正式对外开放，骑手王贵涛也成为庞大“喂鸥”大军中一员。据他介绍，近期陆续接到不少要求“云投喂”的订单，“最多的时候一天接到5个喂鸥订单，一次能喂17、18袋鸥粮。”春城晚报的秒拍视频                                ,无,无,无,2020-03-07 16:27,微博 weibo.com,708,95,207
Ixvxz2Nb6,【许多地区依然存在管控过于严格的情况】2月中旬以来，笔者分两次调查全国98个县104个村庄的劳动力流动情况。数据显示，2月中旬，农村劳动力跨区域流动比例不超过10%。各地的“硬核”措施，阻碍了劳动力的正常流动。到2月下旬后，各地政策作出调整，劳动力流动的政策性障碍降低，跨区域流动比例提升到30%左右。但许多地区依然存在管控过于严格的情况，还是在按照“防万一”的思路做工作。凡事都存在两面，要防掉“万一”，需要付“一万”的成本，在这种思路下，基层容易“宁左勿右”地执行政策。全文：“一关了之”，会倒逼企业暂缓复工                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gckhps558dj20u00h64qp.jpg,无,无,2020-03-07 15:18,微博 weibo.com,42,25,13
Ixu96gaRP,同是感染新冠病毒，有人轻症，有人重症，有人痊愈，有人死亡。我们还不清楚它的作用机制。有专家归纳发现，新冠肺炎病人从发病起，3周之内定生死。是生？是死？3周限期未到，谁也说不准。梁文是武汉江夏区第一人民医院ICU的护士长，看护的都是重症病人，处在限期之内。她要盯紧病人的状态，随时调整医护措施，帮助他们度过最艰难的时期。“最难接受的是，有的病人，你看到他好转了。他慢慢脱离呼吸机，改为无创，甚至高流量通气，你就以为他一定会好起来。但是没两天，他突然就恶化了、去世了。”梁文说着，语带哽咽。 火线ICU：抢救重症患者                                ,无,无,无,2020-03-07 11:45,微博 weibo.com,36,39,9
IxtY9dvZ0,【医生是怎么炼成的】诺贝尔奖的历史规律说明，绝大多数从事物理、化学等自然学科研究的人在40岁之前就可取得较杰出成就。而临床医学生更需要不断积累实践和经验，据曾经的统计资料显示，现代临床医学真正成才的年龄在45岁左右，要达到实践上的炉火纯青，还有着更漫长的路要走。二十岁到三十几岁，足足贯穿一个人从青年到中年的人生岁月，一个优秀医生的锻造历程，几乎承载着小半个世纪的医学发展史。在成为公认的“强者”之前，他们无疑是弱势群体，要承受漫长时间的煎熬。全文：希望这次疫情后，我们能学会善待医生                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gckhpb19t6j20u00gw4a5.jpg,无,无,2020-03-07 11:18,微博 weibo.com,44,14,9
IxsFMjQwz,#早安# 原图,http://wx2.sinaimg.cn/large/6215876dgy1gcloqdn3lgj20u0141ad0.jpg,无,无,2020-03-07 08:00,微博 weibo.com,74,29,24
Ixod1mWpP,新冠疫情已成全球流行之势，确诊病例已蔓延到约80个国家。中国之外，两周前疫情猛增的意大利和伊朗，赫然成为国际上新一波扩散的主要源头。韩国虽以确诊数逾六千的势头暂居海外榜第一，但谁都不知道下个“内爆”的国家会是哪个。 全球告急！ ,无,无,无,2020-03-06 20:38,微博 weibo.com,19,11,4
IxnYlgwRi,【企业复工难问题】一些地区要求企业承担疫情防控责任，“谁复工，谁负责”。但企业是防控疫情的关键环节，担不起未知风险。从调查情况来看，重点企业和大企业的自身防控能力强，且获得政府较大支持，复工情况还好一些；直接受影响的是中小企业。一部分中小企业考虑到自身承受能力弱，宁可不复工，也不愿意复工后因发生病例而被关停。这样一来，已经复产复工的大企业也受影响。大企业除了担心可能发生的疫情之外，还存在产业配套问题。中小企业不复工，造成上下游中断，已经复产复工的大企业，也存在经营困难。全文：“一关了之”，会倒逼企业暂缓复工                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcjdo73i3sj20u00k1e81.jpg,无,无,2020-03-06 20:02,微博 weibo.com,50,14,10
Ixmi1xtHt,【阿富汗喀布尔政权前景未卜】预计3月10日之后，阿富汗政府将与塔利班开始艰难的谈判。但是阿富汗喀布尔政权的命运，最终取决于美军撤不撤到底；如果撤得干干净净，又没有其他援军（比如俄罗斯出兵叙利亚、救巴沙尔政权，土耳其出兵利比亚、救民族团结政府）进驻，那喀布尔政权基本上就日薄西山了。史有前鉴，1973年尼克松总统与北越达成了和平协议，“体面的间隔”仅有两年时间，之后南越政府就被推翻了。美国留下了从西贡撤离人员的“疯狂直升机”的形象。全文：美国从阿富汗撤军？信了你就输了                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcjdpoq99dj20u00j0kjl.jpg,无,无,2020-03-06 15:45,微博 weibo.com,14,5,7
Ixkr9y7Ph,【解决野生动物的问题，切勿一刀切】野生动物交易屡禁不止，是因为在捕猎者和养殖户看来，病毒传播是偶然的；而一遇上由此引发的重大疫情，就偏向采取一刀切的做法。“一刀切”决策与现实的冲突在于，解决问题的逻辑，往往与产生问题的逻辑不一致。整体逻辑上的错位，必然会导致链条上的各环节出错。全文：全面禁食野生动物，2500万竹鼠等待审判                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcjcach2xlj20u00kxu0x.jpg,无,无,2020-03-06 11:02,微博 weibo.com,79,11,29
IxjVjFqbd, 钟南山老了，84岁了。但，人会老，良知不老！ 这一次，又是钟南山 ,无,无,无,2020-03-06 09:43,微博 weibo.com,212,122,42
Ixjfi2alw,#早安# 哪一刻，让你觉得生活是如此惬意？ 原图,http://wx3.sinaimg.cn/large/6215876dgy1gcjdvw8ryxj20u0141406.jpg,无,无,2020-03-06 08:00,微博 weibo.com,64,21,7
IxeTLnbdc,【美国不会在阿富汗认输】2月29日，美国与塔利班签了个大协议。很多人说，美国撤军就是认输了，这超过18年的仗是白打了。形势千变万化，太相信特朗普的承诺，你就输了。美国不可能承认十多年阿富汗战争“白打”了。连续三届美国总统都曾承诺在阿富汗取得胜利。美国“认命”是顺大势，但“小节”上还会斤斤计较。“撤军时间表”只有个大概的框架，留了大选后推倒重来的暗门，就是美方“不认栽”的表现。全文：美国从阿富汗撤军？信了你就输了                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcjca2k53gj20u00t6u0x.jpg,无,无,2020-03-05 20:56,微博 weibo.com,16,4,4
IxdthfSaY,【从保护意识向安全意识转变】我国过往对野生动物的划分，明显以“环保”为第一关键词。我们反复讨论如何保护野生动物，是基于环保的考量，忽视了野生动物作为病毒宿主对人类生命健康的威胁。野生动物的保护名单，在疫情面前呈现出了明显的不足。如蝙蝠、鼠类等大量传播疫病的高风险物种，就不在上述任何保护名单之内，也就不在保护管理范围内，这就使得它们容易钻着法律漏洞，大量进入野味市场，成为传播、扩散疫病的隐患。而此次疫情，则迫使我们更多地从“安全”角度出发去思考人与野生动物的关系。全文：全面禁食野生动物，2500万竹鼠等待审判                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcj0r8wbhuj20u00qoe81.jpg,无,无,2020-03-05 17:18,微博 weibo.com,11,6,4
IxcgAAudN,【“大锅药”事件反思：权力不可丧失理智】近日舆论曝出云南临沧市中小学、幼儿园要求学生——孩子们统一服用“大锅药”，甚至有学校还要上传处方、购药证明、服药照片和视频为证的事件。我们不怀疑临沧市教体局的善意，同时我们也不相信善意一定导致好的结果。善意可能造成权力越界，可能造成个人专制，可能造成劳民伤财，也可能造成严重后果。仍然希望，地方行政部门可以冷静而清晰地了解自己的角色职责。“为人民服务”是一个大原则，在这个大原则之下有一个大框架，这个框架其实已经告诉他们，权力是用来为人民群众服务的，而不是热血冲顶，丧失理智。全文：逼孩子们吃大锅药，还有比这更荒唐的吗？                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gciyx2zcspj20hs0bun6s.jpg,无,无,2020-03-05 14:14,微博 weibo.com,116,28,40
Ix9ONcSZe,#早安# 用一句话证明你看过一部电影。 原图,http://wx1.sinaimg.cn/large/6215876dgy1gcib7hatwuj20u01410u4.jpg,无,无,2020-03-05 08:00,微博 weibo.com,40,12,38
Ix5jVELJZ,【疫情对公民素质的考验】灾难既是对国家管治的考验，也是对人性及公民素质的考验。面对威胁全球的重大疫症，本应协力互助，嘲笑和歧视都极不恰当，也无助于遏止疫情。同样，这场疫情也是对整体中国公民素质、公共卫生意识的考验。自疫情在武汉暴发以来，中国人吃野味、蓄养野生动物的方式在全球已惹起巨大非议。疫情逐渐曝光后，更有些人发烧却故意瞒报病情，“闯关”逃出国外，还要在朋友圈炫耀；怀疑自己受感染了，却不合作接受隔离观察。这样的行为，都在为“歧视”煽风点火。在批判外国人歧视之余，中国人需要扭转在全球的刻板印象，得反省自身问题。全文：新冠肺炎暴发后，我戴口罩被老外歧视了                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gch1ltv76zj20u00k0nh4.jpg,无,无,2020-03-04 20:33,微博 weibo.com,34,23,18
Ix3maaR9s,【疫情对经济的冲击不容忽视】尽管此次疫情不会改变中国经济长期向好的基本面，但短期内对制造业、对广大中小企业以及地方经济水平的冲击不容忽视。当然，政府会通过加大基建、医疗、互联网等领域的投资为经济培育核心引擎，正如江苏省印发的通知中强调的，“要从危机中把握产业结构调整的机遇”。（2020年5期《疫情暴露全球产业链风险》）                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gch1k09nbej218z0u0th5.jpg,无,无,2020-03-04 15:33,微博 weibo.com,6,3,5
Ix1MKg76a,【爱心蔬菜捐赠中信息不对称的问题】理论上，湖北省的各级政府对爱心蔬菜肯定是极其欢迎的，并且是越多越好。毕竟，这代表了全国人民对疫区人民的关心，没有理由不接受。况且，市民确实也需要。其实，绝大多数爱心人士也持有这种看法，觉得疫区人民肯定是缺吃的，捐赠这些物资，怕是没错。毕竟，疫区缺的不是钱，缺的是物资嘛。但是，建立在理论上和猜测基础上的捐赠，在实践中怕是都出了不少问题。比如，每个捐赠方都希望自己的爱心蔬菜能够送到抗疫一线。但说实话，从政府逻辑看，医生、警察这些抗疫一线的生活物资保障，肯定是没问题的。全文：是时候算算爱心蔬菜这笔糊涂帐了                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gch1jlrz8gj20u00jqnpd.jpg,无,无,2020-03-04 11:33,微博 weibo.com,27,9,6
Ix0oimq24,#早安# 原图,http://wx2.sinaimg.cn/large/6215876dgy1gch1f7gmgjj20u0141abq.jpg,无,无,2020-03-04 08:00,微博 weibo.com,75,24,3
IwVAb1kEH,社区和村镇，作为中国社会治理的基本单元，当中的一线工作人员最艰难。连续近三十天的全天候工作后，他们感受到“压抑的心理状态”。随着时间推移，疫情正在好转但远没结束，然而，企业复工、外地人口返回、儿女复课正在为基层工作人员带来更多的压力。 上级压力大，居民不理解，基层干部难难难 ,无,无,无,2020-03-03 19:45,微博 weibo.com,59,46,16
IwVv5qAqL,【中国面临产业链中断风险】近日，中国国际经济交流中心副理事长黄奇帆撰文指出，目前看起来，这次疫情对经济的负面冲击会比2003年的“非典”大很多。他强调，物流中断和疾控措施引发的产业链、供应链中断带来的冲击比中美贸易摩擦要大得多，并且一旦中断，形成了转移替代，部分行业三十年制造业基础丢了，很难再找回来。当前中国经济增长处于增速下行、艰难转型的关键时期。所以，疫情要管控住，经济和正常生活还要尽量恢复，高度重视保护产业生态、保护产业链和供应链、保护中小企业，这样才能渡过难关，行之长远。（2020年5期《疫情暴露全球产业链风险》）                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gcfw3c75x4j21460u0tjw.jpg,无,无,2020-03-03 19:33,微博 weibo.com,58,28,17
IwV99gguJ,【#支援湖北医疗队过生日#，生日惊喜感动“战友”】近日，支援湖北医疗队医护人员们过了一个特殊的集体生日，武汉商家自发制作蛋糕送往多个医疗队，医疗队医护人员接到蛋糕的时候直呼“太特别了”，一位短发小姐姐说：”这是一群不一样的家人，一辈子也不会忘的战友。加油，春暖花开也即将迎来胜利一勺太阳呀的秒拍视频                                ,无,无,无,2020-03-03 18:39,微博 weibo.com,13,5,2
IwTVFygH6,【江南抵抗瘟疫的千年史】站在历史的维度看，“江南地区”始终是中国瘟疫记录中的一个高频词汇。从唐代的江南道、宋代的两浙路，到明代的南直隶等江南地区、清代以苏松太地区为中心，江南地区曾经历了太多有关于“战疫”的辛酸与勇猛。有学者称，江南曾是国内数一数二的瘟疫高发区。然而，尽管瘟疫对于江南社会的破坏力之强，但所幸，江南不但没有在瘟疫的肆虐下一蹶不振，反而成为这个国家人文和商业领域的集大成者，或者说“最终赢家”。全文：没有抗病毒药的千年岁月，江南靠这个战胜瘟疫                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcfw2cbiwgj20fr08yq9l.jpg,无,无,2020-03-03 15:33,微博 weibo.com,24,9,3
IwSmg10xg,【爱心蔬菜的分配难题】对爱心蔬菜实行配给制，需要满足两个条件：一是公平；二是组织。对于政府来说，适量的爱心蔬菜是比较好办的，把这些爱心蔬菜分配给医院、派出所、环卫等抗疫一线，没人会有意见。如果还多一点，分配给困难群众，大家也都理解。但现在的情况是，像武汉这样的核心疫区，爱心蔬菜实在是多，远超过一线和困难群众的需求。于是乎，爱心蔬菜就得惠及普通市民。但问题在于，到底是给哪个小区合适呢？从配给的原则来说，当然是希望有需要的小区都可以分到，但这不符合实际。全文：是时候算算爱心蔬菜这笔糊涂帐了                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcfw24267xj20u00k0qv5.jpg,无,无,2020-03-03 11:33,微博 weibo.com,25,3,8
IwQXNwDxv,#早安# 你有哪些难以忘怀的回忆？ 原图,http://wx2.sinaimg.cn/large/6215876dgy1gcfvxs5hq1j20u0141gn5.jpg,无,无,2020-03-03 08:00,微博 weibo.com,34,7,3
IwLVExiaH,【社交媒体的疫情考验】疫情发生以来，社交媒体上有关疫情的消息、讨论铺天盖地，让人应接不暇。有人说，这是社交媒体时代，中国遭遇的第一次大规模疫情。在社交媒体上，信息快速传递，这让人们能在第一时间了解疫情的进展，迅速做出反应；但与此同时，社交媒体也带来了许多挑战，一些误传、谣言和被放大的负面情绪混杂在舆论场上，真假难辨。全文：社交媒体时代的第一场疫情，央视是这样应对的                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gcfe8yelesj20pt0ejqjo.jpg,无,无,2020-03-02 19:11,微博 weibo.com,21,7,11
IwKKACuhW,【疫苗恐缓不济急】疫苗可能需要花费数月乃至数年的时间进行试验，而随着温度升高，这次疫情可能逐渐消退，使疫苗届时无用武之地。即便疫情没有结束，只要疫情控制的进度远快于疫苗研发的速度，临床试验人数大幅度减少，也足以令研发难以为继。SARS疫苗、MERS疫苗和埃博拉疫苗，就是缓不济急的例证。SARS疫情期间曾有十几家机构尝试疫苗研发，等推进到人体临床试验阶段，SARS疫情早已消退，疫苗时至今日也未获批准上市。（2020年5期《疫苗与药物：疫情下的“大生意”》）                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcfe8o0uqoj21hc0u0jw6.jpg,无,无,2020-03-02 16:11,微博 weibo.com,16,7,4
IwIMP8Fhe,【中日防疫的不同思路】国内的一些自媒体存在对日本“优柔寡断”的过度批评，在新型病毒面前，所有国家都是在“摸着石头过河”去寻找解决方案。中国的做法虽效果拔群，但牺牲也很大。中日政府管理体制不同，气候交通也不同，不可能完全照搬。圣路加医院传染病专家坂本史衣认为，日本已过了防病毒的阶段，在医疗器材、人员、时间有限的情况下，与其检测全部疑似患者，倒不如把资源投入到重症患者的检测和抢救上。因为八成的轻症患者可以自行恢复。全文：薛定谔的东京奥运会                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcfe8b6kr2j20u00k01kx.jpg,无,无,2020-03-02 11:11,微博 weibo.com,182,33,42
IwHxiliz6,#早安# 当你从书页上抬眼，然后合上书本依然感受到，住在那片光里。 原图,http://wx3.sinaimg.cn/large/6215876dgy1gcer65r2inj20u0141tas.jpg,无,无,2020-03-02 08:00,微博 weibo.com,69,19,11
IwCBfmvNR,【中国不忘“报之以琼瑶”】之前伊朗“倾全国之力”，捐给中国300万只医用口罩。所以，中国不忘“报之以琼瑶”——大使馆及部分在伊中资企业，已向伊朗捐赠了5000份检测试剂盒以及25万只口罩，并表示今后将“按照伊朗需求”“力所能及”地提供更多援助。12天前，德黑兰标志性的建筑“自由塔”曾为中国亮起；今天，我们祈愿更多的自由和平安能够带给伊朗人民。全文：伊朗副总统确诊，这还不是最可怕的                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gce9bj6at3j20u00l84qp.jpg,无,无,2020-03-01 19:26,微博 weibo.com,119,18,17
IwB1PsluC,【淡定的新加坡并未“放弃治疗”】持平而论，新加坡政府的防疫效果实属不错，绝非一些人所说的“放弃治疗”。拒绝疫区来客立竿见影；而请假14天虽然不具有法律强制性，但新加坡政府会发送短信给隔离者，要求其在1小时内向政府部门发送定位。迄今为止，新加坡的确诊病例每日仅呈个位数增加，而80多例感染者中亦未出现死亡病例，其中近半的患者已经治愈出院。全文：淡定新加坡                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gce9b5veeij20m80fqnmr.jpg,无,无,2020-03-01 15:26,微博 weibo.com,43,9,9
IwzspzGna,【薛定谔的东京奥运会】奥运会并非首次遭遇传染病的危机。2010年的温哥华冬奥会正值流感大爆发，2016年里约奥运会面临寨卡病毒威胁，但这两届奥运会仍然是有惊无险地“渡劫”了。比起战争，传染病对奥运会的威胁要小很多。只要风险是可控的，没有大规模传染的可能性，奥运会就可以如期举行。但COVID-19的危险性明显超过前两次。虽然多数病症不高，但传染性明显，与奥运会的高密度人群聚集特性相违背。2020年的这一场体育盛会，能否如期而至；这一场疫战，究竟会何时、以什么样的方式彻底平复，仍然有待风险评估。全文：薛定谔的东京奥运会                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gce9atr6ssj20u00k07wh.jpg,无,无,2020-03-01 11:26,微博 weibo.com,38,4,9
Iwy6O67Io,#早安# 我看到那些岁月如何奔驰，挨过了冬季，便迎来了春天。 原图,http://wx4.sinaimg.cn/large/6215876dgy1gcdkyqfmnzj20u0141ac5.jpg,无,无,2020-03-01 08:00,微博 weibo.com,64,34,4
IwtClEQ3n,【广东对全国“战疫”的支援举足轻重】17年前，广东全力抗战“非典”，并取得胜利。如今，新冠肺炎疫情来袭，在举国“战疫”的当下，经济总量连续31年居全国首位的广东，被寄予了特殊的期待。首先，从经济地理来看，作为“中国制造”强省，广东的珠三角是抗疫物资的主要生产地，也是全国经济的物流、人流、资金流的集散和配置中心，广东“战疫”的举措，在很大程度上影响到全国“战疫”的成败。此外，医疗资源方面，广东医疗资源在全国名列前茅，还有抗击非典的宝贵经验和完备的公共卫生服务体系，有对外输出医疗资源和经验的实力。全文：广东“战疫”的启示                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gcchkn023hj20u00k01et.jpg,无,无,2020-02-29 20:34,微博 weibo.com,15,3,3
Iws2W77lO,【疫情中的湘企】受到疫情影响，长沙的一些工厂比往常多停了十天的工。这其中影响最大的莫过于机械制造业了，这是长沙的王牌产业，三一重工、中联重科等上市企业集聚于此。由于生产工具都在厂房，员工们无法远距离办公，一周的停产影响了部分产能。测体温，做记录，对进厂人员、车辆消毒……随着湖北省外疫情的逐渐平稳，长沙的工厂也逐步进入复工模式。疫情“阻击战”还没有结束，又要打响“复工复产攻坚战”，对于各企业来说都是一个不小的考验。全文：长沙，除了“芒果台”还有什么？                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcchkcseu4j20u00k0e81.jpg,无,无,2020-02-29 16:34,微博 weibo.com,29,1,2
Iwq5ainda,【官僚主义是科层制的痼疾】官僚主义是科层制的痼疾，不管处于何种社会形态都无法彻底根除。“钻石公主”号在日本的遭遇，事实上也证明了这一点。就像我们反思湖北疫情本应不至于如此严重一样，这艘邮轮上的疫情本来也应该得到更有效的控制。“旗国主义”的管辖原则让事实上唯一能提供治理救济的日本束手束脚，东京奥运会能否如期举行则让它瞻前顾后，船上的防疫措施竟然完全没有传染病专家参与，传染病学教授揭露事实以后遭到官方和社会的口诛笔伐。最为让人大跌眼镜的是，下船后的日本人居然是自己乘坐公共交通回家。（2020年5期《把科学的事情交给科学》）                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gcchjkgzrcj21900u0avp.jpg,无,无,2020-02-29 11:34,微博 weibo.com,101,35,27
IwoGjeIru,#早安# 在这个世界上，还有什么东西是不会过期的？ 原图,http://wx4.sinaimg.cn/large/6215876dgy1gcchi20o12j20u014175y.jpg,无,无,2020-02-29 08:00,微博 weibo.com,58,14,24
IwjSMA2y8,【广州医护人员再次扛起重任】2020年与新冠肺炎的战役，总是不免让人想起2003年的非典一役，两种病毒都来势汹汹，只有专业能力过硬的医护人员，才真正具备战胜疫情的能力。不管是在17年前，还是17年后，广州的医护人员都第一时间扛起了重任。其中尤其以84岁的老人钟南山院士为代表。2003年，他所带领的医院团队最早总结出应对SARS病毒的救治原则和方案，为全国乃至全世界防治非典都提供了宝贵的技术支持。2020年，以广州医护、科研人员为主要研究者的科研团队，总是能在关键时间发布重要的科研成果，推进疫情的防御。全文：硬核城市的抗疫温情                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gcb8q3ycnsj20dw09vtf3.jpg,无,无,2020-02-28 19:47,微博 weibo.com,39,4,18
IwijmoX7u,【我们需要自我“警醒”】发生在2019年和2020年之交，规模和影响都比SARS大得多的新冠肺炎疫情，正在深刻地影响着中国社会经济生活的方方面面。人们从国家治理、法制化、公共卫生和应急管理等多方面，思考这场疫情。一些涉及深层次的问题开始暴露，随之而来的批评和建议，都将建设性地推动未来的改革和发展。但是，这也带给我们一些思考，为什么警醒总是来自外部？我们为什么不早点自我警醒？（2020年5期《我们需要自我“警醒”》）                原图                            ,http://wx2.sinaimg.cn/large/6215876dgy1gcb8pswy1qj216j0u0wl9.jpg,无,无,2020-02-28 15:47,微博 weibo.com,35,17,12
IwgJWwV3F,【复工复产正在有序推进】“疫情”仍在持续，尽管企业营收下降、现金余额不足，但人员工资、租金等依旧是刚性支出。要应对刚性支出、缓解现金流不足的问题，开源增收才是破解之道，目标指向复工复产。事实上，自从人社部发布了12条支持企业复工复产的意见，各地方也快速响应，现在一手抓生产、一手抗疫已逐步成为各方共识。目前，广东、江苏、上海等一些经济大省（市）规模以上的工业企业复工率超过50%。全文：哎，我只是个做中小微企业的                原图                            ,http://wx1.sinaimg.cn/large/6215876dgy1gcb8p8c7j5j20dw099k01.jpg,无,无,2020-02-28 11:47,微博 weibo.com,9,2,3
IwffP232P,#早安# 你的生活是什么颜色？ 原图,http://wx2.sinaimg.cn/large/6215876dgy1gcb8qf6jqpj20u0141gn3.jpg,无,无,2020-02-28 08:00,微博 weibo.com,27,6,7
Iwanpr5fJ,【把科学的事情交给科学】“应收尽收”“应收早收”本质上都是科学问题，但在现实里，它更多地表现为一个社会问题，也是一个政治问题。科学问题和社会问题、政治问题交织在一起，组成了疫情应对的复杂性。我们今后更应该重视的方向，是把调查、研判、预警的权利更多地交给科学，让处于科学链条中、职责更为单纯、不必瞻前顾后的科学家们来决定前期处置，在科学与决策之间建立更简洁的连接，并且要容许偏差，让他们敢于揭示事实。（2020年5期《把科学的事情交给科学》）                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gca4bvgo0zj21900u0k1u.jpg,无,无,2020-02-27 19:35,微博 weibo.com,51,23,15
Iwa1lik4p,#滞留武汉务工者的生存境况#2月24日下午2点多，通道里来了十多个人，他们接上水管，冲洗了整个地面。差不多一小时后，冲水的人走了，高强下去“抢救”他的行李。他的行李全湿了，包括铺地上的床单、被子，还有在两天前，“红十字会送的棉大衣”。他舍不得棉大衣，拿出来晒在出入口的铁杆上。通道里住了7个人，他们滞留在武汉，又交不起钱住旅馆。冲水的时候，眼看着被盖衣物要被淋湿，但他们不敢上前，因为“来的人穿着执法人员的制服”。 我在武汉街头入睡，请别对着我的被子浇水                                ,无,无,无,2020-02-27 18:40,微博 weibo.com,14269,8605,706
Iw8BOAiLU,【企业生存困难的声音依旧不断】从中央到地方，国家各类“暖企”政策密集出台，涵盖企业社保、租金、税收、水电、贷款等多个企业成本项，试图救企业于水深火热之中。“战疫”正酣，但企业生存困难的声音依旧不断，其中不乏有企业开始遣散员工，宣布破产。虽然从去年开始，经济下行让一些企业的日子并不好过，它们挺过2019年寒冬，却在2020新春倒下，疫情无疑是击垮它们的最后一根稻草。全文：哎，我只是个做中小微企业的                原图                            ,http://wx4.sinaimg.cn/large/6215876dgy1gca4bkwwh7j20dw099106.jpg,无,无,2020-02-27 15:05,微博 weibo.com,28,9,4
Iw72p2xvo,【疫情冲击下，楼市将转向？】在疫情冲击了当下的经济活动，而之后楼市可能面临下行风险的时候，政策刺激的力度可能会出现改变。由于去年近半年的冷市，以及今年第一个季度的疫情，地方经济发展严重失衡，房地产分析师王一然肯定地对《南风窗》记者说：“央行大概率会放水，地方也有出台购房利好政策的动机。”全文：疫情过后，是买房的好时机吗                原图                            ,http://wx3.sinaimg.cn/large/6215876dgy1gca4bb11joj20u00j9hdt.jpg,无,无,2020-02-27 11:05,微博 weibo.com,21,30,8
Iw5Pjyv7e,#早安# 生活如果不通过行动使之丰富，不以奋斗努力代替反省，它将变得越来越不可理解，不可琢磨，越来越富有敌意。它引起焦虑和衰竭。 原图,http://wx4.sinaimg.cn/large/6215876dgy1gca48mudzlj20u014177r.jpg,无,无,2020-02-27 08:00,微博 weibo.com,66,39,11
