微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IyhhHlYhj,【钟南山：加强境外输入病例防控，避免其成为新传染源】#钟南山 加强境外输入病例防控# 3月12日，广东省政府召开新冠肺炎疫情防控新闻发布会。钟南山指出，境外输入病例很多为无症状患者，即不存在发烧现象，只有感冒症状。这种情况说明境外国家对这方面不太重视，我国需要对此进行强化监控，加强对输入患者的管控，避免境外输入患者成为新的传染源，应该做到入境人员14日隔离或对其进行核酸检测。（新京报）                原图                            ,http://wx1.sinaimg.cn/large/470bf257ly1gcr8s7r9vrj20c607ywet.jpg,无,无,2020-03-12 16:50,无,1218,86,117
Iyh0umTtp,【好漂亮的豹纹！#河南济源又见金钱豹# ：至少6只半年出镜42次】华北豹，又称金钱豹，这个亚种属我国特产，也称中国豹。３月9日，河南济源太行山国家级自然保护区利用红外相机捕捉到国家一级重点保护野生动物华北豹。这是去年下半年以来第42次华北豹出镜，累计辨识个体不少于6只。 一手video的秒拍视频                                ,无,无,无,2020-03-12 16:08,无,624,86,100
IygXIEgEI,【张文宏：第二战场开打，国际战疫动态与展望】复旦大学附属华山医院感染科主任张文宏认为，后续中国仍然面临较大的输入性风险。按照当前全球的抗疫情况，这场疫情是否能够在今年夏天结束仍然是一个未知数，其中最大的制约因素就在意大利与伊朗等国家。如果这些国家的疫情继续纵深演化，那么新冠的跨年度疫情就将成为可能。（财新网）                原图                            ,http://wx2.sinaimg.cn/large/470bf257ly1gcr7apr9zkj20dc08w3z1.jpg,无,无,2020-03-12 16:01,无,1258,153,130
IygOL9DC1,【世界气象组织：2019年#全球海平面高度达到有记录以来最高值#】当地时间3月10日，世界气象组织《2019年全球气候状况声明》发布。该声明表示海洋生态系统破坏严重。2019年，海洋热含量已深入到深度2公里的海洋，打破2018年创下的纪录高点。北极海冰持续长期减少得到证实，其9月的月平均范围是有记录以来第三低。南极海冰面积自2016年起一直处于相对较低的水平。这一年，全球海洋平均经历了近2个月的异常高温，约84%的海域经历了至少一次热浪。海洋酸化、海水含氧量减少、海平面上升、冰川退缩，以及南北极海冰与格陵兰冰盖缩小，严重破坏海洋和冰冻圈生态。（中新网）                原图                            ,http://wx1.sinaimg.cn/large/470bf257ly1gcr6pkyttwj20qy0f9abc.jpg,无,无,2020-03-12 15:39,无,483,130,82
IygGaFmtb,【国家卫健委：#我国本轮疫情流行高峰已经过去#】国家卫健委新闻发言人米锋：目前，湖北除武汉以外，所有地市已连续一周无新增确诊病例。湖北以外新增确诊病例7例，其中6例为境外输入病例。以上信息提示，总体上我国本轮疫情流行高峰已经过去，新增发病数在持续下降，疫情总体保持在较低水平，要把医疗救治工作摆在第一位，不麻痹、不厌战、不松劲，毫不放松抓紧各项防控工作。 央视新闻的微博视频                                ,无,无,无,2020-03-12 15:18,无,520,58,73
IygtQxek4,【疫情下泰国游客骤减 #泰国猴子无人喂食为抢香蕉打架#】新冠肺炎在世界范围内蔓延，不仅影响人类的正常生活，也对动物的生存造成威胁。日前，泰国一女子拍摄的视频流传于网络，当地的几百只猴子因为无人喂食饥饿难耐，竟为了一根香蕉打成一片。  海客新闻的微博视频 ,无,"http://f.video.weibocdn.com/4OdOIodVlx07BDxMVg2401041200AXDw0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1d826f6f1a11607b0eef762fee9b15cd&Expires=1585039385&ssig=t8XxTg75fh&KID=unistore,video",无,2020-03-12 14:48,无,9601,483,1180
Iygl6hqx0,【#植树节#，我们该警惕什么？】当初确立植树节的初衷，是为了提醒人类保护赖以生存的生态环境。而2020年开局几个月，全球的状态都不好，欧美国家为了气候问题吵成一团，澳大利亚的山火演变成洪灾、亚洲爆发蝗灾、物种灭绝的消息不迭传来……这一切的发生都是生态环境向人类发出的预警。引用《流浪地球》中那句无数次被引用的台词：“最初，没有人在意这场灾难，这不过是一场山火，一次旱灾，一个物种的灭绝，一座城市的消失，直到这场灾难，和每一个人息息相关。”现实中，人类在被远方的灾难刺痛之前，很难去真正在意远方的哭声，但是，地球上的人类已经变得息息相关。那么，我们该如何认识全球变暖？2020开年的一次次灾难是开始还是结束？气候问题背后缠绕着哪些更复杂的问题？希望@吟游诗人基德 这期视频能让你多一些认知！  吟游诗人基德的微博视频                                 ,无,无,无,2020-03-12 14:26,科学科普 · 视频社区,291,129,38
IygcWpRm3,【#98岁天文学泰斗及85岁夫人治愈# 即将出院】据央视新闻消息，经浙大二院医护团队20个日夜的治疗和护理，98岁浙江籍天文学泰斗韩天芑及85岁夫人已治愈待出院。这也是浙江援湖北医疗队目前收治的年龄最大的新冠肺炎患者。2月24日上午，韩天芑夫妇因新冠肺炎病情加重，被转入浙大二院ICU。当时，夫妻俩均属重症患者，且基础疾病较多，出现严重食欲减退、营养不良及低钠血症等并发症。#98岁天文学泰斗已治愈#            [组图共2张]    原图                            ,"http://ww2.sinaimg.cn/large/470bf257ly1gcr40eyqnwj20j60bzdh6.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gcr40ela47j20u00miq68.jpg",无,无,2020-03-12 14:06,无,32109,1244,1356
IyfZKfBjQ,#青春有你2开播# 新一轮pick pick即将来袭，#青春有你#2今晚上线，让我们一同见证她们的成长吧。这一次，你会选择谁？先来看 @青春有你2-陆柯燃 给大家带来专属问候。 三联生活周刊的微博视频 ,无,"http://f.video.weibocdn.com/12inkvqnlx07BDH71V0k010412000JyY0E010.mp4?label=mp4_hd&template=640x368.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039387&ssig=lBWWAPDggD&KID=unistore,video",无,2020-03-12 13:33,无,1343,82,246
IyfWBdg1i,【#特朗普称有望提前解除对中国旅行预警#】3月11日，#特朗普发表全国讲话#，他宣布暂停欧洲到美国所有旅行，为期30天，但英国除外。同时特朗普也计划根据疫情动态，调整对中国和韩国的限制和禁令，有可能提前恢复通航。特朗普表示将采取紧急行动，提供前所未有的财政救济措施。 世面的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/mUntkYcClx07BDGrj3Og01041200cLqz0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039388&ssig=tJNs0ti84S&KID=unistore,video",无,2020-03-12 13:26,无,3759,279,581
IyfOSaZV8,【#全球“大流行”#：无人能在病毒面前独善其身】世界卫生组织总干事谭德塞11日表示，在未来的几天和几周内，COVID-19病例数、死亡人数和受灾国家的数量将可能进一步攀升。为此，世卫组织评估认为，COVID-19已具有“大流行病”（pandemic）特征。从遥远的《旧约》时代直至当下，流行性传染病存在的历史几乎与人类本身的历史同样漫长。而它每一次出现大规模爆发，几乎都和城市化特别是全球化进程中那些被忽视的“小问题”有关。进入21世纪后致命流行病发生频率的上升，使我们不得不重新审视上一波城市化进程的缺陷，也有必要再度回顾历史的教训。#新冠肺炎疫情已具有大流性特征# 全球“大流行”：无人能在病毒面前独善其身                                ,无,无,无,2020-03-12 13:07,微博 weibo.com,418,139,145
IyfwMcYEL,【#三联生活周刊新刊推荐#  应对不确定性】也许，经历过这次疫情，你会有这样的感慨:在命运的随机和无常面前，我们总是希望以秩序和意义对抗无助和恐惧。但有限的人，在无限复杂的世界里生存，鉴于我们永远不可能获得完全的信息和知识，我们注定只能在确定与不确定之间，在知道与未知之间做决定，下判断。在三联生活周刊本期的封面里，我们的记者陈赛提出:在所谓流动的时代或者说现代社会的液态阶段下，从个人到社会，人们更多的遭遇变化和无常，我们试着从几个方面来将这个话题深入：我们为什么会惧怕不确定？偏见是否来自对确定性的需要？如何看待不确定性的消极和积极？如果碰到了意外，如何“拥抱”不确定性？……同时，我们的记者还采写了几个个例，都是经常要面临不确定性的职业或领域，比如艺术家、医生、独自穿越南极的科学探险家、救援队长。感兴趣的朋友们可以去读读，经历了这次疫情，或许大家更需要了解不确定性！【三联生活周刊】2020年第11期1078 应对不确定性 流动时代的危险与机会            [组图共2张]    原图                            ,"http://ww2.sinaimg.cn/large/470bf257ly1gcr188iv06j20rs0rsww5.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gcr11173j0j20u0248qcz.jpg",无,无,2020-03-12 12:22,无,242,71,26
IyftkAGnr,【杭州某公司用钉钉群种树取代打卡，网友：老板快来抄作业！】响应#互联网植树节#，杭州某互联网公司创新打卡方式，改为在钉钉群种树浇水。 竟有员工每天设闹钟早起，只为争浇水第一名，HR表示：“疫情过后，希望去阿拉善踏春团建，看看公司种的树。”网友：希望老板来抄作业第六首短诗的秒拍视频                                ,无,无,无,2020-03-12 12:13,无,1784,593,184
IyfjqwDZl,【#苹果申请折叠手机专利#】据国外媒体报道，最新公布的一项专利申请文件显示，苹果公司可能以一种更实用的方式来制造折叠式iPhone或iPad。根据文件描述，苹果的折叠技术使用两块完全独立的屏幕，当展开时可以作为一个显示器使用。苹果在文件中称，电子设备可以使用传感器测量和其他信息来检测第一设备的边缘何时与第二电子设备的边缘相邻。 你看好折叠式手机的未来吗？                                ,无,无,无,2020-03-12 11:49,无,8129,41,71
IyfeH8k9R,【#巴菲特谈美股暴跌#：活了89岁，也没见过这种场面】3月10日，“股神”巴菲特接受采访时表示，3月9日道琼斯指数狂泻2000多点，美股触发熔断，89岁的他，也没见过这种场面，这是新冠肺炎和原油动荡一起造成的结果。 老板联播的微博视频 ,无,"http://f.video.weibocdn.com/004smqmFgx07BDxVQBpJ010412009YqT0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039393&ssig=cGhoVrYzE0&KID=unistore,video",无,2020-03-12 11:37,无,3999,388,228
Iyf5oAXNF,【#泉州酒店最后一名受困者被找到# 已经没有了生命体征】12日11点05分，在泉州欣佳酒店楼体坍塌事故发生111个小时后，最后一名受困者被找到，很遗憾已经没有了生命体征，消防救援队员在现场为遗体默哀。（FM1007福建交通广播） 原图,http://wx1.sinaimg.cn/large/470bf257ly1gcqz2v1afsj20j60b3n01.jpg,无,无,2020-03-12 11:15,无,1179,640,196
IyeVUh9EA,#国务院扶贫办回应贫困地区养殖野生动物#【#有关部门正制定详细目录#，明确哪些动物不能养殖】国务院扶贫开发领导小组办公室主任刘永富：有的农村把养殖、销售野生动物作为特色产业来发展，这种情况是有的，不是个别的，但也并非支柱产业。有关部门正在制定详细目录，明确哪些不能养，哪些还可以养。我们一定要转变陈规陋习，该关的关、该停的停、该转的转，造成损失的通过多种形式给予帮助，发展一些替代产业。 央视新闻的微博视频                                ,无,无,无,2020-03-12 10:51,无,461,58,97
IyexLD2zh,【#90岁母亲陪护了4天4夜的儿子离世#，医生：怕奶奶接受不了，善意隐瞒一个月】#90岁母亲陪护的64岁儿子已去世一个月#2月初，64岁儿子确诊新冠肺炎90岁母亲陪护4天4夜，感动了无数人。3月10日，武汉协和医院医生林鸣@小儿内分泌林医生 发文称，徐奶奶儿子其实在2月4日已经去世，当时考虑到徐奶奶90岁高龄会接受不了，就和同事、患友、社区、家人一起暂时保守了这个秘密。徐奶奶一直在医院疗养，最近已经通过家人得知自己儿子去世的消息，心情很不好....风声视频的秒拍视频                                ,无,无,无,2020-03-12 09:52,无,985,257,181
IyetD8Yul,【#NBA宣布停赛#】根据NBA名记查拉尼亚的报道，在戈贝尔确认感染新冠肺炎后，NBA很快就宣布暂时停摆。早前，在雷霆和爵士的比赛因戈贝尔和穆迪埃出现病症推迟之后，内幕记者查拉尼亚爆料戈贝尔已经确诊冠状病毒阳性。戈贝尔在确诊之间就已经在NBA制造了很大的恐慌，尤其是他前两天还乱摸了媒体采访用的话筒和录音笔。老将杜德利就认为，戈贝尔一旦确诊，NBA必然停摆。果然，很快NBA就宣布停摆了。 #NBA停赛# #戈贝尔确诊新冠肺炎# #NBA宣布暂时停赛#            [组图共3张]    原图                            ,"http://ww4.sinaimg.cn/large/470bf257ly1gcqwfke0waj20an07zmx7.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gcqwfknb34j20hs0ff74t.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gcqwfkznhmj20p00go75i.jpg",无,无,2020-03-12 09:41,无,1596,147,335
IyepduKya,【#汤姆汉克斯夫妇感染新冠肺炎#】汤姆·汉克斯发文，称他和妻子丽塔·威尔逊在澳洲拍新片时确诊感染新冠肺炎。汉克斯回忆：“我们感到感冒一般的疲惫、身体疼痛”，他们去做了检测，确诊为新冠阳性。他表示会遵从指示隔离，确保公众安全，未来他们会一步一步来。并提醒大家注意身体。 #阿甘正传主演新冠病毒检测呈阳性#            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/470bf257ly1gcqw2ozr2xj20rs0fnad1.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gcqw2p7g14j20iv08gwfl.jpg",无,无,2020-03-12 09:31,无,2429,501,414
IyegspFZS,【#美国将暂停从欧洲出发的所有旅行#】美国总统特朗普表示，美国将在接下来的30天内暂停从欧洲出发的所有旅行，旅行限制将不适用于英国。 #美国宣布对欧洲实施旅行禁令##美国发出对欧洲的30天旅行禁令# 原图,http://wx3.sinaimg.cn/large/470bf257ly1gcqvg8f7omj20yq0yqdjt.jpg,无,无,2020-03-12 09:09,无,530,56,92
Iyedybrhn,【#科学家发现迄今最小恐龙#：比蜂鸟还小】3月12日，中美加科学家团队在《自然》杂志上刊登了最新发现的或为史上最小恐龙（鸟类）的研究成果。团队发起人邢立达副教授介绍称，这一头骨化石显示该生物比蜂鸟小，有约百颗牙齿。  澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/002kb5ECgx07BDooGEZV01041200mLkK0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039407&ssig=rEgS63yJvm&KID=unistore,video",无,2020-03-12 09:02,无,506,125,65
Iye9Xlv3P,【#美国24州和华盛顿特区已宣布进入紧急状态#】随着新冠疫情继续在美国蔓延，目前已有24个州和#华盛顿宣布进入紧急状态#。目前已经宣布紧急状态的州包括：密歇根州、佛蒙特州、北卡罗来纳州、马萨诸塞州、科罗拉多州、俄亥俄州、伊利诺伊州、罗德岛州、新泽西州、俄勒冈州、宾夕法尼亚州、犹他州、肯塔基州、印第安纳州、夏威夷州、亚利桑那州、新墨西哥州、路易斯安那州、阿肯色州、华盛顿州、佛罗里达州、加利福尼亚州、马里兰州、纽约州。                原图                            ,http://wx1.sinaimg.cn/large/470bf257ly1gcquzj7d0mj20yq0yqdjt.jpg,无,无,2020-03-12 08:53,无,4603,119,464
Iye1Q5Wr4,【#加拿大万人大会出现确诊患者# 总理特鲁多曾出席讲话】当地时间3月10日，加拿大安大略省公共卫生局通报，一名50多岁男子在多伦多参加完一场大型矿业国际会议后，被确诊患上新冠肺炎。此次于3月1日-4日举办的年度矿业大会吸引了全球130个国家的2.5万人参与，加拿大总理特鲁多曾于3月2日到会议现场并发表讲话，目前特鲁多并没有接受检测。青蜂侠Bee的秒拍视频                                ,无,无,无,2020-03-12 08:33,无,675,96,113
IydRmk8Fe,【#韩国新冠肺炎确诊病例新增114例#，#韩国累计7869例新冠肺炎#】韩国中央防疫对策本部12日通报，截至12日零时，韩国较11日零时新增新冠肺炎确诊病例114例，累计确诊病例7869例，共出现66例死亡病例。【#日本新冠肺炎确诊新增53例#，#日本国内累计确诊升至620例#】据人民日报海外网消息，据日本放送协会（NHK）12日援引日本厚生劳动省和各地政府公布的数据报道，日本国内11日新增新冠肺炎确诊病例53例，累计确诊620例。【#德国新冠肺炎累计确诊1567例#，#德国首次出现职业球员感染病例#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间3月11日15时，德国共确诊1567例新冠病毒肺炎感染病例，死亡病例3例。较3月10日15时，新增271例，其中新增死亡1例。据德国媒体报道，德国足球乙级联赛的汉诺威96队一名球员确诊感染新冠病毒，为德国首次出现职业球员感染病例。本周末，所有德国足球甲级联赛都将禁止观众入场，空场举行。【#意大利新增2313例新冠肺炎#，#意大利累计确诊12462例新冠肺炎#】根据当地时间3月11日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者10590例，死亡827例，治愈1045例，累计确诊感染新冠病毒总人数为12462例，较3月10日18时新增2313例，新增196例死亡病例。【卡塔尔一日激增238例确诊病例，累计262例】据卡塔尔通讯社报道，卡塔尔公共卫生部3月11日宣布，该国新增新冠肺炎确诊病例238例，目前累计达262例。报道称，新增病例均是8日所报告的3名确诊病例的接触者，他们居住在同一个住宅区。为防止病毒扩散，卡塔尔此前已经宣布关闭境内所有学校、取消许多公共活动、对来自14个国家的人员采取入境限制措施，并建议卡民众近期避免不必要的旅行。【#丹麦新增252例新冠肺炎##丹麦禁止所有百人以上活动#】当地时间11日晚，丹麦广播电视台报道：11日新增252例新冠肺炎，全国累计确诊514例新冠肺炎。有10人住院，其中2人是重症患者。 【#法国确诊突破两千# 马克龙称不排除采取严厉管制措施】法国新冠肺炎确诊病例当地时间11日加速增长，突破两千例，达到2281例，死亡病例增至48例。法国总统马克龙称，法国并不排除采取严厉管制措施遏制疫情。                原图                            ,http://wx4.sinaimg.cn/large/470bf257ly1gcqtnw97e8j21jk1jkwo2.jpg,无,无,2020-03-12 08:07,无,943,66,200
IydOus0xK,【#18亿像素火星全景照片# 】美国宇航局NASA最近展示了由好奇号火星探测器拍摄的18亿像素的火星表面景观。该照片拍摄于2019年11月24日至12月1日，该照片是由1000多张图片组成，经过几个月的处理，最终形成了18亿像素的火星表面景观。工业科技迷的微博视频  ,无,"http://f.video.weibocdn.com/003WghXwgx07BC5r6DUH01041200PrSh0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585039410&ssig=k9yNGAT11l&KID=unistore,video",无,2020-03-12 08:00,科学科普 · 视频社区,6494,1802,436
IydHp5vHg,【默克尔：#德国恐将有70%人口被感染#新冠病毒，时间是唯一的敌人】德国总理默克尔3月11日在柏林的发布会上称“如果（德国）新冠病毒情况一直延续，那么将会有60%-70%的人口感染新型冠状病毒。”默克尔发完言后，现场与会人士一片沉默。她还强调，德国现在必须争取时间，延缓蔓延。截止10日，德国确诊已达1524人。#默克尔警告7成德国人可能会感染#  时差视频的微博视频                                ,无,无,无,2020-03-12 07:43,无,5578,213,379
IydDg1io8,【#花样滑冰世锦赛取消# 】受到疫情的影响，出于对运动员、教练、官员、志愿者和观众的健康和安全的考量，加拿大魁北克政府通知国际滑联和加拿大滑冰协会，原定于3月16日-22日在蒙特利尔举行的2020年世界花样滑冰锦标赛取消。 （咪咕体育） 原图,http://wx1.sinaimg.cn/large/470bf257ly1gcqsnfxyayj20c8164jwu.jpg,无,无,2020-03-12 07:32,无,1064,132,94
Iydyv5MNN,【#武汉市纪委对青山区副区长骆蓉党纪立案审查#】据武汉市纪委监委消息：2020年3月11日，武汉市青山区钢都花园管委会使用环卫车辆为辖区园林社区居民运送集中购买的平价肉，对居民群众的身心健康造成不良影响。武汉市纪委决定对负有领导责任的青山区政府党组成员、副区长、区新冠肺炎疫情防控指挥部市场供应保障组组长骆蓉党纪立案审查。 #辖区用环卫车运肉副区长被党纪立案审查#                原图                            ,http://wx2.sinaimg.cn/large/470bf257ly1gcqs75ezkvj20qy0y5gse.jpg,无,无,2020-03-12 07:21,无,2748,282,370
IydvW7K4V,【#尤文图斯后卫鲁加尼确诊新冠肺炎# 】中新网3月12日消息，北京时间12日，意甲俱乐部尤文图斯官方宣布，队中后卫鲁加尼的新冠肺炎病毒检测结果呈阳性，目前没有症状。尤文图斯官方表示，正在启动所有法律规定的隔离程序，包括曾与鲁加尼有接触的人员。作为世界顶尖俱乐部，尤文图斯阵中拥有包括C罗、迪巴拉、基耶利尼等在内的多位世界级球星。#尤文图斯一后卫感染新冠肺炎# #尤文球员确诊新冠肺炎#            [组图共2张]    原图                            ,"http://ww4.sinaimg.cn/large/470bf257ly1gcqs3ha4e5j20i70ha40e.jpg,http://ww1.sinaimg.cn/large/470bf257ly1gcqs3hgvlgj20j60cswg4.jpg",无,无,2020-03-12 07:14,无,6185,641,875
Iydupe6oh,【道指收跌近1500点 #道指跌入技术性熊市#】美东时间周三，美国三大股指再度集体大跌，其中，道指收跌近1500点或5.86%，跌入技术性熊市；标普500指数跌4.89%，纳指跌4.7%。大型科技股全线走低，苹果跌3.47%，亚马逊跌3.75%，奈飞跌3.9%，谷歌跌5.04%，Facebook跌4.46%，微软跌4.53%。波音收跌超18%，创2017年6月以来新低。#道指跌入熊市# #美股再次暴跌#                原图                            ,http://wx2.sinaimg.cn/large/470bf257ly1gcqs10wpeuj20yq0yqdjt.jpg,无,无,2020-03-12 07:11,无,356,57,66
IycxLvdj2,【#特朗普表示已做好充分准备#，将运用联邦政府力量应对疫情挑战】特朗普周三在社交媒体上表示，已做好充分准备，将运用联邦政府的力量来应对新冠病毒的挑战。特朗普表示，美国有世界最好的医疗保健系统、专家、科学家和医生。“我们一起（努力），将赢得胜利！”（新浪财经） [组图共3张]原图,"http://ww1.sinaimg.cn/large/470bf257ly1gcqnto6welj20ix0angmm.jpg,http://ww3.sinaimg.cn/large/470bf257ly1gcqnto1o47j20kv08lmyg.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gcqntoazsaj20ks05hgm9.jpg",无,无,2020-03-12 04:46,无,586,71,147
IycddDpxZ,【世卫组织：#新冠肺炎疫情已具有大流行特征#】3月11日，世界卫生组织宣布新冠肺炎具有大流行特征。当日世卫组织总干事谭德塞表示，世卫组织为疫情传播的严重程度及部分政府的不作为深感忧虑，因此评估新冠肺炎已具备全球大流行特征。他表示，目前全球114个国家出现超11.8万例确诊病例，共4291人因此丧生，但各国可通过防控措施，改变大流行的发展进程。 世面的秒拍视频                                ,无,无,无,2020-03-12 03:56,无,67009,1023,3463
Iyccet8wj,【好莱坞电影大亨哈维·韦恩斯坦被控强奸案宣判：获刑23年】3月11日，美国曼哈顿法庭宣布，前好莱坞电影制作人#韦恩斯坦获刑23年#。今年2月底，哈维·韦恩斯坦被定罪为一级刑事性侵害和三级强奸罪，其律师曾试图要求仅判5年监禁，主张韦恩斯坦曾将大量财富用于慈善，且67岁的他有严重健康问题。2017年，媒体曾曝光韦恩斯坦性侵和性骚扰近百名女性。#韦恩斯坦被判刑23年#青流视频的秒拍视频                                ,无,无,无,2020-03-12 03:53,无,815,158,76
IyaAUoMvC,【#武汉一社区用环卫车运送平价肉#，官方称是“工作失误”，将上门收回集中销毁并追责，目前钢都管委会党委书记、副主任已被免职】就网友曝光武汉市青山区钢都花园用环卫车运送平价肉，钢都花园管委会今天晚间通过官方微博@幸福钢都 发出道歉信，表示将上门收回平价肉集中销毁并追责。 道歉信提到，3月11日下午，由于工作失误，该社区在为居民运送集中购买的平价肉过程中，使用一辆环卫车运送了1000份，其中530份已发放，没有严格落实食品清洁运输的有关要求，对居民群众的身心健康造成了不良影响。随后，11日晚22:56，@青山政务 官博发布消息，2020年3月11日17时许，青山区委、区纪委发现网上反映，青山区钢都管委会使用环卫车辆为居民运送集中购买平价肉的情况。青山区委、区纪委立即到现场，经初步了解，钢都管委会使用环卫车辆运送1000份平价肉，已向居民发放530份，对居民群众的身心健康造成不良影响。发现此事后，钢都管委会迅速向居民发出道歉信，成立6个工作组上门致歉，收回已发放的平价肉，并保证明天上午将同等份量的平价肉安全清洁地送到居民家中。据此，青山区纪委监委研究，并报区委批准，决定对钢都管委会党委书记徐增堂，党委委员、管委会副主任周磊予以免职，并立案审查。            [组图共4张]    原图                            ,"http://ww2.sinaimg.cn/large/470bf257ly1gcqf8i7a0rj20qy0mq0vx.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gcqf8hn6pnj20qy0y5dm6.jpg,http://ww2.sinaimg.cn/large/470bf257ly1gcqf2qcv0aj20u017748z.jpg,http://ww4.sinaimg.cn/large/470bf257ly1gcqf2r1z0cj20u00swqbl.jpg",无,无,2020-03-11 23:48,无,20171,1504,2020
IyaoOqCVk,动漫里的美食，也能把人看饿~#三联美食# [组图共9张]原图,"http://ww1.sinaimg.cn/large/470bf257ly1gcqedrcn67g20dw0ahx6p.gif,http://ww2.sinaimg.cn/large/470bf257ly1gcqedsf58gg20f008gk36.gif,http://ww2.sinaimg.cn/large/470bf257ly1gcqedupcsxg20f008gx6q.gif,http://ww4.sinaimg.cn/large/470bf257ly1gcqedvjznhg20f008gaot.gif,http://ww4.sinaimg.cn/large/470bf257ly1gcqedwa7x7g20f008g1kx.gif,http://ww2.sinaimg.cn/large/470bf257ly1gcqedx5512g20b405kavm.gif,http://ww3.sinaimg.cn/large/470bf257ly1gcqedxzatpg20dw06h7mz.gif,http://ww3.sinaimg.cn/large/470bf257ly1gcqedygcxkg20dw0797hj.gif,http://ww1.sinaimg.cn/large/470bf257ly1gcqedywlmmg20dw07mww5.gif",无,无,2020-03-11 23:19,无,693,227,114
Iy9Y0hJY6,【考虑到健康问题，#张伟丽因受伤惨重被强制医疗停赛两个月#，4月22日前不能进行训练】上周末，张伟丽首场卫冕战击败乔安娜，成功卫冕UFC女子草量级金腰带，而双方也因此受伤惨重。考虑到两位选手的健康问题，内华达体育委员会均对双方做出了两个月的强制医疗停赛，即5月7日前都不能进行比赛，4月22日前不能进行训练。#张伟丽被强制医疗停赛2个月# 梨视频体育的秒拍视频                                ,无,无,无,2020-03-11 22:13,无,47358,455,2355
Iy9RzoPnJ,【确诊数过万防护物资短缺 #意大利医院床单制口罩#】3月10日，意大利新冠肺炎确诊数过万，防护物资短缺。安德里亚市护士们开动缝纫机，用医院旧床单做口罩。当地媒体将这种口罩描述为“可回收、耐腐蚀、无菌的”。卫生部门官员赞美护士们的创造性，同时承诺将及时发放外科口罩等防护物资。 世面的秒拍视频                                ,无,无,无,2020-03-11 21:57,无,1357,133,173
Iy9D6ymkW,【#意大利外长感谢中国援助#：送急缺物资，派出专家队伍协助抗疫】当地时间3月10日，意大利外长迪马约接受意大利国家电视台的采访，他提到，中国政府已经提出，近几天向意大利派遣物资和一批专业的医疗专家队伍，他们第一批面对新冠病毒，有丰富经验，他为此十分感谢中国政府。  全球视频大魔王的微博视频 ,无,"http://f.video.weibocdn.com/kP8axOGvlx07BCuBnlUc0104120089p00E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585039424&ssig=5MtU0%2FQQrU&KID=unistore,video",无,2020-03-11 21:21,无,60042,813,2846
Iy9ugqhtG,【#俄罗斯上议院通过俄联邦宪法修正案草案#】法新社刚刚消息称，俄罗斯联邦委员会（议会上院）通过俄联邦宪法修正案草案。据央视新闻此前报道，当地时间 3 月 11 日，俄罗斯国家杜马 ( 议会下院 ) 三读审议通过俄联邦宪法修正案草案。426 名与会议员中，383 名投赞成票，43 名投弃权票。当地时间 1 月 23 日和 3 月 10 日，俄国家杜马分别一读和二读审议通过了俄总统普京提交的宪法修正案草案。按照计划，俄宪法修正案全民投票将于当地时间 4 月 22 日举行。                原图                            ,http://wx1.sinaimg.cn/large/470bf257ly1gcqad025vyj20yq0yqjv1.jpg,无,无,2020-03-11 20:59,无,3325,255,297
