微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IzEJsFPUm,【国会山俱乐部午餐会秘密录音：#美情报界高官对疫情严重性知情不报#】美国全国公共广播电台日前在节目中曝光了一段秘密录音。这段录音显示，早在2月27日举办的一场“国会山俱乐部”午餐会上，美国共和党参议员、参议院情报委员会主席理查德·伯尔就私下警告一些和他“关系很好的选区居民”，称新冠肺炎疫情将会像“1918年大流感”一样扩散开来，让他们做好准备。@CCTV4CCTV4的微博视频                                ,无,无,无,2020-03-21 18:22,无,7566,680,615
IzEx183oH,#分餐行动# 五分钟搞定一碗香喷喷的葱油拌面，感觉吃上一口都满满的幸福。#开饭啦#  天天美食推荐的微博视频 ,无,"http://f.video.weibocdn.com/000HEydFgx07BQLPx8lG01041200kXuV0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584944668&ssig=JzvhCxVamJ&KID=unistore,video",无,2020-03-21 17:52,无,1847,1262,176
IzEo1gIBu,【电视剧才有的情节！#女子与情夫合谋杀害丈夫并伪造车祸#  暴露后欲一人顶罪再次撒谎被识破】3月18日，四川小金县涉嫌故意杀人的李某某，在民警押解下指认现场。女子蔡某某与情人李某某合谋杀夫之后抛尸野外，伪造成车祸致死的假象。计谋暴露后，蔡某某欲一人担下案件，不想被民警识破。蔡某某与李某某二人被刑事拘留。新京报我们视频的秒拍视频                                ,无,无,无,2020-03-21 17:29,无,1348,166,279
IzEfKhZ3C,【#特朗普在疫情简报会上打瞌睡# 美国网友瞬间怒了：拜托赶紧辞职！】当地时间3月19日，美国总统特朗普参加疫情简报会议，会上表现极不耐烦，其间还不断打瞌睡。对此，美国网友炸了锅，有网友表示，美国人的生死他根本不在乎，还有人吐槽特朗普的防疫政策竟然是这样制定的。更有网友直呼，拜托赶紧辞职吧！全球眼News的秒拍视频                                ,无,无,无,2020-03-21 17:09,无,4341,278,705
IzE6v4bE0,#川航英雄机长刘传健接四川医疗队回家#【刘传健：我答应过一定会接他们安全回来】“送队员们去武汉的时候，我就答应过他们，一定会接他们安全回来。”今天下午，四川援助湖北医疗队第一批、第九批医疗队队员共313名医护人员返回四川。英雄机长刘传健参与执飞，他说：“我的承诺实现了，感觉非常幸福。”  四川日报的微博视频                                ,无,无,无,2020-03-21 16:46,无,2351,196,127
IzDWS7o7Y,"【#加拿大三位华裔戴口罩被赶出超市# 还遭工作人员质疑有病毒】3月17日，三位华裔的顾客在超市内购物时，因为都戴着口罩被赶出。当事人称，当时她们戴口罩进入超市，一位白人工作人员走近她们说：""你不知道那些口罩没用吗？我不知道你们为什么要戴这个，它们根本不起作用。是不是因为有病毒才戴上它？你既然生病了为什么还往外面跑？""沸点国际的秒拍视频                                ",无,无,无,2020-03-21 16:22,无,10387,628,1556
IzDOngMzE,【赵英明回来了！#承包家务一年的老公兑现承诺#：四川人说话不拉稀摆带】3月20日，四川省第二、四、七、八、十批援助湖北医疗队回川，共计535人。作为四川第二批援助湖北医疗队队员、“最美情话”女主角、广元市第一人民医院护师赵英明也将随队返回。此前她曾因丈夫喊话“包一年”家务而被网友熟知。知道赵英明即将回家，网友们也早早地开始了“云监工”，他们纷纷喊话“赵英明老公，你老婆要回来了，你一年的家务准备好了吗？”对于网友关心的包一年家务，老公蒋昊峻表示：“包一年家务对我来说是一件很幸福的事情，因为没有什么是比平安幸福，更值得去感谢的事情，四川人说话绝不拉稀摆带！”（川报观察、广元市广播电视台）看看新闻Knews的秒拍视频                                ,无,无,无,2020-03-21 16:02,无,1997,130,190
IzDM9gJLF,【意大利城市用直升机驱散海边聚集人群督促游人赶紧回家】#意大利用直升机驱散聚集人群# 3月20日，意大利海滨城市萨勒诺当地宪兵在进行直升机城市巡逻时在海滩发现晒太阳游玩的人群，随即降低直升机高度，利用螺旋桨发出的强大气流和声音来驱赶人群并督促其回家。据悉，意大利防疫封锁令生效后，该市宪兵已多日直升机巡逻，以监控市民外出情况。截止当地时间20日18时，意大利累计确诊47021例。死亡4032例，治愈5129例。燃新闻的秒拍视频                                ,无,无,无,2020-03-21 15:56,无,623,63,139
IzDFWeLbA,【#甘肃省倡议领导干部带头下馆子#：每周消费不低于200元】甘肃省市场监督管理局：我省餐饮业受新冠肺炎疫情影响损失惨重，大伤元气。为提振民众消费信心，助力餐饮企业度过难关，现倡议如下：党员领导干部要带头“下馆子”，以实际行动体现社会责任。每周消费不低于200元，鼓励干部职工及亲属带头“吃喝”。                原图                            ,http://wx2.sinaimg.cn/large/60718250ly1gd1lcjbovhj20u00k1dik.jpg,无,无,2020-03-21 15:41,无,3127,354,966
IzDBe35C2,【#重点项目复工率已达89.1%#】21日，国家发展改革委投资司司长欧鸿表示，目前重大项目复工率逐步回升，除湖北外，据对各省约1.1万个重点项目统计，截至3月20日，重点项目复工率为89.1%。分地区看，目前南方地区重点项目复工率98.1%，北方地区重点项目复工率为60.3%，相对较低，除受疫情影响外，主要是东北、西北等地区还在陆续进入施工期。 人民日报的微博视频                                ,无,无,无,2020-03-21 15:29,无,173,33,60
IzDu3yzcv,【西班牙留学生：套着塑料袋上街买菜 #允许出门遛狗不许遛娃#】西班牙卫生部3月19日数据，西班牙累计确诊病例达17147例，@时间视频 联系两名西班牙留学生，她们讲述了在当地疫情下的隔离生活。留学生大喜上星期买了回国的票“现在航班都取消了，回不去了”，疫情暴发后西班牙封国、航班取消，家在湖北的小妮也彻底放弃了回国的打算“原本五六千直飞回国的机票，现在价格基本都是一万五起跳”，小妮认为疫情起初当地人几乎没有戴口罩意识，中国人戴口罩有心理负担，朋友#被外国小孩指着叫中国病毒#，西班牙政府已开始采取管控措施，随意外出将遭受高额罚款，可以因遛狗和买菜为由出行“可以遛狗但不许遛娃”。  时间视频的微博视频                                ,无,无,无,2020-03-21 15:12,无,512,38,99
IzDkUuYEn,【打呼没啥大不了？山东#男子睡一小时呼吸暂停100次# ，最长暂停近两分钟】今天（3月21日）是世界睡眠日 ，很多人认为打呼噜是一种睡得香的表现，但实际上，严重的打呼噜不仅会影响人的正常睡眠，这其中还潜伏着可怕的杀手。#睡个好觉并不难# @小央视频 小央视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/B370QoNOlx07BS72L84801041200etzr0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584944678&ssig=k5gJ8Gnxhm&KID=unistore,video",无,2020-03-21 14:49,微博 weibo.com,1311,268,321
IzD9nt1kr,【“绿巨人”浩克发推批评特朗普说“中国病毒”：反科学政治言论，煽动敌视】#绿巨人怒斥特朗普# 美国演员、“绿巨人”浩克扮演者马克·鲁弗洛20日发推批评特朗普：“当你把病毒归咎于一整个种族时，你就是在煽动人们敌视他们。当你说出这些反科学政治言论时，你的一些追随者就开始逞凶，并且以排外、仇外的方式敌视这些人。请做些好点的事吧。”此前，特朗普多次发推时把新冠病毒写作“中国病毒”，18日在发表讲话时甚至将讲稿中原来的“新冠病毒”字样手写改为“中国病毒”。#绿巨人饰演者发文批评特朗普#（环球网）            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/60718250ly1gd1is8pllfj20fa091agl.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd1isccwhrj20eu07wdgh.jpg,http://ww4.sinaimg.cn/large/60718250ly1gd1isforr6j20iw0cl7gm.jpg",无,无,2020-03-21 14:21,微博 weibo.com,32300,2242,1207
IzD4DFRbl,【#江西将试行周末2.5天弹性休假#，鼓励干部职工带头旅游消费】3月19日，江西文旅厅发布消息，今年二季度将试行周末2.5天弹性作息，鼓励全省广大干部职工带头旅游消费。弹性作息减少的工作时间，通过延长其他工作日时长补回。在全省推出旅游电子消费券，引导市民周末度假，4A、5A景区和5A级乡村旅游点对周五下午的游客门票半价。#江西所有小区村组取消封闭式管控#  一手video的秒拍视频                                ,无,无,无,2020-03-21 14:09,微博 weibo.com,1591,184,351
IzCSkuinv,【#阿根廷已婚女子#感染新冠后偷情 导致2500人小镇被封锁！网友：真“倾城”之恋啊】#感染新冠后偷情致全镇被封# 近日，在阿根廷北部有一座叫Selva的小镇被封锁，其原因是两个人偷情。男方在知道女方有疑似新冠症状的情况下，依然坚持为爱“鼓掌”。结束后，男子去参加了个有20人的庆祝活动。随后Selva镇长Gerardo Zamora下令，采取“极端措施”封锁整个小镇。@时间视频 时间视频的微博视频                                ,无,无,无,2020-03-21 13:39,微博 weibo.com,33474,1162,2004
IzCKxEiHG,【#中国足协确认武磊感染新冠肺炎#】@中国足协 官网：中国足协已从西班牙人足球俱乐部获知，效力于该俱乐部的中国男足国家队队员武磊确诊感染新冠肺炎。目前武磊症状轻微，正接受治疗。中国足协与武磊本人及西班牙人俱乐部一直保持密切沟通，将视情提供一切必要的帮助。祝愿武磊早日康复！谢谢大家的关心。#西媒称武磊确诊感染#                原图                            ,http://wx2.sinaimg.cn/large/60718250ly1gd1hb0v8fkj20yy0lrhdt.jpg,无,无,2020-03-21 13:19,微博 weibo.com,1131,235,285
IzCGyCu2g,【#英国一餐厅推出点外卖送厕纸服务# 经理：我们有供应商 没去超市囤纸】据RUPTLY报道，英国一家印度餐厅为了促进消费，推出点餐送厕纸服务。只要顾客订单超过25英镑，就可以拥有一卷免费的厕纸。然而，这一激励措施在社交媒体上引起了负面反应，不少人认为正是由于像他这样的餐馆大量囤纸，才导致超市厕纸售罄。对此，经理则回应称并未去超市清空货架：“我们有批发供应商！” 时间视频的微博视频                                ,无,无,无,2020-03-21 13:10,微博 weibo.com,839,83,135
IzCxD9q9E,【#表哥强抢表妹骗嫁另一男子# 遭拒后将其拘禁在男方家】3月20日，贵州黔东南剑河县公安局通报一起恶性案件。2月28日，李某被表哥以赶集玩耍为由骗上车，表哥谎称要接人，却将她带到了龙某平家中，并强行要求她与龙某平结婚。李某拒绝后，被非法拘禁于龙某平家中。3名男子被行政拘留。 @新京报我们视频 新京报我们视频的秒拍视频                                ,无,无,无,2020-03-21 12:48,微博 weibo.com,21777,2875,1427
IzCunCKsf,【这届“熊孩子”太难带！不写作业气得妈妈要跳楼  消防员苦劝救人】#熊孩子不写作业气得妈妈要跳楼# 3月19日晚，河南平顶山卫东区东方骏景小区一名母亲因为孩子不写作业、管不住，一时气不过，产生了跳楼的念头。@平顶山消防 消防员到场后根据现场情况，经过7分钟苦口婆心的劝说，这位母亲终于答应下来返回房间，因卧室门损坏，无法正常打开，消防员经当事人同意直接破门进入，将她扶下来。（北京青年报）青流视频的秒拍视频                                ,无,无,无,2020-03-21 12:40,微博 weibo.com,1691,141,285
IzCqktLkY,【#战疫中那些让人泪目的军礼#！曾经你为国杀敌，今天我用生命守护你】军礼，庄重、神圣，而出现在战“疫”一线的军礼，尤其震撼心灵。这些军礼来自医生、患者、老兵、亲友……每一个军礼背后，都藏着一个感人的故事。#83岁抗美援朝老兵康复出院行军礼致敬# @小央视频 小央视频的秒拍视频 ,无,"http://miaopai.video.weibocdn.com/IKzDHfSclx07BRJ42OxG01041200Ba1O0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1584944694&ssig=mcXq1nBPSn&KID=unistore,video",无,2020-03-21 12:30,微博 weibo.com,543,104,38
IzCnT9WIr,【3月21日更新！全国14地已明确开学时间】全国疫情防控形势继续积极向好，教育部近期作出了一个原则性要求，符合三个条件可考虑开学↓↓基于此，全国多地陆续明确开学时间、部署错峰开学等，全国各地开学时间表最新发布，来看看你何时返校↓↓3月21日更新！全国14地已明确开学时间 ,无,无,无,2020-03-21 12:24,微博 weibo.com,3117,105,607
IzCiDyvUi,【#杭州调整疫情防控措施# 恢复开放影剧院等文化娱乐场所】#杭州恢复开放文化娱乐场所# 3月21日，杭州市新冠肺炎疫情防控指挥部发布关于调整疫情防控措施的通告，图书馆、文化馆、美术馆、博物馆、非物质文化遗产展示馆、影剧院、室内外体育场馆、餐厅包厢，以及会展、书店、艺术品、演艺、娱乐、网吧网咖等公共和经营场所即日起可恢复开放。（人民日报）#同城微博[地点]#                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gd1f9auuskj20cd14oqc8.jpg,无,无,2020-03-21 12:11,微博 weibo.com,1121,377,280
IzCeRc2OC,#分餐行动# 【潮汕豪华夜宵了解下！】#睡个好觉并不难# 今天是世界睡眠日，睡不着的时候是不是很想吃个夜宵啥的？在潮汕，一碗夜宵白粥可以四百多种配菜！ 卤水、鱼饭、生腌......都不过配角而已。快来了解下潮汕地区的夜粥，目测是助眠神器~ #开饭啦# 广东卫视老广的味道的秒拍视频 ,无,"http://f.us.sinaimg.cn/001uyOmQlx07p0OlOGMU01040202lylB0k020.mp4?label=mp4_hd&template=852x480.28.0&Expires=1584944696&ssig=Iw5JLI2mXJ&KID=unistore,video",无,2020-03-21 12:01,微博 weibo.com,906,516,236
IzC9GkBdV,【改掉9个坏习惯，一夜好眠！】#睡个好觉并不难# 人生有三分之一的时光在睡眠中度过，你睡得好吗？最近一份报告显示，疫情期间中国居民平均睡眠超8小时，有网友发出灵魂拷问：天天睡了吃，吃了睡，我的黑眼圈咋还这么严重？其实睡不着、睡不醒、睡不好是许多人的共同烦恼。根据世卫组织统计，#世界约三分之一的人饱受睡眠问题折磨#。好睡眠似乎成为了大多数人的奢侈品。实际上，想要睡个好觉并不难！戳图了解↓↓今天是#世界睡眠日#，祝各位今晚好梦！             [组图共9张]    原图                            ,"http://ww1.sinaimg.cn/large/60718250ly1gd1e6qvu19j20j60j60up.jpg,http://ww1.sinaimg.cn/large/60718250ly1gd1e6qvrbxj20j60j6abd.jpg,http://ww2.sinaimg.cn/large/60718250ly1gd1e6qxhsoj20j60j6dhg.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd1e6qvj1mj20j60j6jt0.jpg,http://ww4.sinaimg.cn/large/60718250ly1gd1e6qvnqsj20j60j640i.jpg,http://ww1.sinaimg.cn/large/60718250ly1gd1e6qvonnj20j60j6tad.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd1e6qzm9nj20j60j6mz1.jpg,http://ww1.sinaimg.cn/large/60718250ly1gd1e6r05hhj20j60j640a.jpg,http://ww2.sinaimg.cn/large/60718250ly1gd1e6r029lj20j60j63zj.jpg",无,无,2020-03-21 11:49,微博 weibo.com,998,571,197
IzC1FzqMp,【#英国关闭非必需公共场所#】周五，英国首相约翰逊在每日疫情发布会上宣布，酒吧等所有非必需公共场所将于周五晚关闭，但餐馆仍可提供外卖服务。财政大臣里希·苏纳克宣布，政府将根据业者申请为无班可上的雇员支付80%的薪水，同时还将推迟缴纳3月1日起连续三个月的增值税。（中国日报）#英国首相下令关闭酒吧和餐厅# 中报视频的秒拍视频                                ,无,无,无,2020-03-21 11:29,微博 weibo.com,840,146,271
IzBUy6mC0,【美国有钱有势的人能优先检测新冠肺炎 特朗普：也许这就是人生】#特朗普回应权贵优先检测# 美国新冠肺炎疫情近期加剧，一些名人自曝没有任何症状时也能接受检测，而普通人只能苦苦等待检测机会。当记者问有钱有势的人是否优先检测时，美国总统特朗普在白宫记者会上当众回应：“也许这就是人生，有时候是会发生这样的事”。（环球网）#特朗普 这就是人生# 环视频的微博视频                                ,无,无,无,2020-03-21 11:11,微博 weibo.com,13325,1225,2002
IzBO8Fkos,#新城事CityChic#藏在中国人骨子里的院落情结绵延千年，你是否也一直在期待着？现在，就让@碧桂园 带你去东莞铜雀台一起重拾久违的院落生活吧，在喧嚣与静谧中，享一方净地。新城事 | Vlog10：将日子过成诗 回归坊巷间的皇家园林 ,无,"http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=32727862901&Expires=1584944699&ssig=1N4JaoVUwV&KID=unistore,video",无,2020-03-21 10:55,微博 weibo.com,1960,1078,220
IzBMl0d8y,【#北京公布境外输入病例活动过的小区#】#北京境外输入病例活动过的小区# 北京市疾控中心：3月20日0时至24时，我市新增报告14例境外输入新冠肺炎确诊病例，其中7例来自英国、2例来自西班牙、1例来自法国、1例来自荷兰、1例来自美国、1例来自意大利的病例，不涉及京内小区。1例来自美国的病例涉及的小区是：昌平区龙泽园街道首开智慧社。#同城微博[地点]#                原图                            ,http://wx4.sinaimg.cn/large/60718250ly1gd1cz5mpy1j20it0ijmze.jpg,无,无,2020-03-21 10:51,微博 weibo.com,3437,226,429
IzBHG0Fyp,【#响水爆炸一周年#：伤痕愈合中 伤者一看老照片就要流眼泪】2019年3月21日，江苏响水天嘉宜化工厂发生特大爆炸事故，78人死亡，76人重伤，640人住院治疗。时隔一年，@新京报我们视频 重返事发地。一些伤者已经治愈拿到伤残赔偿，还有很多伤者仍面临着漫长的治疗，不敢回忆往事，“一见老照片就流眼泪”。新京报我们视频的秒拍视频                                ,无,无,无,2020-03-21 10:40,微博 weibo.com,791,238,124
IzBAS3bQF,【江西：3月21日起所有小区村组取消封闭式管控】#江西所有小区村组取消封闭式管控# 据江西卫健委消息，江西省新型冠状病毒感染的肺炎疫情防控应急指挥部办公室今日发布了关于《江西省全面恢复正常生产生活秩序工作指引》的通知，决定从3月21日起对全省所有社区（小区、村组）取消封闭式管控、取消限制人员进出措施，保留流动性管理，保留岀入人员体温监测和查验个人健康码，确保城乡居民正常出行、工作、生活。（新京报）#同城微博[地点]#                原图                            ,http://wx2.sinaimg.cn/large/60718250ly1gd1c5l8js8j20rs0rstm5.jpg,无,无,2020-03-21 10:23,微博 weibo.com,7482,312,569
IzBtAtmxF,【北京城管委：延长供暖期间将根据天气情况“弹性供热”】#北京4月不再延长供暖# 昨天，北京市宣布再次延长供暖，将一直持续到3月31日24时结束。延长供暖期间，将根据天气情况“弹性供热”。天热，就下达“降温令”；到了晚上气温下降，再适当升温。市城市管理委供热办主任王爱民告诉记者，31日之后，将进入温暖的4月，届时供热将不会再继续延长。 （北京日报）#同城微博[地点]#                原图                            ,http://wx1.sinaimg.cn/large/60718250ly1gd1b7bru3nj20xc0p07wh.jpg,无,无,2020-03-21 10:05,微博 weibo.com,1701,109,332
IzBoo8uyP,【快讯！特朗普宣布美国纽约州进入重大灾难状态】#特朗普宣布纽约州进入灾难状态#  据美国MSNBC最新消息，美国总统特朗普宣布纽约州因新冠肺炎疫情进入重大灾难状态，并会向当地提供应对疫情救济资金。（海外网）#特朗普宣布纽约州为疫情重大灾区# 原图,http://wx4.sinaimg.cn/large/60718250ly1gd1bhfq6xxj20cj079wkd.jpg,无,无,2020-03-21 09:52,微博 weibo.com,3780,191,640
IzBmYl00p,【港大医学院院长：香港疫情或将大暴发】#港大医学院院长警示香港疫情#3月20日，香港大学医学院院长梁卓伟警示，香港自新冠肺炎疫情以来已达最高风险，或将迎本地疫情大暴发。香港20日新增48例，创下单日新高，累计新冠病例达256例。（澎湃新闻）澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/001dRN2Rgx07BRFZ7Lbx01041200tFf10E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1584944705&ssig=LDGrOJOjl%2B&KID=unistore,video",无,2020-03-21 09:49,微博 weibo.com,4069,322,672
IzBhlmS0u,【#意大利医院护士讲述现状#：尸体成堆 墓地每30分钟就要举行葬礼】3月20日，在意大利医院工作的一名英国护士接受英媒采访，讲述其所在医院现状。该名护士称源源不断的病人涌进医院，甚至只能被当作数字来对待，而死亡人数在不断增加。很多患者被隔离后，直到去世才能再与亲人有接触。他认为当地医院缺少足够的防护设备，人们一开始低估了疫情的发展。#意大利医院内部画面# @新京报我们视频 世面的秒拍视频                                ,无,无,无,2020-03-21 09:35,微博 weibo.com,11773,1213,1847
IzB8A25Z6,【初一女孩用上网课的手机打赏主播，花光家里2万种地钱】#初一女孩打赏主播花光家里种地钱# 河北景县，吴女士去银行取钱时，发现卡内两万多元被消费。回家询问得知，上初一的女儿用上网课的手机给多名主播刷礼物，而且怕家里人发现，删除了大多数与主播的聊天信息。吴女士说这些都是家里种地的钱，现已报警。一手video的秒拍视频                                ,无,无,无,2020-03-21 09:13,微博 weibo.com,4869,176,674
IzB1ODsZJ,【#广东新增7例境外输入病例#】#境外入广东人员一律自费隔离14天# 截至3月20日24时，广东省全省累计报告新冠肺炎确诊病例1399例（其中境外输入病例49例），累计出院1325例，累计死亡8例。20日当天全省新增境外输入确诊病例7例，其中深圳4例（英国输入3例、菲律宾输入1例），广州2例（英国输入1例、菲律宾输入1例），珠海1例（英国输入）。新增出院3例。有915名密切接触者正在接受医学观察。　　广东省全省15天无本地确诊病例，20天无省外输入确诊病例。　　在院的66例（其中境外输入病例48例）确诊病例中，轻型11例，普通型44例，重型2例，危重型9例。　　广东省卫生健康委已将相关情况通报香港卫生部门。新增7例境外输入病例具体情况由相关市卫生健康委（局）进行通报。（广东省卫健委）            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/60718250ly1gd19nlbpgzj20s90l2doc.jpg,http://ww2.sinaimg.cn/large/60718250ly1gd19nsce5xj20jt0h8adj.jpg",无,无,2020-03-21 08:56,微博 weibo.com,6405,157,629
IzAZ1xs4p,【祝福 #隔玻璃亲吻的女护士与男友领证#】20日，曾以一张和男友“隔着玻璃门亲吻”的照片感动网友的浙大四院护士陈颖和未婚夫黄千瑞来到民政局领了结婚证。原本打算2月14日领证的他们，因为陈颖1个月的抗疫工作和两周的隔离期延迟了36天。陈颖今天刚出医院，黄千瑞就捧着玫瑰，单膝跪地求婚。祝福！ （来源：浙江大学）            [组图共3张]    原图                            ,"http://ww3.sinaimg.cn/large/60718250ly1gd19ab6v2tj20tz13ykjl.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd19k6xbbdj20c807cq79.jpg,http://ww4.sinaimg.cn/large/60718250ly1gd19lw18jyj20c80numy0.jpg",无,无,2020-03-21 08:50,微博 weibo.com,7178,560,618
IzASYewNy,【北京昨日共新增境外输入病例14例】#北京新增14例境外输入病例#3月20日12时至24时，新增报告境外输入新冠肺炎确诊病例 8例，其中英国5例，法国、意大利、荷兰各1例。昨日共新增境外输入确诊病例14例，疑似病例6例。截至3月20日24时，累计报告境外输入确诊病例84例，治愈出院病例7例。　　3月20日12时至24时，无新增报告本地确诊病例，治愈出院病例2例。截至3月20日24时，累计报告本地确诊病例415例，治愈出院病例385例，治愈出院率92.8%。全市已14天无本地报告新增确诊病例。　　截至3月20日24时，累计报告确诊病例499例，治愈出院病例392例，死亡病例8例。现有疑似病例41例。累计确定密切接触者4033人，其中330人尚在隔离医学观察中。　　全市各区已连续14天以上无新增确诊病例。具体为平谷区自有疫情以来无报告病例，延庆区57天，门头沟区47天，怀柔区43天，顺义区41天，密云区38天，石景山区36天，大兴区36天，房山区33天，昌平区32天，西城区30天，通州区30天，海淀区19天，丰台区17天，朝阳区16天，东城区14天。@首都健康 #同城微博[地点]#                原图                            ,http://wx3.sinaimg.cn/large/60718250ly1gd19146wzpj20ku0kuq9t.jpg,无,无,2020-03-21 08:35,微博 weibo.com,3323,109,452
IzAKODF9Z,【河南境外输入病例#郭某鹏工作大厦消杀后恢复办公# 外卖商家拒送单】#外卖拒送郭某鹏工作大厦# 郑州输入性病例郭某鹏隐瞒境外旅行史一事持续引发关注。3月20日，@南方都市报 记者从其工作单位所在的郑州基运大厦销售方获悉，经连日消杀，该大厦已有企事业单位恢复正常办公，“工作人员凭通行证才能进出，外来人员不让进。”附近餐饮商家称，考虑到安全问题，外卖暂时不配送该大厦区域。截至目前，河南省现有共1例境外输入确诊病例。（南方都市报）一手video的秒拍视频                                ,无,无,无,2020-03-21 08:15,微博 weibo.com,2277,93,196
IzADbhWYU,【#上海新增9例境外输入病例#】3月20日0—24时，通过口岸联防联控机制，报告9例境外输入性新冠肺炎确诊病例。截至3月20日24时，累计报告境外输入性确诊病例42例，现有39例境外输入性疑似病例正在排查中。9例境外输入性确诊病例均已转至定点医疗机构救治，已追踪同航班的密切接触者75人，均已落实集中隔离观察。@健康上海12320 #同城微博[地点]#            [组图共9张]    原图                            ,"http://ww4.sinaimg.cn/large/60718250ly1gd17v2shw2j20e70393yo.jpg,http://ww1.sinaimg.cn/large/60718250ly1gd17v81zxhj20e903b0sx.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd17vejct5j20ee03at8w.jpg,http://ww2.sinaimg.cn/large/60718250ly1gd17vkvu51j20ei034mxd.jpg,http://ww2.sinaimg.cn/large/60718250ly1gd17whbyitj20ku0kuq9t.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd17vrwwv5j20eo0333yo.jpg,http://ww4.sinaimg.cn/large/60718250ly1gd17vxgjvmj20e3032glr.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd17w2v5jmj20e1032wem.jpg,http://ww3.sinaimg.cn/large/60718250ly1gd17w8z1bkj20e203cjrk.jpg",无,无,2020-03-21 07:56,微博 weibo.com,2166,122,398
IzAyB1YxT,【#西媒称武磊确诊感染# 症状为发烧干咳胸痛】#队医称武磊有望在本月内康复# 西班牙《每日体育报》消息称，中国球员武磊是此前西班牙人宣布的6名感染冠状病毒的人员之一。西班牙科贝电台记者古斯彻向@红星新闻 详细介绍了武磊确诊的详情以及目前最新的状况，“武磊和其他队友一样，呈现出典型的新冠肺炎症状，发烧、干咳、胸痛……”不过古斯彻表示，“在经过队医诊断之后，认为包括武磊在内的六名俱乐部感染患者病情不重，无须前往医院。他们都在家隔离，完全康复之后还需隔离14天。”古斯彻采访了西班牙人队医，后者确认，“被感染的球员们都恢复得不错，有望在本月内康复。（红星新闻）                原图                            ,http://wx1.sinaimg.cn/large/60718250ly1gd17k76zhdj213z0u04qq.jpg,无,无,2020-03-21 07:44,微博 weibo.com,1464,223,330
IzAtva7Ru,【国家卫健委：昨日新增确诊病例41例，#湖北连续3天病例0新增# 】3月20日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例41例，新增死亡病例7例（湖北7例），新增疑似病例36例。　　当日新增治愈出院病例590例，解除医学观察的密切接触者1191人，重症病例减少173例。　　截至3月20日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例6013例（其中重症病例1963例），累计治愈出院病例71740例，累计死亡病例3255例，累计报告确诊病例81008例，现有疑似病例106例。累计追踪到密切接触者685866人，尚在医学观察的密切接触者9371人。　　湖北新增确诊病例0例（武汉0例），新增治愈出院病例561例（武汉502例），新增死亡病例7例（武汉6例），现有确诊病例5719例（武汉5610例），其中重症病例1927例（武汉1901例）。累计治愈出院病例58942例（武汉41891例），累计死亡病例3139例（武汉2504例），累计确诊病例67800例（武汉50005例）。新增疑似病例0例（武汉0例），现有疑似病例0例（武汉0例）。　　3月20日0—24时，新增报告境外输入确诊病例41例（北京14例，上海9例，广东7例，福建4例，浙江、山东、陕西各2例，四川1例）。截至3月20日24时，累计报告境外输入确诊病例269例。　　累计收到港澳台地区通报确诊病例408例：香港特别行政区256例（出院98例，死亡4例），澳门特别行政区17例（出院10例），台湾地区135例（出院28例，死亡2例）。                原图                            ,http://wx1.sinaimg.cn/large/60718250ly1gd177xecn9j20ku0kuq9t.jpg,无,无,2020-03-21 07:32,微博 weibo.com,534,52,135
IzAmt1y3Z,【想从雷神山“毕业”？先过东北话八级！笑着笑着我哭了......】#雷神山出院要过东北话八级# 在雷神山A9病区的走道里，几名这几天要出院的患者正在进行最后的“测试”——东北话。其实，这个病区的医护人员大多来自辽宁营口医疗队，患者们住院期间学了不少东北话，现在很多武汉患者说话都带东北味了。患者说，医疗队员对他们很好，他们这个病区元气是最旺的，也是最开心的，所以出院的时候，大家都哭成了泪人。（看看新闻网）看看新闻Knews的秒拍视频                                ,无,无,无,2020-03-21 07:15,微博 weibo.com,217066,9962,6822
