微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Izanmf7Jb,【北京3月18日0时至12时新增报告境外输入确诊病例11例】#北京新增11例境外输入病例#3月18日0时至12时，新增报告境外输入确诊病例11例，其中西班牙5例、英国4例、巴西1例、卢森堡1例。疑似病例3例，其中奥地利2例、匈牙利1例。治愈出院病例1例。截至3月18日12时，累计报告境外输入确诊病例54例，治愈出院病例5例。无新增报告本地新冠肺炎确诊病例。治愈出院病例4例。截至3月18日12时，累计报告本地确诊病例415例，治愈出院病例373例，治愈出院率89.9%。@首都健康 北京3月18日0时至12时新增报告境外输入确诊病例11例                原图                            ,http://wx3.sinaimg.cn/large/005vnhZYgy1gcxzzwd4bjj30j60br0t1.jpg,无,无,2020-03-18 13:05,微博 weibo.com,152,38,66
Izag8ASpa,【#留学生回国隔离期回应质疑#：我们不该被恶意攻击】#关注新冠肺炎疫情#几乎一夜之间，意大利成为成欧洲疫情最严重的国家。因学校停课，意大利民众近乎“裸奔”的防护措施，留学生小杨斟酌后决定回国。3月5日，辗转约30小时，行程近8000公里，他顺利返乡。如今，他正在一家酒店内接受为期14天的隔离观察。他发布的一段回国Vlog引发热议，有网友称他“回国添乱”“千里投毒”。3月17日，他发文回应称，“不是所有留学生都会瞒报，我们不该被恶意攻击。”@封面新闻 一位留学生回国隔离期间发声：我们不该被恶意攻击                原图                            ,http://wx3.sinaimg.cn/large/005vnhZYgy1gcxxx1licwj30f00esah9.jpg,无,无,2020-03-18 12:48,微博 weibo.com,3288,94,609
Iza6oAjMe,【#男子网恋被骗7万#，一查女方信息都是假的】3月12日，山东济南。市民李先生到派出所领回被骗的7万余元。此前他通过软件“交了女朋友”。对方借口父亲患癌借钱失联。报警后女子范某落网，供称网上信息都是编的。男子网恋被骗7万，一查女方信息都是假的 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/003eEnVugx07BN1C8u0w01041200q3Qa0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585007173&ssig=VTa3YCWp6o&KID=unistore,video",无,2020-03-18 12:24,微博 weibo.com,502,54,128
Iza23rmvR,【#国家卫健委印发公众科学戴口罩指引#：普通公众无聚集、通风好可不戴口罩】根据当前防控形势和复工复产需要，按照中央指导组指示精神，防控组组织专家对不同人群预防新冠肺炎口罩选择与使用技术指引进行了修订完善，形成了《公众科学戴口罩指引》。本指引从普通公众、特定场所人员、职业暴露人员以及重点人员进行分类，并对不同场景下戴口罩提出科学指引的建议。详情→国家卫健委印发指引：普通公众无聚集、通风好可不戴口罩            [组图共2张]    原图                            ,"http://ww4.sinaimg.cn/large/005vnhZYgy1gcy07qy6hwj30c80xr0vu.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxyhdtp28j30gy09q41v.jpg",无,无,2020-03-18 12:13,微博 weibo.com,824,255,213
Iz9XtbaGj,【#西安窦皇后陵冢遭游人攀爬#，有市民放风筝遛狗】3月14日，陕西西安。不少市民在东郊的全国重点文保单位窦皇后陵游玩。有人不顾陵墓下“请勿攀爬陵冢”的标语爬上陵冢踏青放风筝，还有人遛狗，导致上面垃圾遍地。窦皇后为汉文帝刘恒皇后。西安窦皇后陵冢被踩，有市民攀爬放风筝 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/000pMAe1gx07BMZWkTJB01041200xCW30E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585007174&ssig=oTFN83uxBZ&KID=unistore,video",无,2020-03-18 12:02,微博 weibo.com,627,46,167
Iz9OWx5lt,【东京奥组委：#若因疫情取消东京奥运门票不退#】据《朝日新闻》18日报道，东京奥组委表示若因疫情缘故取消东京奥运会和残奥会的话，根据规定已售出的门票不可退票。组委会在规章中明确写道，“当法人因不可抗力因素未能履行2020年东京奥运会门票规章中规定的义务时，法人不用承担相关责任。”近期，尽管国际上有各种声音，日本政府始终坚持将如期举办奥运会。东京奥组委：若因疫情取消东京奥运会，已售门票不可退                原图                            ,http://wx3.sinaimg.cn/large/005vnhZYgy1gcxxe6noqqj30ci08cweq.jpg,无,无,2020-03-18 11:41,微博 weibo.com,229998,2602,9866
Iz9NU832s,【平安归来！#上海援鄂医疗队首批返沪人员抵沪#】3月18日上午10点，上海支援湖北医疗队首批返沪医疗人员抵达G2花桥道口。他们是华山医院国家紧急医学救援队的车队。3月17日-18日，来自上海同济大学附属东方医院、复旦大学附属华山医院的两支国家紧急医学救援队分批从武汉启程返沪。复旦大学附属华山医院方面透露，此次返程的救援队于2月4日出征武汉，工作地点在武昌方舱医院，那里从2月5日开始收治病人，运行了35天后宣布休舱，而此次于17-18日返沪的仅为该救援队46名队员中的20名队员，其余队员仍将留在武汉。平安归来！上海支援湖北医疗队首批返沪人员开始陆续抵沪            [组图共5张]    原图                            ,"http://ww3.sinaimg.cn/large/005vnhZYgy1gcxxgbyvb8j312o0lrnpd.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxxgg9im9j30qe0js1kx.jpg,http://ww3.sinaimg.cn/large/005vnhZYgy1gcxxghppd6j30qe0js1kx.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxxglfhenj30qe0js4o5.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxxgpfzm7j30m80gotiw.jpg",无,无,2020-03-18 11:38,微博 weibo.com,516,49,48
Iz9KT4nJP,【特朗普：两周内向国民派发1000美元抗疫】#美国将向部分国民派发1000美元#3月17日彭博社报道，为遏制新冠肺炎疫情造成的经济下滑，特朗普政府考虑一项涉及1.2万亿美元的支出计划，包括两周内向部分国民派发至少1000美元。美国财经部长姆努钦表示，百万富翁等人群将不会受惠。（视频来源：AP）特朗普：拟两周内向国民派发1000美元抗疫 澎湃新闻的秒拍视频                                ,无,无,无,2020-03-18 11:31,微博 weibo.com,967,199,410
Iz9Gqs4Eb,【美财长：失业率或升至20%，酝酿经济刺激】#美财长警告疫情或致失业率达20%#当地时间3月17日，美国财长姆努钦警告，受疫情影响，美国失业率或将高达20%。他还表示正寻求在未来两周之内向美国人发放现金，具体金额尚未公布。（视频来源：综合网络）美财长：失业率或升至20%，酝酿经济刺激 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/004iAykzgx07BN1x6wC401041200crpH0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585007186&ssig=c8Iww5wsNb&KID=unistore,video",无,2020-03-18 11:20,微博 weibo.com,994,184,235
Iz9Cmpnvp,【守护抗疫英雄家庭，“抱薪者子女教育与陪伴”公益项目启动】为关爱抗疫英雄家庭，3月18日，澎湃新闻联合深圳市恒晖儿童公益基金会、上海沿海建设开发有限公司，共同发起启动“抱薪者子女教育与陪伴支持”公益项目。此项公益行动将覆盖全国所有为抗击疫情不幸牺牲的医务工作者、解放军指战员、公益组织人员、社区工作者、记者、公安干警、基层干部、志愿者等，重点为牺牲英雄的子女提供长期的教育支持及陪伴关怀。项目主要由成长教育资金、公益陪伴活动、成长支持档案、跟踪报道四部分构成。即日起本项目面向社会开放申请，渠道如下（任选其一）：①1、二维码识别，填写“抱薪者子女教育与陪伴支持”公益项目信息收集表；②联系电话：0755-82340176；③电子邮箱:pantao.wang@ihenghui.cn；④通过执行机构官方微博“恒晖儿童公益”私信留言。@公益人陈行甲 @恒晖儿童公益 详情→守护抗疫英雄家庭，“抱薪者子女教育与陪伴”公益项目启动            [组图共2张]    原图                            ,"http://ww1.sinaimg.cn/large/005vnhZYgy1gcxwhm2wlhj30iv054gpe.jpg,http://ww3.sinaimg.cn/large/005vnhZYgy1gcxwai7sgyj30gy09q476.jpg",无,无,2020-03-18 11:10,微博 weibo.com,457,205,69
Iz9yiCDi2,【#阿迪达斯暂关欧洲和北美门店#，应对新冠肺炎疫情】3月17日，据路透社报道，德国运动品牌巨头阿迪达斯宣布，将暂时关闭欧洲和北美的全部直营门店。根据计划，欧洲门店将于3月18日至29日关闭，美国和加拿大门店将于3月17日至29日关闭。不仅是阿迪达斯，耐克、Lululemon、Under Armour这三家运动品公司已于上周日宣布，将关闭美国和其他部分市场的门店。受新冠肺炎疫情影响，据商业媒体Business Insider不完全统计，已有超过30家零售商宣布了在美国暂停营业的通知，包括服装品牌Levi's、Madewell、优衣库、Calvin Klein等。阿迪达斯暂时关闭欧洲和北美全部直营门店，应对新冠肺炎疫情                原图                            ,http://wx2.sinaimg.cn/large/005vnhZYgy1gcxuhpzup7j30dc08ugs5.jpg,无,无,2020-03-18 11:00,微博 weibo.com,62,23,17
Iz9rOd9bj,【辟谣！西安网警：#西安某地凶杀现场视频系谣言#】 @西安网警巡查执法 发布：3月17日，个别网民在微博、微信群中发布一段视频和视频截图，并称系西安某地有人被分尸，经核实，该视频系河北定州幸福里凶杀案现场视频。还请大家不信谣、不传谣、不造谣。 [组图共3张]原图,"http://ww3.sinaimg.cn/large/005vnhZYgy1gcxv4f3q8uj30c80pdgwh.jpg,http://ww2.sinaimg.cn/large/005vnhZYgy1gcxv4gfsahj30c80qgk1a.jpg,http://ww2.sinaimg.cn/large/005vnhZYgy1gcxv4j3uqcj30c80qg7e2.jpg",无,无,2020-03-18 10:44,微博 weibo.com,403,35,107
Iz9pnwk6r,【#意大利新冠确诊病例破3万#，死亡率7.9%】3月17日意媒报道，截至当地时间17日18时，意大利新冠肺炎确诊病例较上一日增加3526例，累计确诊达31506例，累计死亡病例升至2503例，死亡率超7%。意大利新冠确诊病例破3万，死亡率7.9% 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/0033bL3zgx07BMZLkDYs010412006jsz0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585007189&ssig=XVCp4hab70&KID=unistore,video",无,2020-03-18 10:38,微博 weibo.com,405,87,147
Iz9kAw7IL,【#致湖北抗疫医护的平安信#｜离开时哭了，愿未来不辜负你们】3月17日，全国支援湖北医疗队开始陆续撤离。疫情以来，在湖北的50余万名医护人员，以及来自全国各地的4.2万余名医护人员，在湖北抗疫一线进行了艰苦卓绝的战斗。澎湃新闻搜集了其中33786人的名字，相继发布H5新媒体互动产品，将这些名字一一呈现。名单很长很长很长，并在持续更新，其中每一个名字都值得铭记。连日来，网友们通过H5的互动功能，写了2.6万余封“平安信”给在湖北一线抗疫的医护人员，向他们表达敬意，祈福平安。致湖北抗疫医护“平安信”｜离开时哭了，愿未来不辜负你们            [组图共9张]    原图                            ,"http://ww1.sinaimg.cn/large/005vnhZYgy1gcxvdf2gr0j30ku14akds.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxvdfhdb4j30ku14atxg.jpg,http://ww2.sinaimg.cn/large/005vnhZYgy1gcxvdey2dfj30ku14a7r3.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxvdf8a2kj30ku14anj4.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxvdf2qwtj30ku14anku.jpg,http://ww1.sinaimg.cn/large/005vnhZYgy1gcxvdfgjfxj30ku14a7qq.jpg,http://ww1.sinaimg.cn/large/005vnhZYgy1gcxvdfej5fj30ku14aqpo.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcxvdfl3kzj30ku14aaxr.jpg,http://ww1.sinaimg.cn/large/005vnhZYgy1gcxvdfq2twj30ku14ax0o.jpg",无,无,2020-03-18 10:26,微博 weibo.com,191,111,31
Iz9fk1n6Z,【#意大利版火神山因设备紧缺无法投用#】3月16日，意大利媒体报道了米兰版“火神山”医院的内部构造。医院由米兰国际展览中心的两个展馆改造，可提供400张床位。但由于目前仍缺乏呼吸机等医疗设备，因此暂不知何时可投入使用。（视频来源：综合网络）设备紧缺，意大利版″火神山″开放时间待定  澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/0002gDhWgx07BN2GxrRB01041200b1VW0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585007190&ssig=gba6SFLEiG&KID=unistore,video",无,2020-03-18 10:13,微博视频,571,55,172
Iz976zeps,【韩国#大邱一疗养医院发生聚集性感染#，60多人确诊】据韩联社18日报道，韩国大邱市一家疗养医院发生新冠肺炎聚集性感染事件，60多人确诊。海外网韩国大邱一疗养医院60多人确诊新冠肺炎 原图,http://wx4.sinaimg.cn/large/005vnhZYgy1gcxtpzkf5fj30gy09qt9a.jpg,无,无,2020-03-18 09:53,微博 weibo.com,93,13,29
Iz8XM0ghf,【多国收紧旅游条例和封锁边界，#新加坡政府呼吁留学生尽快回国#】据新加坡媒体17日报道，新加坡外交部和教育部发联合文告称，随着多国收紧旅游条例和封锁边界，加上交通和航空业者减少服务，新加坡政府建议海外学生尽快回国。新加坡政府也将和航空业者协商，以便应付该国国民回国的航班需求。新加坡国内各大专已开始召回在海外实习或进行交换计划的学生。新加坡政府建议仍留在国外的学生密切留意当地疫情，并到新加坡外交部网站登记，以便在必要时可尽快和外交部取得联系。多国收紧旅游条例和封锁边界，新加坡政府呼吁留学生尽快回国                原图                            ,http://wx1.sinaimg.cn/large/005vnhZYgy1gcxt85ps9uj30gy09qtgq.jpg,无,无,2020-03-18 09:30,微博 weibo.com,211,44,53
Iz8W04jpR,【#湖北现有疑似病例清零#！】据国家卫健委通报，3月17日0—24时，湖北新增疑似病例0例（武汉0例），现有疑似病例0例（武汉0例）。#湖北疑似病例连续2日0新增#  @人民日报 原图,http://wx3.sinaimg.cn/large/005vnhZYgy1gcxtmuvfshj31hy0u0whh.jpg,无,无,2020-03-18 09:25,微博 weibo.com,797,107,120
Iz8UAiPd2,【#巴西总统第二次新冠病毒检测为阴性#】巴西总统博索纳罗18日在社交媒体上表示，他的第二次新冠病毒检测结果为阴性。海外网巴西总统博索纳罗第二次新冠病毒检测为阴性 原图,http://wx1.sinaimg.cn/large/005vnhZYgy1gcxtjbicyhj30go0aqk0k.jpg,无,无,2020-03-18 09:22,微博 weibo.com,175,10,47
Iz8R8moxF,【国家卫健委：昨日新增新冠肺炎确诊病例13例，湖北1例】3月17日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例13例，新增死亡病例11例（湖北11例），新增疑似病例21例。当日新增治愈出院病例922例，解除医学观察的密切接触者1014人，重症病例减少208例。截至3月17日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例8056例（其中重症病例2622例），累计治愈出院病例69601例，累计死亡病例3237例，累计报告确诊病例80894例，现有疑似病例119例。累计追踪到密切接触者682327人，尚在医学观察的密切接触者9222人。湖北新增确诊病例1例（武汉1例），新增治愈出院病例896例（武汉812例），新增死亡病例11例（武汉10例），现有确诊病例7795例（武汉7483例），其中重症病例2580例（武汉2514例）。累计治愈出院病例56883例（武汉40032例），累计死亡病例3122例（武汉2490例），累计确诊病例67800例（武汉50005例）。新增疑似病例0例（武汉0例），现有疑似病例0例（武汉0例）。3月17日0—24时，新增报告境外输入确诊病例12例（广东5例，北京3例，上海3例，四川1例）。截至3月17日24时，累计报告境外输入确诊病例155例。累计收到港澳台地区通报确诊病例257例：香港特别行政区167例（出院92例，死亡4例），澳门特别行政区13例（出院10例），台湾地区77例（出院22例，死亡1例）。国家卫健委：昨日新增新冠肺炎确诊病例13例，湖北1例                原图                            ,http://wx1.sinaimg.cn/large/005vnhZYgy1gcxtafnxf5j30gy09qgm2.jpg,无,无,2020-03-18 09:13,微博 weibo.com,97,14,35
Iz8OgvgTt,【广东新增新冠肺炎确诊病例5例，均为境外输入病例】#广东新增5例境外输入病例#截至3月17日24时，广东省累计报告新冠肺炎确诊病例1369例（其中境外输入病例19例），累计出院1312例，累计死亡8例。17日当天全省新增确诊病例5例，为广州报告3例境外输入病例（泰国输入2例、英国输入1例），深圳报告2例境外输入病例（英国、荷兰各输入1例）。新增出院5例。有515名密切接触者正在接受医学观察。在院的49例确诊病例中，轻型7例，普通型30例，重型2例，危重型10例。省卫生健康委已将相关情况通报香港卫生部门。新增5例境外输入病例具体情况由广州市卫生健康委和深圳市卫生健康委进行通报。@健康广东 广东新增新冠肺炎确诊病例5例，均为境外输入病例                原图                            ,http://wx3.sinaimg.cn/large/005vnhZYgy1gcxt331yphj30gy09qglu.jpg,无,无,2020-03-18 09:06,微博 weibo.com,127,15,66
Iz8IDuSDA,【蓬佩奥：美国国务院内感染人数只手可数】#美国务院出现多例感染案例#3月17日，美国国务卿蓬佩奥称国务院内出现多例员工感染新冠病例的情况，其本人没有给出具体数字，但称“一只手可以数得过来”。当天，美国所有州均出现新冠确诊病例。#全球战疫#（视频来源：综合网络）http://t.cn/A6zlFUPx  澎湃新闻的微博视频                                ,无,无,无,2020-03-18 08:52,微博视频,2070,127,609
Iz8uJze6U,"【#美国新增1646例新冠肺炎#，#疫情已覆盖美国各州及首都华盛顿#】据美国疾病控制与预防中心以及各州公共卫生部门的统计,截至美国东部时间3月17日晚7点，美国共报告新冠肺炎确诊病例6331例，死亡105例，治愈48例。17日新增确诊病例1646例。美国西弗吉尼亚州也出现了确诊病例，这意味着全美50个州以及华盛顿哥伦比亚特区全部出现新冠肺炎患者。  目前，美国多个州都采取了关停餐馆、酒吧、电影院等“社交远离”措施。美国国家过敏和传染病研究所所长安东尼·福奇博士17日说：“可能要花几周甚至更长的时间，我们才能知道是否有效果。也许到最后，我们会看到一条一直在上升的曲线。” 有美国公共卫生官员警告，美国已经到达了一个临界点，如果居民不认真采取行动，美国可能会遇到跟意大利类似的局势。@人民日报                原图                            ",http://wx2.sinaimg.cn/large/005vnhZYly1gcxr4yyzxcj31jl0uxtbs.jpg,无,无,2020-03-18 08:18,无,652,46,146
Iz8kQqimD,【上海3月17日无新增本地新冠肺炎确诊病例，#上海新增3例境外输入病例#】3月17日0—24时，通过口岸联防联控机制，报告3例境外输入性新冠肺炎确诊病例。截至3月17日24时，累计报告境外输入性确诊病例23例，现有34例境外输入性疑似病例正在排查中。病例1为加拿大籍，在瑞士工作，3月8日自瑞士日内瓦出发，经法国巴黎转机后于3月9日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。病例2为奥地利籍，在葡萄牙旅行，3月15日自葡萄牙里斯本出发，于3月16日抵达上海虹桥机场，因有症状，入关后即被送至指定医疗机构留观。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。病例3中国浙江籍，在西班牙旅行，3月14日自西班牙马德里出发，经香港转机后于3月15日抵达上海虹桥机场，因有症状，入关后即被送至指定医疗机构留观。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。3例境外输入性确诊病例均已转至定点医疗机构救治，共追踪同航班的密切接触者17人，均已落实集中隔离观察。3月17日0—24时，无新增本地新冠肺炎确诊病例。截至3月17日24时，累计报告本地确诊病例338例，现有6例本地疑似病例正在排查中。3月17日0—24时，无新增治愈出院。截至3月17日24时，累计治愈出院325例，死亡3例。现有33例在院治疗（含境外输入性23例），其中病情平稳23例，重症2例，危重型8例。@健康上海12320                原图                            ,http://wx2.sinaimg.cn/large/005vnhZYly1gcxqzefpexj30gl0el0u6.jpg,无,无,2020-03-18 07:54,无,220,24,61
Iz88b3NnH,【#杜兰特新冠病毒检测呈阳性#】NBA布鲁克林篮网队17日宣布，该队4名球员新冠病毒检测呈阳性，目前已被隔离。据当地媒体报道，这4人中包括著名球星杜兰特。@央视新闻 原图,http://wx1.sinaimg.cn/large/005vnhZYly1gcxq2ttd94j30hs0pd0um.jpg,无,无,2020-03-18 07:22,无,597,89,144
Iz7Roh15b,【#美国务院出现多例感染案例#】当地时间17日，美国国务卿蓬佩奥表示，目前美国国务院已经出现多例检测结果为阳性的新冠肺炎感染案例。蓬佩奥没有给出具体数字，但称“一只手可以数得过来”。目前已按照相关要求对感染人员进行了处理，不会因此耽误国务院职能的履行。（央视新闻客户端）美国国务院发现多例新冠肺炎确诊病例                原图                            ,http://wx4.sinaimg.cn/large/005vnhZYly1gcxq1my5wgj31jl0uxtbs.jpg,无,无,2020-03-18 06:41,无,556,80,272
Iz4IKnMxK,【#成品油价创7年来最大跌幅# ，迈入5元时代】#油价迈入5元时代# 3月17日24时，国内成品油零售限价下调窗口将开启。成品油价创7年来最大跌幅，加满一箱92号汽油少花40元，国内多数地区汽油迈入5元时代。成品油价创7年来最大跌幅，迈入5元时代 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/0018Ma60gx07BMdCjo48010412004u8i0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585007197&ssig=gJ2cK8rxGe&KID=unistore,video",无,2020-03-17 22:42,微博 weibo.com,679,94,142
Iz4Brncav,【#小学生手绘纪念衫赠医疗队# ，医护穿着回家】3月17日，多支援鄂医疗队分批撤离武汉。江苏队多名队员乘机时，穿着武汉小学生手绘的纪念衫，队员孔超萍说，每件衣服都有画，每幅画都不一样，“非常喜欢，非常有纪念意义。”小学生手绘纪念衫赠医疗队，医护穿着回家 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/001eEcYTgx07BMaJn9WU01041200vps50E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585007206&ssig=JSZmlvS1T1&KID=unistore,video",无,2020-03-17 22:24,微博 weibo.com,646,57,38
Iz4rik6TA,【#郑州郭某鹏密接者现11个城市#，所乘列车沿途多地人员被隔离】河南郑州首例境外输入性确诊者郭某鹏因隐瞒境外旅居史引发关注。3月17日，澎湃新闻梳理发现，截至目前，已经有河南郑州、焦作、周口，河北保定，内蒙古呼和浩特，北京，江苏徐州，湖南常德、怀化、湘西、张家界等11个城市陆续公布当地的郭某鹏密切接触者相关信息。据郑州市卫生健康委员会网站此前通报，郭某鹏，男，30岁，现住二七区蜜蜂张街道办事处京北社区中原东路73号楼，职业为：浩昶劳务派遣公司派遣到郑州市交通运输局执法支队郑东新区执法大队劳务人员。郭某鹏从国外返回郑州后隐瞒境外旅居史，涉嫌妨害传染病防治罪，公安机关已立案侦查。郑州郭某鹏密接者现11个城市，所乘列车沿途多地人员被隔离            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/005vnhZYgy1gcx99oghssj30oy0jwgnk.jpg,http://ww1.sinaimg.cn/large/005vnhZYgy1gcx99oil39j30ot0k8jts.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcx99ohdpej30ow0kwmzh.jpg",无,无,2020-03-17 21:59,微博 weibo.com,4406,289,671
Iz4hxsFuo,【武汉金银潭医院1775名新冠患者研究：#研究显示O型血相对不易感#】#血型与新冠肺炎易感性存在关联# 对新冠肺炎患者临床观察表明，老年人、男性更容易感染新冠肺炎并发展为重症。但是，到目前为止，还没有生物标志物可以预测个体对COVID-19的敏感性。南方科技大学、上海交大、武汉中南医院、武汉金银潭医院等8家单位的最新研究显示：A、B、O、AB血型与新冠肺炎易感性存在关联。这也是该领域的首份研究。具体来说，O型血对新冠肺炎相对不易感，风险较低；A型血对新冠肺炎相对易感，风险也较高。以上研究来自论文“Relationship between the ABO Blood Group and the COVID-19 Susceptibility”。该论文于当地时间3月17日刊发在预印本平台medRxiv，尚未经同行评议。武汉金银潭医院1775名新冠患者研究：O型血相对不易感            [组图共3张]    原图                            ,"http://ww2.sinaimg.cn/large/005vnhZYgy1gcx92n2isbj30go0mfq5d.jpg,http://ww4.sinaimg.cn/large/005vnhZYgy1gcx92q5uomj30go0a2mz8.jpg,http://ww3.sinaimg.cn/large/005vnhZYgy1gcx92svcztj30go0qvn0i.jpg",无,无,2020-03-17 21:35,360安全浏览器,1683,492,392
Iz4fsgPw3,#拜耳辞退拒绝隔离外出跑步女子# 【澳籍返京女子不配合防疫，已被拜耳辞退】近日，北京。一名澳大利亚籍返京女子，不带口罩跑步，面对防疫人员的劝说，她大喊“救命骚扰”。17日，@拜耳中国 通报，该女子系拜耳员工，已辞退，立即生效。（素材来源：相关人士）澳籍返京女子不配合防疫，已被拜耳辞退  澎湃新闻的微博视频                                ,无,无,无,2020-03-17 21:29,微博视频,13327,510,1292
Iz49QvEtq,#西班牙小哥天台教健身# 【天台教健身，西班牙小哥感动社交网络】3月17日，一名西班牙塞维利亚的健身教练走红网络，他在露台上带领着被要求隔离的邻居们一起健身，获点赞无数。（来源网络）#全球战疫# 天台教健身，西班牙小哥感动社交网络 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/003YixnDgx07BM5nCsTC010412007zfx0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585007210&ssig=%2FtDCLvk4v6&KID=unistore,video",无,2020-03-17 21:16,微博 weibo.com,806,96,68
Iz406xUAC,【#王霜武汉下楼踢球# ，重回女足指日可待】近日，随着武汉疫情的逐步好转，此前隔离在家错过数场女足奥预赛的@女足王霜 ，通过社交网络发布了在自家楼下练球的视频。同时，王霜还晒出了在家中进行力量、平衡训练的画面。王霜武汉下楼踢球，重回女足指日可待 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/00421lc2gx07BM5aMZ6U01041200odkA0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585007210&ssig=7hR%2Bq0SuMV&KID=unistore,video",无,2020-03-17 20:52,微博 weibo.com,1455,113,248
Iz3SW6ece,【欧足联官方：#欧洲杯推迟至2021年夏天举行# 】欧足联官方宣布，受新型冠状病毒肺炎影响原计划于2020年夏天召开的欧锦赛已推迟到2021年。比赛将于2021年6月11日至7月11日举行。@五星体育欧足联官方：欧洲杯推迟至2021年夏天举行 原图,http://wx1.sinaimg.cn/large/005vnhZYly1gcx7cfex66j30gy09qwht.jpg,无,无,2020-03-17 20:34,微博 weibo.com,795,115,123
Iz3Rb63kg,【封城后，#那不勒斯球迷用歌声互相激励# 】在意大利全国封城后的第一个周末，意甲那不勒斯的球迷们响应俱乐部号召，纷纷打开窗、走上阳台，一起歌唱互相激励。（素材来源网络）封城后，那不勒斯球迷用歌声互相激励 澎湃新闻的微博视频 ,无,"http://f.video.weibocdn.com/004ejEdqgx07BM4YT94A01041200gUee0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585007211&ssig=uj4z9mnNzn&KID=unistore,video",无,2020-03-17 20:30,微博 weibo.com,240,42,37
Iz3OocfJl,#拜耳辞退拒绝隔离外出跑步女子#【女子从国外返京拒隔离外出跑步引发争议，拜耳中国：已辞退 】近日，一段国外返京女子违反隔离规定外出跑步，面对社区防疫人员的劝说大喊“救命骚扰”的视频引发热议。有网友指出，该女子为拜耳公司的员工。目前，该名女子已被拜耳中国公司辞退，公司声明称，坚定支持中国的抗疫行动。声明强调，拜耳中国所有员工，都应遵守各地政府抗击新冠疫情的各项措施，并严格遵守当地法律和法规。女子从国外返京拒隔离外出跑步引发争议，拜耳中国：已辞退            [组图共2张]    原图                            ,"http://ww4.sinaimg.cn/large/005vnhZYgy1gcx70hgxpbj30op0ce40e.jpg,http://ww1.sinaimg.cn/large/005vnhZYgy1gcx70kilm9j30j60brdhg.jpg",无,无,2020-03-17 20:23,360安全浏览器,47329,734,2282
